Transaction_ID,Timestamp,Stock_ID,Buyer_ID,Seller_ID,Price,Volume,Transaction_Amount,Memo
M_000528,2020-06-28T09:04:52,STK_003,USR_006,USR_003,1890.78,212,400845.36,Normal
M_000527,2020-06-28T11:57:13,STK_002,USR_010,USR_003,1276.19,130,165904.70,Normal
M_000532,2020-06-28T15:10:00,STK_004,USR_004,USR_003,2036.62,1221,2486713.02,MM_Balance
M_000530,2020-06-28T15:38:00,STK_004,USR_003,USR_004,2036.62,1221,2486713.02,MM_Balance
M_000531,2020-06-28T15:49:00,STK_003,USR_003,USR_004,1941.68,1760,3417356.80,MM_Balance
M_000529,2020-06-28T15:50:00,STK_003,USR_004,USR_003,1941.68,2190,4252279.20,MM_Balance
M_000536,2020-06-29T15:02:00,STK_004,USR_004,USR_003,2026.56,1221,2474429.76,MM_Balance
M_000535,2020-06-29T15:08:00,STK_003,USR_003,USR_004,1961.02,2483,4869212.66,MM_Balance
M_000533,2020-06-29T15:12:00,STK_003,USR_004,USR_003,1961.02,2501,4904511.02,MM_Balance
M_000534,2020-06-29T15:24:00,STK_004,USR_003,USR_004,2026.56,1221,2474429.76,MM_Balance
M_000540,2020-06-30T15:11:00,STK_004,USR_004,USR_003,2019.49,1221,2465797.29,MM_Balance
M_000538,2020-06-30T15:23:00,STK_004,USR_003,USR_004,2019.49,1221,2465797.29,MM_Balance
M_000539,2020-06-30T15:49:00,STK_003,USR_003,USR_004,1977.70,1001,1979677.70,MM_Balance
M_000537,2020-06-30T15:52:00,STK_003,USR_004,USR_003,1977.70,1605,3174208.50,MM_Balance
M_000541,2020-07-01T15:06:00,STK_004,USR_003,USR_004,2028.18,1221,2476407.78,MM_Balance
M_000542,2020-07-01T15:53:00,STK_003,USR_003,USR_004,1985.25,1089,2161937.25,MM_Balance
M_000543,2020-07-01T15:55:00,STK_004,USR_004,USR_003,2028.18,1221,2476407.78,MM_Balance
M_000544,2020-07-02T14:48:56,STK_002,USR_004,USR_009,1300.54,50,65027.00,Normal
M_000547,2020-07-02T15:02:00,STK_003,USR_003,USR_004,1981.35,2083,4127152.05,MM_Balance
M_000548,2020-07-02T15:19:00,STK_004,USR_004,USR_003,2026.73,1221,2474637.33,MM_Balance
M_000545,2020-07-02T15:23:00,STK_003,USR_004,USR_003,1981.35,2683,5315962.05,MM_Balance
M_000546,2020-07-02T15:39:00,STK_004,USR_003,USR_004,2026.73,1221,2474637.33,MM_Balance
M_000550,2020-07-03T15:06:00,STK_004,USR_003,USR_004,2028.32,1221,2476578.72,MM_Balance
M_000551,2020-07-03T15:11:00,STK_003,USR_003,USR_004,1979.75,2622,5190904.50,MM_Balance
M_000552,2020-07-03T15:21:00,STK_004,USR_004,USR_003,2028.32,1221,2476578.72,MM_Balance
M_000549,2020-07-03T15:29:00,STK_003,USR_004,USR_003,1979.75,2381,4713784.75,MM_Balance
M_000556,2020-07-04T15:01:00,STK_004,USR_004,USR_003,1969.57,1221,2404844.97,MM_Balance
M_000555,2020-07-04T15:02:00,STK_003,USR_003,USR_004,1999.51,2487,4972781.37,MM_Balance
M_000554,2020-07-04T15:25:00,STK_004,USR_003,USR_004,1969.57,1221,2404844.97,MM_Balance
M_000553,2020-07-04T15:28:00,STK_003,USR_004,USR_003,1999.51,1737,3473148.87,MM_Balance
M_000557,2020-07-05T12:20:28,STK_004,USR_004,USR_007,1990.91,89,177190.99,Normal
M_000561,2020-07-05T15:04:00,STK_004,USR_004,USR_003,1981.64,1188,2354188.32,MM_Balance
M_000558,2020-07-05T15:16:00,STK_003,USR_004,USR_003,1978.72,1477,2922569.44,MM_Balance
M_000559,2020-07-05T15:36:00,STK_004,USR_003,USR_004,1981.64,1188,2354188.32,MM_Balance
M_000560,2020-07-05T15:58:00,STK_003,USR_003,USR_004,1978.72,2165,4283928.80,MM_Balance
M_000562,2020-07-06T12:02:37,STK_005,USR_009,USR_004,4165.62,15,62484.30,Normal
M_000564,2020-07-06T15:19:00,STK_004,USR_003,USR_004,1998.89,1110,2218767.90,MM_Balance
M_000566,2020-07-06T15:32:00,STK_004,USR_004,USR_003,1998.89,1110,2218767.90,MM_Balance
M_000565,2020-07-06T15:34:00,STK_003,USR_003,USR_004,1983.02,1653,3277932.06,MM_Balance
M_000563,2020-07-06T15:49:00,STK_003,USR_004,USR_003,1983.02,2298,4556979.96,MM_Balance
M_000567,2020-07-07T11:23:23,STK_001,USR_010,USR_004,3244.18,35,113546.30,Normal
M_000568,2020-07-07T12:35:53,STK_002,USR_004,USR_006,1359.54,175,237919.50,Normal
M_000570,2020-07-07T15:04:00,STK_004,USR_003,USR_004,2002.90,1310,2623799.00,MM_Balance
M_000571,2020-07-07T15:27:00,STK_003,USR_003,USR_004,1981.88,2590,5133069.20,MM_Balance
M_000569,2020-07-07T15:39:00,STK_003,USR_004,USR_003,1981.88,2149,4259060.12,MM_Balance
M_000572,2020-07-07T15:59:00,STK_004,USR_004,USR_003,2002.90,1310,2623799.00,MM_Balance
M_000573,2020-07-08T13:01:30,STK_003,USR_007,USR_003,1951.93,132,257654.76,Normal
M_000577,2020-07-08T15:21:00,STK_004,USR_004,USR_003,1979.94,1028,2035378.32,MM_Balance
M_000575,2020-07-08T15:39:00,STK_004,USR_003,USR_004,1979.94,1310,2593721.40,MM_Balance
M_000574,2020-07-08T15:47:00,STK_003,USR_004,USR_003,2014.25,1230,2477527.50,MM_Balance
M_000576,2020-07-08T15:53:00,STK_003,USR_003,USR_004,2014.25,2779,5597600.75,MM_Balance
M_000578,2020-07-09T11:35:06,STK_005,USR_003,USR_010,4301.94,140,602271.60,Normal
M_000581,2020-07-09T15:24:00,STK_003,USR_003,USR_004,2020.72,1136,2295537.92,MM_Balance
M_000580,2020-07-09T15:29:00,STK_004,USR_003,USR_004,1988.30,1028,2043972.40,MM_Balance
M_000579,2020-07-09T15:44:00,STK_003,USR_004,USR_003,2020.72,2616,5286203.52,MM_Balance
M_000582,2020-07-09T15:54:00,STK_004,USR_004,USR_003,1988.30,1310,2604673.00,MM_Balance
M_000583,2020-07-10T09:11:44,STK_002,USR_010,USR_004,1359.29,297,403709.13,Normal
M_000584,2020-07-10T10:25:44,STK_005,USR_004,USR_006,4312.24,180,776203.20,Normal
M_000588,2020-07-10T15:09:00,STK_004,USR_004,USR_003,1963.89,1310,2572695.90,MM_Balance
M_000585,2020-07-10T15:16:00,STK_003,USR_004,USR_003,2044.76,2281,4664097.56,MM_Balance
M_000587,2020-07-10T15:35:00,STK_003,USR_003,USR_004,2044.76,2933,5997281.08,MM_Balance
M_000586,2020-07-10T15:52:00,STK_004,USR_003,USR_004,1963.89,1310,2572695.90,MM_Balance
M_000591,2020-07-11T15:04:00,STK_003,USR_003,USR_004,2041.22,1650,3368013.00,MM_Balance
M_000592,2020-07-11T15:20:00,STK_004,USR_004,USR_003,1964.20,1310,2573102.00,MM_Balance
M_000589,2020-07-11T15:58:00,STK_003,USR_004,USR_003,2041.22,1880,3837493.60,MM_Balance
M_000590,2020-07-11T15:59:00,STK_004,USR_003,USR_004,1964.20,1310,2573102.00,MM_Balance
M_000593,2020-07-12T14:25:41,STK_001,USR_009,USR_004,3286.16,1,3286.16,Normal
M_000594,2020-07-12T15:05:00,STK_003,USR_004,USR_003,2020.98,1735,3506400.30,MM_Balance
M_000595,2020-07-12T15:32:00,STK_004,USR_003,USR_004,1921.90,1274,2448500.60,MM_Balance
M_000596,2020-07-12T15:41:00,STK_003,USR_003,USR_004,2020.98,2458,4967568.84,MM_Balance
M_000597,2020-07-12T15:54:00,STK_004,USR_004,USR_003,1921.90,1274,2448500.60,MM_Balance
M_000599,2020-07-13T15:15:00,STK_004,USR_003,USR_004,1965.19,1310,2574398.90,MM_Balance
M_000598,2020-07-13T15:20:00,STK_003,USR_004,USR_003,2007.08,2408,4833048.64,MM_Balance
M_000601,2020-07-13T15:47:00,STK_004,USR_004,USR_003,1965.19,1310,2574398.90,MM_Balance
M_000600,2020-07-13T15:49:00,STK_003,USR_003,USR_004,2007.08,1829,3670949.32,MM_Balance
M_000602,2020-07-14T13:41:52,STK_002,USR_005,USR_004,1331.22,2,2662.44,Normal
M_000603,2020-07-14T15:10:00,STK_003,USR_004,USR_003,2053.06,1944,3991148.64,MM_Balance
M_000605,2020-07-14T15:33:00,STK_003,USR_003,USR_004,2053.06,2413,4954033.78,MM_Balance
M_000604,2020-07-14T15:39:00,STK_004,USR_003,USR_004,1937.88,1310,2538622.80,MM_Balance
M_000606,2020-07-14T15:53:00,STK_004,USR_004,USR_003,1937.88,1310,2538622.80,MM_Balance
M_000607,2020-07-15T15:23:00,STK_003,USR_004,USR_003,2064.63,2298,4744519.74,MM_Balance
M_000610,2020-07-15T15:35:00,STK_004,USR_004,USR_003,1949.41,1310,2553727.10,MM_Balance
M_000608,2020-07-15T15:45:00,STK_004,USR_003,USR_004,1949.41,1310,2553727.10,MM_Balance
M_000609,2020-07-15T15:50:00,STK_003,USR_003,USR_004,2064.63,2488,5136799.44,MM_Balance
M_000611,2020-07-16T13:32:19,STK_003,USR_003,USR_010,1994.14,190,378886.60,Normal
M_000612,2020-07-16T15:26:00,STK_003,USR_004,USR_003,2063.34,1929,3980182.86,MM_Balance
M_000613,2020-07-16T15:38:00,STK_004,USR_003,USR_004,1934.71,1162,2248133.02,MM_Balance
M_000615,2020-07-16T15:40:00,STK_004,USR_004,USR_003,1934.71,1162,2248133.02,MM_Balance
M_000614,2020-07-16T15:56:00,STK_003,USR_003,USR_004,2063.34,1501,3097073.34,MM_Balance
M_000617,2020-07-17T15:02:00,STK_004,USR_003,USR_004,1952.48,1310,2557748.80,MM_Balance
M_000618,2020-07-17T15:19:00,STK_003,USR_003,USR_004,2092.06,2573,5382870.38,MM_Balance
M_000616,2020-07-17T15:29:00,STK_003,USR_004,USR_003,2092.06,2978,6230154.68,MM_Balance
M_000619,2020-07-17T15:57:00,STK_004,USR_004,USR_003,1952.48,1310,2557748.80,MM_Balance
M_000620,2020-07-18T10:54:36,STK_003,USR_004,USR_006,1855.31,279,517631.49,Normal
M_000622,2020-07-18T15:08:00,STK_004,USR_003,USR_004,1963.22,1310,2571818.20,MM_Balance
M_000621,2020-07-18T15:33:00,STK_003,USR_004,USR_003,2087.36,1531,3195748.16,MM_Balance
M_000623,2020-07-18T15:46:00,STK_003,USR_003,USR_004,2087.36,2064,4308311.04,MM_Balance
M_000624,2020-07-18T15:51:00,STK_004,USR_004,USR_003,1963.22,1310,2571818.20,MM_Balance
M_000625,2020-07-19T11:33:48,STK_003,USR_008,USR_003,1988.56,15,29828.40,Normal
M_000626,2020-07-19T15:00:00,STK_003,USR_004,USR_003,2054.11,2570,5279062.70,MM_Balance
M_000629,2020-07-19T15:11:00,STK_004,USR_004,USR_003,1971.86,1310,2583136.60,MM_Balance
M_000627,2020-07-19T15:21:00,STK_004,USR_003,USR_004,1971.86,1310,2583136.60,MM_Balance
M_000628,2020-07-19T15:46:00,STK_003,USR_003,USR_004,2054.11,1811,3719993.21,MM_Balance
M_000633,2020-07-20T15:09:00,STK_004,USR_004,USR_003,1963.40,1135,2228459.00,MM_Balance
M_000630,2020-07-20T15:34:00,STK_003,USR_004,USR_003,2056.68,2137,4395125.16,MM_Balance
M_000631,2020-07-20T15:36:00,STK_004,USR_003,USR_004,1963.40,1310,2572054.00,MM_Balance
M_000632,2020-07-20T15:58:00,STK_003,USR_003,USR_004,2056.68,2637,5423465.16,MM_Balance
M_000637,2020-07-21T15:12:00,STK_004,USR_004,USR_003,1949.61,1310,2553989.10,MM_Balance
M_000634,2020-07-21T15:19:00,STK_003,USR_004,USR_003,2057.52,2698,5551188.96,MM_Balance
M_000635,2020-07-21T15:19:00,STK_004,USR_003,USR_004,1949.61,1135,2212807.35,MM_Balance
M_000636,2020-07-21T15:23:00,STK_003,USR_003,USR_004,2057.52,1229,2528692.08,MM_Balance
M_000640,2020-07-22T15:29:00,STK_003,USR_003,USR_004,2031.93,1682,3417706.26,MM_Balance
M_000641,2020-07-22T15:33:00,STK_004,USR_004,USR_003,1936.10,1211,2344617.10,MM_Balance
M_000639,2020-07-22T15:54:00,STK_004,USR_003,USR_004,1936.10,1310,2536291.00,MM_Balance
M_000638,2020-07-22T15:59:00,STK_003,USR_004,USR_003,2031.93,1636,3324237.48,MM_Balance
M_000643,2020-07-23T15:15:00,STK_004,USR_003,USR_004,1941.51,1211,2351168.61,MM_Balance
M_000644,2020-07-23T15:19:00,STK_003,USR_003,USR_004,2018.24,1145,2310884.80,MM_Balance
M_000645,2020-07-23T15:28:00,STK_004,USR_004,USR_003,1941.51,1310,2543378.10,MM_Balance
M_000642,2020-07-23T15:45:00,STK_003,USR_004,USR_003,2018.24,1289,2601511.36,MM_Balance
M_000647,2020-07-24T15:08:00,STK_004,USR_003,USR_004,1949.54,1310,2553897.40,MM_Balance
M_000649,2020-07-24T15:29:00,STK_004,USR_004,USR_003,1949.54,1199,2337498.46,MM_Balance
M_000648,2020-07-24T15:51:00,STK_003,USR_003,USR_004,2031.03,2664,5410663.92,MM_Balance
M_000646,2020-07-24T15:59:00,STK_003,USR_004,USR_003,2031.03,2994,6080903.82,MM_Balance
M_000650,2020-07-25T10:33:16,STK_004,USR_003,USR_010,1985.07,189,375178.23,Normal
M_000652,2020-07-25T15:06:00,STK_004,USR_003,USR_004,1968.33,1199,2360027.67,MM_Balance
M_000651,2020-07-25T15:22:00,STK_003,USR_004,USR_003,2028.05,2572,5216144.60,MM_Balance
M_000654,2020-07-25T15:35:00,STK_004,USR_004,USR_003,1968.33,1499,2950526.67,MM_Balance
M_000653,2020-07-25T15:45:00,STK_003,USR_003,USR_004,2028.05,2674,5423005.70,MM_Balance
M_000658,2020-07-26T15:37:00,STK_004,USR_004,USR_003,1952.51,1234,2409397.34,MM_Balance
M_000656,2020-07-26T15:42:00,STK_004,USR_003,USR_004,1952.51,1354,2643698.54,MM_Balance
M_000655,2020-07-26T15:44:00,STK_003,USR_004,USR_003,2080.36,2115,4399961.40,MM_Balance
M_000657,2020-07-26T15:59:00,STK_003,USR_003,USR_004,2080.36,2514,5230025.04,MM_Balance
M_000661,2020-07-27T15:13:00,STK_003,USR_003,USR_004,2092.20,1400,2929080.00,MM_Balance
M_000659,2020-07-27T15:18:00,STK_003,USR_004,USR_003,2092.20,2088,4368513.60,MM_Balance
M_000660,2020-07-27T15:36:00,STK_004,USR_003,USR_004,1984.31,1379,2736363.49,MM_Balance
M_000662,2020-07-27T15:36:00,STK_004,USR_004,USR_003,1984.31,1499,2974480.69,MM_Balance
M_000663,2020-07-28T12:16:11,STK_005,USR_010,USR_003,4176.89,10,41768.90,Normal
M_000664,2020-07-28T14:22:18,STK_003,USR_003,USR_007,2027.35,130,263555.50,Normal
M_000665,2020-07-28T15:11:00,STK_003,USR_004,USR_003,2078.62,2356,4897228.72,MM_Balance
M_000666,2020-07-28T15:12:00,STK_004,USR_003,USR_004,1960.02,1284,2516665.68,MM_Balance
M_000668,2020-07-28T15:26:00,STK_004,USR_004,USR_003,1960.02,1284,2516665.68,MM_Balance
M_000667,2020-07-28T15:59:00,STK_003,USR_003,USR_004,2078.62,2727,5668396.74,MM_Balance
M_000669,2020-07-29T14:30:05,STK_002,USR_006,USR_004,1391.53,243,338141.79,Normal
M_000670,2020-07-29T15:14:00,STK_003,USR_004,USR_003,2095.94,1727,3619688.38,MM_Balance
M_000672,2020-07-29T15:31:00,STK_003,USR_003,USR_004,2095.94,2183,4575437.02,MM_Balance
M_000673,2020-07-29T15:32:00,STK_004,USR_004,USR_003,1920.94,1499,2879489.06,MM_Balance
M_000671,2020-07-29T15:38:00,STK_004,USR_003,USR_004,1920.94,1499,2879489.06,MM_Balance
M_000676,2020-07-30T15:03:00,STK_003,USR_003,USR_004,2104.73,2255,4746166.15,MM_Balance
M_000674,2020-07-30T15:40:00,STK_003,USR_004,USR_003,2104.73,1967,4140003.91,MM_Balance
M_000675,2020-07-30T15:40:00,STK_004,USR_003,USR_004,1907.40,1499,2859192.60,MM_Balance
M_000677,2020-07-30T15:49:00,STK_004,USR_004,USR_003,1907.40,1499,2859192.60,MM_Balance
M_000679,2020-07-31T11:33:26,STK_001,USR_004,USR_008,3223.05,117,377096.85,Normal
M_000678,2020-07-31T14:43:40,STK_005,USR_004,USR_009,4127.32,298,1229941.36,Normal
M_000680,2020-07-31T15:11:00,STK_003,USR_004,USR_003,2085.35,2236,4662842.60,MM_Balance
M_000682,2020-07-31T15:11:00,STK_003,USR_003,USR_004,2085.35,2654,5534518.90,MM_Balance
M_000681,2020-07-31T15:28:00,STK_004,USR_003,USR_004,1910.63,1499,2864034.37,MM_Balance
M_000683,2020-07-31T15:44:00,STK_004,USR_004,USR_003,1910.63,1499,2864034.37,MM_Balance
M_000684,2020-08-01T15:10:00,STK_003,USR_004,USR_003,2098.05,1107,2322541.35,MM_Balance
M_000685,2020-08-01T15:30:00,STK_004,USR_003,USR_004,1889.76,1499,2832750.24,MM_Balance
M_000687,2020-08-01T15:43:00,STK_004,USR_004,USR_003,1889.76,1499,2832750.24,MM_Balance
M_000686,2020-08-01T15:47:00,STK_003,USR_003,USR_004,2098.05,1975,4143648.75,MM_Balance
M_000688,2020-08-02T14:56:06,STK_005,USR_010,USR_004,4116.43,231,950895.33,Normal
M_000692,2020-08-02T15:00:00,STK_004,USR_004,USR_003,1897.19,1499,2843887.81,MM_Balance
M_000690,2020-08-02T15:21:00,STK_004,USR_003,USR_004,1897.19,1499,2843887.81,MM_Balance
M_000691,2020-08-02T15:35:00,STK_003,USR_003,USR_004,2146.71,1641,3522751.11,MM_Balance
M_000689,2020-08-02T15:43:00,STK_003,USR_004,USR_003,2146.71,2503,5373215.13,MM_Balance
M_000693,2020-08-03T14:58:35,STK_005,USR_010,USR_003,4062.30,39,158429.70,Normal
M_000695,2020-08-03T15:07:00,STK_004,USR_003,USR_004,1882.28,1499,2821537.72,MM_Balance
M_000696,2020-08-03T15:18:00,STK_003,USR_003,USR_004,2167.25,1518,3289885.50,MM_Balance
M_000694,2020-08-03T15:42:00,STK_003,USR_004,USR_003,2167.25,1769,3833865.25,MM_Balance
M_000697,2020-08-03T15:59:00,STK_004,USR_004,USR_003,1882.28,1499,2821537.72,MM_Balance
M_000698,2020-08-04T09:58:01,STK_005,USR_006,USR_004,4169.36,121,504492.56,Normal
M_000699,2020-08-04T15:04:00,STK_003,USR_004,USR_003,2120.59,1071,2271151.89,MM_Balance
M_000701,2020-08-04T15:28:00,STK_003,USR_003,USR_004,2120.59,2591,5494448.69,MM_Balance
M_000702,2020-08-04T15:31:00,STK_004,USR_004,USR_003,1889.59,1499,2832495.41,MM_Balance
M_000700,2020-08-04T15:46:00,STK_004,USR_003,USR_004,1889.59,1499,2832495.41,MM_Balance
M_000703,2020-08-05T15:14:00,STK_003,USR_004,USR_003,2114.43,2106,4452989.58,MM_Balance
M_000705,2020-08-05T15:36:00,STK_003,USR_003,USR_004,2114.43,1248,2638808.64,MM_Balance
M_000706,2020-08-05T15:43:00,STK_004,USR_004,USR_003,1894.65,1499,2840080.35,MM_Balance
M_000704,2020-08-05T15:44:00,STK_004,USR_003,USR_004,1894.65,1499,2840080.35,MM_Balance
M_000710,2020-08-06T15:01:00,STK_004,USR_004,USR_003,1880.33,1499,2818614.67,MM_Balance
M_000707,2020-08-06T15:24:00,STK_003,USR_004,USR_003,2110.74,2001,4223590.74,MM_Balance
M_000708,2020-08-06T15:34:00,STK_004,USR_003,USR_004,1880.33,1499,2818614.67,MM_Balance
M_000709,2020-08-06T15:34:00,STK_003,USR_003,USR_004,2110.74,2023,4270027.02,MM_Balance
M_000713,2020-08-07T09:58:04,STK_005,USR_010,USR_003,4249.96,29,123248.84,Normal
M_000712,2020-08-07T11:47:50,STK_002,USR_009,USR_003,1479.73,98,145013.54,Normal
M_000714,2020-08-07T12:52:46,STK_005,USR_006,USR_003,4239.13,42,178043.46,Normal
M_000711,2020-08-07T14:37:42,STK_002,USR_004,USR_005,1479.29,19,28106.51,Normal
M_000717,2020-08-07T15:02:00,STK_003,USR_003,USR_004,2120.76,2565,5439749.40,MM_Balance
M_000718,2020-08-07T15:04:00,STK_004,USR_004,USR_003,1879.86,1499,2817910.14,MM_Balance
M_000715,2020-08-07T15:07:00,STK_003,USR_004,USR_003,2120.76,1664,3528944.64,MM_Balance
M_000716,2020-08-07T15:53:00,STK_004,USR_003,USR_004,1879.86,1499,2817910.14,MM_Balance
M_000719,2020-08-08T13:25:56,STK_005,USR_004,USR_006,4247.52,90,382276.80,Normal
M_000720,2020-08-08T14:24:15,STK_001,USR_010,USR_003,3288.65,1,3288.65,Normal
M_000721,2020-08-08T15:09:00,STK_003,USR_004,USR_003,2107.83,1422,2997334.26,MM_Balance
M_000723,2020-08-08T15:11:00,STK_003,USR_003,USR_004,2107.83,1489,3138558.87,MM_Balance
M_000724,2020-08-08T15:11:00,STK_004,USR_004,USR_003,1876.34,1499,2812633.66,MM_Balance
M_000722,2020-08-08T15:28:00,STK_004,USR_003,USR_004,1876.34,1499,2812633.66,MM_Balance
M_000725,2020-08-09T15:03:00,STK_003,USR_004,USR_003,2066.19,1566,3235653.54,MM_Balance
M_000728,2020-08-09T15:11:00,STK_004,USR_004,USR_003,1858.72,1230,2286225.60,MM_Balance
M_000726,2020-08-09T15:50:00,STK_004,USR_003,USR_004,1858.72,1230,2286225.60,MM_Balance
M_000727,2020-08-09T15:54:00,STK_003,USR_003,USR_004,2066.19,2403,4965054.57,MM_Balance
M_000729,2020-08-10T15:07:00,STK_003,USR_004,USR_003,2097.82,2054,4308922.28,MM_Balance
M_000732,2020-08-10T15:12:00,STK_004,USR_004,USR_003,1881.37,1499,2820173.63,MM_Balance
M_000730,2020-08-10T15:15:00,STK_004,USR_003,USR_004,1881.37,1499,2820173.63,MM_Balance
M_000731,2020-08-10T15:37:00,STK_003,USR_003,USR_004,2097.82,2213,4642475.66,MM_Balance
M_000733,2020-08-11T10:14:29,STK_005,USR_004,USR_006,4210.54,101,425264.54,Normal
M_000736,2020-08-11T15:08:00,STK_003,USR_003,USR_004,2090.75,1687,3527095.25,MM_Balance
M_000734,2020-08-11T15:12:00,STK_003,USR_004,USR_003,2090.75,2474,5172515.50,MM_Balance
M_000735,2020-08-11T15:17:00,STK_004,USR_003,USR_004,1869.83,1499,2802875.17,MM_Balance
M_000737,2020-08-11T15:36:00,STK_004,USR_004,USR_003,1869.83,1499,2802875.17,MM_Balance
M_000738,2020-08-12T15:00:00,STK_003,USR_004,USR_003,2090.81,1571,3284662.51,MM_Balance
M_000741,2020-08-12T15:14:00,STK_004,USR_004,USR_003,1878.00,1499,2815122.00,MM_Balance
M_000740,2020-08-12T15:20:00,STK_003,USR_003,USR_004,2090.81,1507,3150850.67,MM_Balance
M_000739,2020-08-12T15:55:00,STK_004,USR_003,USR_004,1878.00,1499,2815122.00,MM_Balance
M_000742,2020-08-13T15:05:00,STK_003,USR_004,USR_003,2110.34,2326,4908650.84,MM_Balance
M_000745,2020-08-13T15:36:00,STK_004,USR_004,USR_003,1852.33,1499,2776642.67,MM_Balance
M_000743,2020-08-13T15:42:00,STK_004,USR_003,USR_004,1852.33,1499,2776642.67,MM_Balance
M_000744,2020-08-13T15:45:00,STK_003,USR_003,USR_004,2110.34,1331,2808862.54,MM_Balance
M_000746,2020-08-14T11:41:58,STK_001,USR_005,USR_004,3258.30,8,26066.40,Normal
M_000750,2020-08-14T15:03:00,STK_004,USR_004,USR_003,1804.34,1499,2704705.66,MM_Balance
M_000747,2020-08-14T15:56:00,STK_003,USR_004,USR_003,2098.18,2270,4762868.60,MM_Balance
M_000749,2020-08-14T15:58:00,STK_003,USR_003,USR_004,2098.18,2054,4309661.72,MM_Balance
M_000748,2020-08-14T15:59:00,STK_004,USR_003,USR_004,1804.34,1499,2704705.66,MM_Balance
M_000751,2020-08-15T13:21:19,STK_003,USR_003,USR_007,2027.19,245,496661.55,Normal
M_000753,2020-08-15T15:03:00,STK_004,USR_003,USR_004,1814.79,1499,2720370.21,MM_Balance
M_000754,2020-08-15T15:22:00,STK_003,USR_003,USR_004,2097.86,1763,3698527.18,MM_Balance
M_000755,2020-08-15T15:32:00,STK_004,USR_004,USR_003,1814.79,1499,2720370.21,MM_Balance
M_000752,2020-08-15T15:43:00,STK_003,USR_004,USR_003,2097.86,2031,4260753.66,MM_Balance
M_000756,2020-08-16T09:12:23,STK_002,USR_005,USR_003,1461.30,1,1461.30,Normal
M_000759,2020-08-16T15:12:00,STK_003,USR_003,USR_004,2097.28,1597,3349356.16,MM_Balance
M_000757,2020-08-16T15:22:00,STK_003,USR_004,USR_003,2097.28,1970,4131641.60,MM_Balance
M_000758,2020-08-16T15:47:00,STK_004,USR_003,USR_004,1797.85,1499,2694977.15,MM_Balance
M_000760,2020-08-16T15:55:00,STK_004,USR_004,USR_003,1797.85,1045,1878753.25,MM_Balance
M_000762,2020-08-17T15:10:00,STK_004,USR_003,USR_004,1824.30,1045,1906393.50,MM_Balance
M_000764,2020-08-17T15:11:00,STK_004,USR_004,USR_003,1824.30,1373,2504763.90,MM_Balance
M_000761,2020-08-17T15:22:00,STK_003,USR_004,USR_003,2063.44,1303,2688662.32,MM_Balance
M_000763,2020-08-17T15:34:00,STK_003,USR_003,USR_004,2063.44,2457,5069872.08,MM_Balance
M_000766,2020-08-18T15:01:00,STK_004,USR_003,USR_004,1857.61,1373,2550498.53,MM_Balance
M_000765,2020-08-18T15:19:00,STK_003,USR_004,USR_003,2050.95,2092,4290587.40,MM_Balance
M_000768,2020-08-18T15:29:00,STK_004,USR_004,USR_003,1857.61,1499,2784557.39,MM_Balance
M_000767,2020-08-18T15:31:00,STK_003,USR_003,USR_004,2050.95,2906,5960060.70,MM_Balance
M_000769,2020-08-19T09:50:30,STK_001,USR_004,USR_009,3273.74,122,399396.28,Normal
M_000772,2020-08-19T15:01:00,STK_003,USR_003,USR_004,2038.52,1400,2853928.00,MM_Balance
M_000770,2020-08-19T15:33:00,STK_003,USR_004,USR_003,2038.52,2194,4472512.88,MM_Balance
M_000773,2020-08-19T15:54:00,STK_004,USR_004,USR_003,1871.40,1499,2805228.60,MM_Balance
M_000771,2020-08-19T15:59:00,STK_004,USR_003,USR_004,1871.40,1499,2805228.60,MM_Balance
M_000774,2020-08-20T11:35:27,STK_004,USR_004,USR_009,1868.53,207,386785.71,Normal
M_000776,2020-08-20T15:10:00,STK_004,USR_003,USR_004,1858.72,1591,2957223.52,MM_Balance
M_000775,2020-08-20T15:26:00,STK_003,USR_004,USR_003,2047.90,2518,5156612.20,MM_Balance
M_000778,2020-08-20T15:53:00,STK_004,USR_004,USR_003,1858.72,1285,2388455.20,MM_Balance
M_000777,2020-08-20T15:57:00,STK_003,USR_003,USR_004,2047.90,2492,5103366.80,MM_Balance
M_000781,2020-08-21T15:01:00,STK_003,USR_003,USR_004,2020.31,1459,2947632.29,MM_Balance
M_000782,2020-08-21T15:16:00,STK_004,USR_004,USR_003,1840.66,1315,2420467.90,MM_Balance
M_000780,2020-08-21T15:35:00,STK_004,USR_003,USR_004,1840.66,1400,2576924.00,MM_Balance
M_000779,2020-08-21T15:37:00,STK_003,USR_004,USR_003,2020.31,2709,5473019.79,MM_Balance
M_000783,2020-08-22T12:17:34,STK_003,USR_009,USR_004,1807.36,44,79523.84,Normal
M_000786,2020-08-22T15:03:00,STK_003,USR_003,USR_004,2044.27,2191,4478995.57,MM_Balance
M_000785,2020-08-22T15:16:00,STK_004,USR_003,USR_004,1853.89,1315,2437865.35,MM_Balance
M_000787,2020-08-22T15:29:00,STK_004,USR_004,USR_003,1853.89,1654,3066334.06,MM_Balance
M_000784,2020-08-22T15:32:00,STK_003,USR_004,USR_003,2044.27,1764,3606092.28,MM_Balance
