t_idx,time_label,node_idx,node_label,fk_total_ripple,fk_max_impact,fk_max_impact_node,ik_strain_energy,ik_max_adjust,ik_max_adjust_node
49,2020-W50,4,USR_005,10.0,0.0,0,0.0,-2.4997,13
49,2020-W50,5,STK_003,40.9056,9.0959,6,0.0,8.974,10
49,2020-W50,6,USR_004,40.3107,6.2987,11,0.0,-8.2352,7
49,2020-W50,7,USR_007,10.0,0.0,0,0.0,-6.7041,9
49,2020-W50,8,STK_001,40.9456,13.2846,6,0.0,11.7842,2
49,2020-W50,9,USR_008,38.4597,11.5273,11,0.0,-3.9324,7
49,2020-W50,10,USR_006,41.2395,11.8681,5,0.0,-3.5669,9
49,2020-W50,11,STK_002,36.89,7.7223,1,0.0,9.3488,9
49,2020-W50,12,USR_002,10.0,0.0,0,0.0,11.9274,9
49,2020-W50,13,USR_010,10.0,0.0,0,0.0,-2.963,10
49,2020-W50,14,USR_001,10.0,0.0,0,0.0,-12.9519,4
50,2020-W51,0,STK_004,41.5234,10.1406,1,0.0,-16.7708,9
50,2020-W51,1,USR_003,41.5234,7.0088,5,0.0,-7.4571,9
50,2020-W51,2,USR_009,41.5234,9.5555,6,0.0,-3.4683,9
50,2020-W51,3,STK_005,41.5234,13.1959,6,0.0,11.7647,2
50,2020-W51,4,USR_005,10.0,0.0,0,0.0,-2.573,13
50,2020-W51,5,STK_003,41.5234,11.4496,1,0.0,-5.5416,9
50,2020-W51,6,USR_004,41.5234,6.8943,1,0.0,-10.3519,9
50,2020-W51,7,USR_007,41.5234,12.2703,5,0.0,-6.522,9
50,2020-W51,8,STK_001,10.0,0.0,0,0.0,0.0,9
50,2020-W51,9,USR_008,10.0,0.0,0,0.0,-3.9101,7
50,2020-W51,10,USR_006,41.5234,12.2703,5,0.0,-3.6944,9
50,2020-W51,11,STK_002,41.5234,10.2574,1,0.0,-18.5548,9
50,2020-W51,12,USR_002,41.5234,12.2703,5,0.0,-12.968,4
50,2020-W51,13,USR_010,10.0,0.0,0,0.0,-3.2393,9
50,2020-W51,14,USR_001,10.0,0.0,0,0.0,-12.9898,4
51,2020-W52,0,STK_004,40.9724,9.5093,6,0.0,-11.3021,4
51,2020-W52,1,USR_003,41.292,7.0089,5,0.0,-6.4248,4
51,2020-W52,2,USR_009,10.0,0.0,0,0.0,-3.4746,9
51,2020-W52,3,STK_005,10.0,0.0,0,0.0,-0.0,9
51,2020-W52,4,USR_005,10.0,0.0,0,0.0,-2.5843,13
51,2020-W52,5,STK_003,41.4306,10.1423,6,0.0,-10.1617,4
51,2020-W52,6,USR_004,41.359,6.6484,5,0.0,-6.0235,4
51,2020-W52,7,USR_007,10.0,0.0,0,0.0,-6.7943,9
51,2020-W52,8,STK_001,18.5,8.5,7,0.0,-1483.77,4
51,2020-W52,9,USR_008,10.0,0.0,0,0.0,-3.8946,7
51,2020-W52,10,USR_006,10.0,0.0,0,0.0,-3.6891,9
51,2020-W52,11,STK_002,41.3669,9.7812,6,0.0,-11.7105,4
51,2020-W52,12,USR_002,10.0,0.0,0,0.0,-12.9719,4
51,2020-W52,13,USR_010,10.0,0.0,0,0.0,-3.3099,9
51,2020-W52,14,USR_001,10.0,0.0,0,0.0,-13.0229,4
