t_idx,time_label,src_idx,src_label,tgt_idx,tgt_label,weight,stress
1664,E_001665,2,ACC_Inventory,3,ACC_COGS,388.08,0.7121
1665,E_001666,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,411.67,0.1689
1666,E_001667,2,ACC_Inventory,3,ACC_COGS,248.45,0.2866
1667,E_001668,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,950.0,1.538
1668,E_001669,2,ACC_Inventory,3,ACC_COGS,451.82,1.2712
1669,E_001670,1,ACC_Accounts_Receivable,5,ACC_Cash,628.3,1.1978
1670,E_001671,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,891.8,1.6355
1671,E_001672,2,ACC_Inventory,3,ACC_COGS,590.36,2.1859
1672,E_001673,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,480.06,0.3549
1673,E_001674,2,ACC_Inventory,3,ACC_COGS,203.76,0.0689
1674,E_001675,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,519.15,0.6063
1675,E_001676,2,ACC_Inventory,3,ACC_COGS,229.69,0.3528
1676,E_001677,5,ACC_Cash,6,ACC_Travel_Exp,797.58,0.0
1677,E_001678,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,787.44,1.4676
1678,E_001679,2,ACC_Inventory,3,ACC_COGS,345.44,1.0295
1679,E_001680,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1050.7,1.9762
1680,E_001681,2,ACC_Inventory,3,ACC_COGS,715.95,2.7923
1681,E_001682,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,809.11,1.2657
1682,E_001683,2,ACC_Inventory,3,ACC_COGS,459.31,1.1719
1683,E_001684,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,809.58,1.3165
1684,E_001685,2,ACC_Inventory,3,ACC_COGS,516.11,1.5555
1685,E_001686,5,ACC_Cash,6,ACC_Travel_Exp,852.31,3.5649
1686,E_001687,1,ACC_Accounts_Receivable,5,ACC_Cash,1030.42,0.0
1687,E_001688,1,ACC_Accounts_Receivable,5,ACC_Cash,943.87,3.0127
1688,E_001689,1,ACC_Accounts_Receivable,5,ACC_Cash,722.43,1.5148
1689,E_001690,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,650.79,0.8801
1690,E_001691,2,ACC_Inventory,3,ACC_COGS,455.0,1.1309
1691,E_001692,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,831.36,1.3871
1692,E_001693,2,ACC_Inventory,3,ACC_COGS,463.83,1.0948
1693,E_001694,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,664.94,1.1053
1694,E_001695,2,ACC_Inventory,3,ACC_COGS,399.72,1.0812
1695,E_001696,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,672.37,1.2114
1696,E_001697,2,ACC_Inventory,3,ACC_COGS,341.93,0.8691
1697,E_001698,4,ACC_Accounts_Payable,2,ACC_Inventory,11536.24,0.0
1698,E_001699,5,ACC_Cash,6,ACC_Travel_Exp,280.61,0.0
1699,E_001700,1,ACC_Accounts_Receivable,5,ACC_Cash,835.78,2.2211
1700,E_001701,1,ACC_Accounts_Receivable,5,ACC_Cash,1460.03,4.5667
1701,E_001702,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,660.58,1.2706
1702,E_001703,2,ACC_Inventory,3,ACC_COGS,360.6,1.124
1703,E_001704,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1322.02,3.2329
1704,E_001705,2,ACC_Inventory,3,ACC_COGS,925.4,4.2617
1705,E_001706,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,559.35,0.6663
1706,E_001707,2,ACC_Inventory,3,ACC_COGS,236.69,0.2445
1707,E_001708,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,742.38,1.1376
1708,E_001709,2,ACC_Inventory,3,ACC_COGS,472.48,1.1779
1709,E_001710,1,ACC_Accounts_Receivable,5,ACC_Cash,1293.49,2.4692
1710,E_001711,1,ACC_Accounts_Receivable,5,ACC_Cash,732.87,0.8114
1711,E_001712,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1427.1,2.7254
1712,E_001713,2,ACC_Inventory,3,ACC_COGS,949.17,2.8064
1713,E_001714,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,865.44,0.9107
1714,E_001715,2,ACC_Inventory,3,ACC_COGS,518.03,0.786
1715,E_001716,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1208.76,1.5049
1716,E_001717,2,ACC_Inventory,3,ACC_COGS,761.39,1.4209
1717,E_001718,1,ACC_Accounts_Receivable,5,ACC_Cash,635.15,1.1818
1718,E_001719,1,ACC_Accounts_Receivable,5,ACC_Cash,1612.47,3.3868
1719,E_001720,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,890.19,1.0236
1720,E_001721,2,ACC_Inventory,3,ACC_COGS,404.37,0.5317
1721,E_001722,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1141.92,1.451
1722,E_001723,2,ACC_Inventory,3,ACC_COGS,720.93,1.5037
1723,E_001724,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,826.77,0.6505
1724,E_001725,2,ACC_Inventory,3,ACC_COGS,554.59,0.7794
1725,E_001726,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,650.47,0.4818
1726,E_001727,2,ACC_Inventory,3,ACC_COGS,392.17,0.4788
1727,E_001728,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1405.78,2.0929
1728,E_001729,2,ACC_Inventory,3,ACC_COGS,971.22,2.4788
1729,E_001730,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,2006.55,3.109
1730,E_001731,2,ACC_Inventory,3,ACC_COGS,974.14,2.1757
1731,E_001732,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,691.92,0.1747
1732,E_001733,2,ACC_Inventory,3,ACC_COGS,439.47,0.2788
1733,E_001734,1,ACC_Accounts_Receivable,5,ACC_Cash,1032.82,0.0
1734,E_001735,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1430.77,1.4972
1735,E_001736,2,ACC_Inventory,3,ACC_COGS,919.39,1.7457
1736,E_001737,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1504.84,1.4277
1737,E_001738,2,ACC_Inventory,3,ACC_COGS,1010.04,1.7433
1738,E_001739,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,649.02,0.0837
1739,E_001740,2,ACC_Inventory,3,ACC_COGS,331.23,0.0633
1740,E_001741,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,676.23,0.2168
1741,E_001742,2,ACC_Inventory,3,ACC_COGS,386.21,0.1964
1742,E_001743,1,ACC_Accounts_Receivable,5,ACC_Cash,1069.47,3.445
1743,E_001744,1,ACC_Accounts_Receivable,5,ACC_Cash,586.1,1.0487
1744,E_001745,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,467.23,0.2026
1745,E_001746,2,ACC_Inventory,3,ACC_COGS,240.42,0.0554
1746,E_001747,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,553.99,0.2943
1747,E_001748,2,ACC_Inventory,3,ACC_COGS,291.18,0.1436
1748,E_001749,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,535.37,0.4763
1749,E_001750,2,ACC_Inventory,3,ACC_COGS,345.35,0.5452
1750,E_001751,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,588.45,1.2076
1751,E_001752,2,ACC_Inventory,3,ACC_COGS,342.12,1.3043
1752,E_001753,5,ACC_Cash,6,ACC_Travel_Exp,780.18,0.0
1753,E_001754,1,ACC_Accounts_Receivable,5,ACC_Cash,567.05,1.3248
1754,E_001755,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,878.57,2.7543
1755,E_001756,2,ACC_Inventory,3,ACC_COGS,497.59,2.7162
1756,E_001757,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1487.44,3.9598
1757,E_001758,2,ACC_Inventory,3,ACC_COGS,912.43,4.3183
1758,E_001759,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,536.61,0.4321
1759,E_001760,2,ACC_Inventory,3,ACC_COGS,351.67,0.5495
1760,E_001761,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1186.0,1.8434
1761,E_001762,2,ACC_Inventory,3,ACC_COGS,504.24,1.0723
1762,E_001763,4,ACC_Accounts_Payable,2,ACC_Inventory,11679.02,0.0
1763,E_001764,1,ACC_Accounts_Receivable,5,ACC_Cash,455.42,2.6044
1764,E_001765,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1047.9,1.3514
1765,E_001766,2,ACC_Inventory,3,ACC_COGS,680.42,1.6778
1766,E_001767,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,510.57,0.1511
1767,E_001768,2,ACC_Inventory,3,ACC_COGS,349.19,0.3281
1768,E_001769,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,932.23,1.0091
1769,E_001770,2,ACC_Inventory,3,ACC_COGS,601.3,1.1928
1770,E_001771,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,855.08,1.1169
1771,E_001772,2,ACC_Inventory,3,ACC_COGS,431.71,0.8645
1772,E_001773,1,ACC_Accounts_Receivable,5,ACC_Cash,392.73,2.8186
1773,E_001774,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,898.1,1.5071
1774,E_001775,2,ACC_Inventory,3,ACC_COGS,460.0,1.1313
1775,E_001776,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,2136.09,4.103
1776,E_001777,2,ACC_Inventory,3,ACC_COGS,1491.75,4.9201
1777,E_001778,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,619.87,0.2758
1778,E_001779,2,ACC_Inventory,3,ACC_COGS,289.7,0.0278
1779,E_001780,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,646.91,0.3032
1780,E_001781,2,ACC_Inventory,3,ACC_COGS,439.41,0.3912
1781,E_001782,1,ACC_Accounts_Receivable,5,ACC_Cash,1272.0,11.4171
1782,E_001783,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,640.61,0.3375
1783,E_001784,2,ACC_Inventory,3,ACC_COGS,284.31,0.0597
1784,E_001785,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,619.96,0.3381
1785,E_001786,2,ACC_Inventory,3,ACC_COGS,301.34,0.1309
1786,E_001787,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1287.19,1.4928
1787,E_001788,2,ACC_Inventory,3,ACC_COGS,697.32,1.1302
1788,E_001789,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1412.07,2.6527
1789,E_001790,2,ACC_Inventory,3,ACC_COGS,623.62,2.0433
1790,E_001791,1,ACC_Accounts_Receivable,5,ACC_Cash,1264.1,3.2942
1791,E_001792,1,ACC_Accounts_Receivable,5,ACC_Cash,635.97,0.8985
1792,E_001793,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,573.45,0.476
1793,E_001794,2,ACC_Inventory,3,ACC_COGS,385.22,0.9091
1794,E_001795,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,966.01,1.1645
1795,E_001796,2,ACC_Inventory,3,ACC_COGS,460.57,1.073
1796,E_001797,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,641.44,0.4491
1797,E_001798,2,ACC_Inventory,3,ACC_COGS,285.35,0.305
1798,E_001799,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1030.48,1.1825
1799,E_001800,2,ACC_Inventory,3,ACC_COGS,637.01,1.6592
1800,E_001801,1,ACC_Accounts_Receivable,5,ACC_Cash,870.46,1.8911
1801,E_001802,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,436.29,0.4266
1802,E_001803,2,ACC_Inventory,3,ACC_COGS,205.62,0.2634
1803,E_001804,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1485.66,3.0369
1804,E_001805,2,ACC_Inventory,3,ACC_COGS,615.55,2.0781
1805,E_001806,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1640.84,2.4922
1806,E_001807,2,ACC_Inventory,3,ACC_COGS,970.86,3.2234
1807,E_001808,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,626.09,0.3179
1808,E_001809,2,ACC_Inventory,3,ACC_COGS,336.29,0.3429
1809,E_001810,1,ACC_Accounts_Receivable,5,ACC_Cash,782.41,2.9506
1810,E_001811,1,ACC_Accounts_Receivable,5,ACC_Cash,455.6,1.0303
1811,E_001812,1,ACC_Accounts_Receivable,5,ACC_Cash,347.87,0.5429
1812,E_001813,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,896.91,0.9466
1813,E_001814,2,ACC_Inventory,3,ACC_COGS,503.0,1.0759
1814,E_001815,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,914.52,0.881
1815,E_001816,2,ACC_Inventory,3,ACC_COGS,507.2,0.9658
1816,E_001817,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1041.1,1.3294
1817,E_001818,2,ACC_Inventory,3,ACC_COGS,640.86,1.4666
1818,E_001819,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1787.71,3.5735
1819,E_001820,2,ACC_Inventory,3,ACC_COGS,945.29,3.2169
1820,E_001821,5,ACC_Cash,6,ACC_Travel_Exp,697.68,0.0
1821,E_001822,1,ACC_Accounts_Receivable,5,ACC_Cash,540.83,1.6556
1822,E_001823,1,ACC_Accounts_Receivable,5,ACC_Cash,1132.81,5.1553
1823,E_001824,1,ACC_Accounts_Receivable,5,ACC_Cash,904.82,2.1904
1824,E_001825,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,581.32,0.3319
1825,E_001826,2,ACC_Inventory,3,ACC_COGS,349.06,0.4107
1826,E_001827,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,460.76,0.1762
1827,E_001828,2,ACC_Inventory,3,ACC_COGS,319.03,0.3673
1828,E_001829,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,597.19,0.5027
1829,E_001830,2,ACC_Inventory,3,ACC_COGS,409.68,0.7312
1830,E_001831,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,789.47,0.9876
1831,E_001832,2,ACC_Inventory,3,ACC_COGS,435.94,0.9532
1832,E_001833,4,ACC_Accounts_Payable,2,ACC_Inventory,14691.84,0.0
1833,E_001834,5,ACC_Cash,6,ACC_Travel_Exp,1051.8,0.0
1834,E_001835,1,ACC_Accounts_Receivable,5,ACC_Cash,930.32,1.9881
1835,E_001836,1,ACC_Accounts_Receivable,5,ACC_Cash,688.62,1.5664
1836,E_001837,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,874.92,2.286
1837,E_001838,2,ACC_Inventory,3,ACC_COGS,451.52,1.8036
1838,E_001839,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,794.76,1.6994
1839,E_001840,2,ACC_Inventory,3,ACC_COGS,378.38,1.2643
1840,E_001841,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1286.87,2.828
1841,E_001842,2,ACC_Inventory,3,ACC_COGS,652.61,2.5894
1842,E_001843,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,2198.18,4.1262
1843,E_001844,2,ACC_Inventory,3,ACC_COGS,1106.65,4.0485
1844,E_001845,1,ACC_Accounts_Receivable,5,ACC_Cash,2127.95,6.52
1845,E_001846,5,ACC_Cash,4,ACC_Accounts_Payable,12666.39,0.0
1846,E_001847,1,ACC_Accounts_Receivable,5,ACC_Cash,1157.74,1.3513
1847,E_001848,1,ACC_Accounts_Receivable,5,ACC_Cash,404.87,0.1138
1848,E_001849,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,657.76,0.332
1849,E_001850,2,ACC_Inventory,3,ACC_COGS,377.93,0.4683
1850,E_001851,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1214.73,1.1843
1851,E_001852,2,ACC_Inventory,3,ACC_COGS,607.07,1.1598
1852,E_001853,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1050.86,0.8544
1853,E_001854,2,ACC_Inventory,3,ACC_COGS,531.41,0.8466
1854,E_001855,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1674.54,1.817
1855,E_001856,2,ACC_Inventory,3,ACC_COGS,1078.49,2.478
1856,E_001857,1,ACC_Accounts_Receivable,5,ACC_Cash,658.24,0.549
1857,E_001858,1,ACC_Accounts_Receivable,5,ACC_Cash,792.32,1.7026
1858,E_001859,1,ACC_Accounts_Receivable,5,ACC_Cash,649.06,1.0251
1859,E_001860,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,692.91,0.5329
1860,E_001861,2,ACC_Inventory,3,ACC_COGS,481.05,0.7765
1861,E_001862,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1013.2,1.0761
1862,E_001863,2,ACC_Inventory,3,ACC_COGS,597.3,1.0756
1863,E_001864,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1246.5,1.5633
1864,E_001865,2,ACC_Inventory,3,ACC_COGS,549.03,0.941
1865,E_001866,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1110.77,1.2436
1866,E_001867,2,ACC_Inventory,3,ACC_COGS,702.96,1.3771
1867,E_001868,5,ACC_Cash,6,ACC_Travel_Exp,265.86,0.0
1868,E_001869,5,ACC_Cash,7,ACC_Payroll_Exp,8507.27,0.0
1869,E_001870,5,ACC_Cash,7,ACC_Payroll_Exp,7280.01,2.7947
1870,E_001871,5,ACC_Cash,7,ACC_Payroll_Exp,4935.44,1.2261
1871,E_001872,5,ACC_Cash,8,ACC_Rent_Exp,6658.59,0.0
1872,E_001873,1,ACC_Accounts_Receivable,5,ACC_Cash,1239.28,0.0
1873,E_001874,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,748.27,0.9562
1874,E_001875,2,ACC_Inventory,3,ACC_COGS,498.15,1.2797
1875,E_001876,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,848.35,1.2805
1876,E_001877,2,ACC_Inventory,3,ACC_COGS,576.89,1.6816
1877,E_001878,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1296.23,2.6888
1878,E_001879,2,ACC_Inventory,3,ACC_COGS,673.35,2.0194
1879,E_001880,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,577.0,0.7737
1880,E_001881,2,ACC_Inventory,3,ACC_COGS,324.8,0.7027
1881,E_001882,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,927.12,1.4606
1882,E_001883,2,ACC_Inventory,3,ACC_COGS,381.03,0.816
1883,E_001884,5,ACC_Cash,6,ACC_Travel_Exp,447.66,0.0
1884,E_001885,1,ACC_Accounts_Receivable,5,ACC_Cash,378.53,0.8036
1885,E_001886,1,ACC_Accounts_Receivable,5,ACC_Cash,568.03,5.1279
1886,E_001887,1,ACC_Accounts_Receivable,5,ACC_Cash,1064.02,5.4556
1887,E_001888,1,ACC_Accounts_Receivable,5,ACC_Cash,1076.98,2.8052
1888,E_001889,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,809.25,1.3392
1889,E_001890,2,ACC_Inventory,3,ACC_COGS,533.89,1.9649
1890,E_001891,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1334.07,3.3397
1891,E_001892,2,ACC_Inventory,3,ACC_COGS,642.98,2.9281
1892,E_001893,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,863.55,1.3291
1893,E_001894,2,ACC_Inventory,3,ACC_COGS,440.76,1.3449
1894,E_001895,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,815.0,1.2551
1895,E_001896,2,ACC_Inventory,3,ACC_COGS,423.81,1.2189
1896,E_001897,1,ACC_Accounts_Receivable,5,ACC_Cash,1211.52,2.359
1897,E_001898,1,ACC_Accounts_Receivable,5,ACC_Cash,804.47,0.9888
1898,E_001899,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1078.27,1.6238
1899,E_001900,2,ACC_Inventory,3,ACC_COGS,746.29,2.344
1900,E_001901,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1035.67,1.2533
1901,E_001902,2,ACC_Inventory,3,ACC_COGS,629.29,1.388
1902,E_001903,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1900.58,2.8378
1903,E_001904,2,ACC_Inventory,3,ACC_COGS,1287.25,3.5436
1904,E_001905,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,707.33,0.378
1905,E_001906,2,ACC_Inventory,3,ACC_COGS,339.53,0.1132
1906,E_001907,1,ACC_Accounts_Receivable,5,ACC_Cash,879.06,1.8482
1907,E_001908,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,883.92,0.8018
1908,E_001909,2,ACC_Inventory,3,ACC_COGS,513.32,0.6487
1909,E_001910,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1503.56,1.6905
1910,E_001911,2,ACC_Inventory,3,ACC_COGS,682.82,0.9649
1911,E_001912,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,770.08,0.4065
1912,E_001913,2,ACC_Inventory,3,ACC_COGS,382.24,0.2373
1913,E_001914,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,894.46,0.6428
1914,E_001915,2,ACC_Inventory,3,ACC_COGS,445.78,0.4624
1915,E_001916,4,ACC_Accounts_Payable,2,ACC_Inventory,12911.84,0.0
1916,E_001917,1,ACC_Accounts_Receivable,5,ACC_Cash,874.95,3.2997
1917,E_001918,1,ACC_Accounts_Receivable,5,ACC_Cash,652.05,1.5478
1918,E_001919,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,669.17,0.6557
1919,E_001920,2,ACC_Inventory,3,ACC_COGS,301.12,0.5358
1920,E_001921,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,864.58,1.1131
1921,E_001922,2,ACC_Inventory,3,ACC_COGS,437.01,1.2501
1922,E_001923,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1229.13,2.5309
1923,E_001924,2,ACC_Inventory,3,ACC_COGS,759.66,3.3547
1924,E_001925,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,530.6,0.5059
1925,E_001926,2,ACC_Inventory,3,ACC_COGS,268.36,0.4277
1926,E_001927,5,ACC_Cash,6,ACC_Travel_Exp,1176.63,0.0
1927,E_001928,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,604.6,0.7923
1928,E_001929,2,ACC_Inventory,3,ACC_COGS,255.45,0.4579
1929,E_001930,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1290.3,2.3151
1930,E_001931,2,ACC_Inventory,3,ACC_COGS,673.36,2.1604
1931,E_001932,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,435.0,0.1195
1932,E_001933,2,ACC_Inventory,3,ACC_COGS,278.54,0.2917
1933,E_001934,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,639.73,0.64
1934,E_001935,2,ACC_Inventory,3,ACC_COGS,286.6,0.3817
1935,E_001936,5,ACC_Cash,6,ACC_Travel_Exp,740.86,1.9766
1936,E_001937,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1496.41,3.0361
1937,E_001938,2,ACC_Inventory,3,ACC_COGS,614.19,2.3089
1938,E_001939,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,779.23,0.7875
1939,E_001940,2,ACC_Inventory,3,ACC_COGS,366.86,0.8
1940,E_001941,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,640.68,0.4832
1941,E_001942,2,ACC_Inventory,3,ACC_COGS,326.68,0.5808
1942,E_001943,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1697.78,2.9744
1943,E_001944,2,ACC_Inventory,3,ACC_COGS,1162.71,5.0022
1944,E_001945,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,448.27,0.0176
1945,E_001946,2,ACC_Inventory,3,ACC_COGS,260.68,0.0899
1946,E_001947,1,ACC_Accounts_Receivable,5,ACC_Cash,1056.9,0.0
1947,E_001948,1,ACC_Accounts_Receivable,5,ACC_Cash,697.52,2.0863
1948,E_001949,1,ACC_Accounts_Receivable,5,ACC_Cash,1266.89,3.3449
1949,E_001950,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,953.96,1.3046
1950,E_001951,2,ACC_Inventory,3,ACC_COGS,508.63,1.0142
1951,E_001952,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,654.45,0.6598
1952,E_001953,2,ACC_Inventory,3,ACC_COGS,374.46,0.5532
1953,E_001954,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,531.72,0.4207
1954,E_001955,2,ACC_Inventory,3,ACC_COGS,271.22,0.2334
1955,E_001956,1,ACC_Accounts_Receivable,5,ACC_Cash,769.64,1.1466
1956,E_001957,1,ACC_Accounts_Receivable,5,ACC_Cash,603.86,0.6182
1957,E_001958,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,881.95,2.1894
1958,E_001959,2,ACC_Inventory,3,ACC_COGS,382.8,1.6514
1959,E_001960,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,638.41,1.0464
1960,E_001961,2,ACC_Inventory,3,ACC_COGS,291.0,0.8686
1961,E_001962,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,479.38,0.4646
1962,E_001963,2,ACC_Inventory,3,ACC_COGS,247.41,0.505
1963,E_001964,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1134.1,2.6591
1964,E_001965,2,ACC_Inventory,3,ACC_COGS,493.71,2.2905
1965,E_001966,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1037.63,1.8575
1966,E_001967,2,ACC_Inventory,3,ACC_COGS,496.08,2.0173
1967,E_001968,5,ACC_Cash,6,ACC_Travel_Exp,745.9,0.0
1968,E_001969,1,ACC_Accounts_Receivable,5,ACC_Cash,665.72,3.6873
1969,E_001970,1,ACC_Accounts_Receivable,5,ACC_Cash,858.93,4.3667
1970,E_001971,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1674.49,3.3487
1971,E_001972,2,ACC_Inventory,3,ACC_COGS,1171.45,5.4457
1972,E_001973,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,521.43,0.2846
1973,E_001974,2,ACC_Inventory,3,ACC_COGS,227.76,0.0781
1974,E_001975,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,434.59,0.1247
1975,E_001976,2,ACC_Inventory,3,ACC_COGS,183.49,0.045
1976,E_001977,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,606.59,0.5809
1977,E_001978,2,ACC_Inventory,3,ACC_COGS,406.17,0.6961
1978,E_001979,1,ACC_Accounts_Receivable,5,ACC_Cash,466.54,1.1836
1979,E_001980,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,881.78,1.2763
1980,E_001981,2,ACC_Inventory,3,ACC_COGS,608.66,1.3492
1981,E_001982,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,726.41,0.7668
1982,E_001983,2,ACC_Inventory,3,ACC_COGS,436.1,0.636
1983,E_001984,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,920.98,1.9984
1984,E_001985,2,ACC_Inventory,3,ACC_COGS,386.33,1.1081
1985,E_001986,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,484.93,0.5057
1986,E_001987,2,ACC_Inventory,3,ACC_COGS,236.21,0.3116
1987,E_001988,4,ACC_Accounts_Payable,2,ACC_Inventory,14165.65,0.0
