t_idx,node_idx,net_flux_q,velocity_v,acceleration_a,inertia_M,viscosity_C,external_force_F
154,2,-1.9800,22.5200,44.6600,16.6038,0.0432,742.5010
154,3,14.9800,31.2400,46.5100,14.8515,0.0366,691.8870
154,4,0.0000,0.0000,0.0000,6.4385,0.0465,0.0000
155,0,-14.2800,-19.2100,13.8600,14.8669,0.0429,205.2310
155,1,8.7900,26.7200,47.4100,13.4738,0.0533,640.2189
155,2,-7.9100,-5.9300,-28.4500,16.8385,0.0439,-479.3145
155,3,13.4000,-1.5800,-32.8200,15.2385,0.0368,-500.1844
155,4,0.0000,0.0000,0.0000,6.3069,0.0513,0.0000
156,0,12.2400,26.5200,45.7300,14.3300,0.0426,656.4416
156,1,3.1300,-5.6600,-32.3800,11.9923,0.0601,-388.6513
156,2,-7.4200,0.4900,6.4200,15.3431,0.0476,98.5259
156,3,-7.9500,-21.3500,-19.7700,14.7200,0.0369,-291.8029
156,4,0.0000,0.0000,0.0000,6.3023,0.0513,0.0000
157,0,4.8200,-7.4200,-33.9400,13.7092,0.0426,-465.6074
157,1,-3.3400,-6.4700,-0.8100,12.1192,0.0634,-10.2268
157,2,-20.9900,-13.5700,-14.0600,14.7623,0.0468,-208.1933
157,3,19.5100,27.4600,48.8100,15.6462,0.0364,764.6896
157,4,0.0000,0.0000,0.0000,5.8031,0.0516,0.0000
158,0,-12.0900,-16.9100,-9.4900,14.1754,0.0428,-135.2482
158,1,29.9700,33.3100,39.7800,13.8223,0.0560,551.7169
158,2,-6.6300,14.3600,27.9300,13.5100,0.0462,377.9977
158,3,-11.2500,-30.7600,-58.2200,15.6908,0.0349,-914.5889
158,4,0.0000,0.0000,0.0000,3.7954,0.0540,0.0000
159,0,8.8800,20.9700,37.8800,14.0615,0.0423,533.5379
159,1,8.0000,-21.9700,-55.2800,12.5823,0.0593,-696.8529
159,2,8.2800,14.9100,0.5500,13.8015,0.0483,8.3104
159,3,-25.1600,-13.9100,16.8500,16.6077,0.0355,279.3465
159,4,0.0000,0.0000,0.0000,1.8162,0.0857,0.0000
160,0,-8.2000,-17.0800,-38.0500,13.7092,0.0416,-522.3463
160,1,10.6300,2.6300,24.6000,12.3831,0.0601,304.7816
160,2,-7.9300,-16.2100,-31.1200,12.7108,0.0504,-396.3757
160,3,5.5000,30.6600,44.5700,15.9215,0.0340,710.6646
160,4,0.0000,0.0000,0.0000,1.0062,0.1618,0.0000
161,0,2.8500,11.0500,28.1300,12.4562,0.0443,350.8812
161,1,-5.5300,-16.1600,-18.7900,11.9100,0.0582,-224.7291
161,2,-24.6400,-16.7100,-0.5000,13.5608,0.0494,-7.6052
161,3,27.3200,21.8200,-8.8400,15.9023,0.0360,-139.7899
161,4,0.0000,0.0000,0.0000,0.5046,0.2483,0.0000
162,0,24.3300,21.4800,10.4300,13.5454,0.0433,142.2075
162,1,-13.5000,-7.9700,8.1900,11.8992,0.0580,96.9926
162,2,-10.8000,13.8400,30.5500,12.5331,0.0569,383.6728
162,3,-0.0300,-27.3500,-49.1700,13.2746,0.0436,-653.9042
162,4,0.0000,0.0000,0.0000,0.0000,0.5721,0.0000
163,0,7.8300,-16.5000,-37.9800,13.4631,0.0422,-512.0245
163,1,-4.4800,9.0200,16.9900,11.8277,0.0575,201.4713
163,2,-3.9000,6.9000,-6.9400,10.9877,0.0563,-75.8660
163,3,0.5500,0.5800,27.9300,11.7400,0.0440,327.9237
163,4,0.0000,0.0000,0.0000,0.0000,0.6131,0.0000
164,0,-10.6700,-18.5000,-2.0000,12.8431,0.0415,-26.4538
164,1,24.5000,28.9800,19.9600,11.8269,0.0543,237.6385
164,2,-8.3000,-4.4000,-11.3000,10.4338,0.0705,-118.2127
164,3,-5.5300,-6.0800,-6.6600,11.4177,0.0471,-76.3282
164,4,0.0000,0.0000,0.0000,0.0000,0.6416,0.0000
165,0,31.4500,42.1200,60.6200,13.8900,0.0377,843.6001
165,1,-21.0100,-45.5100,-74.4900,11.8131,0.0453,-882.0177
165,2,-19.3200,-11.0200,-6.6200,11.7385,0.0715,-78.4962
165,3,8.8800,14.4100,20.4900,12.0246,0.0467,247.0572
165,4,0.0000,0.0000,0.0000,0.0000,0.5952,0.0000
166,0,3.8700,-27.5800,-69.7000,11.2646,0.0435,-786.3424
166,1,-12.1600,8.8500,54.3600,12.5362,0.0458,681.8708
166,2,18.3000,37.6200,48.6400,11.2615,0.0623,550.1042
166,3,-10.0100,-18.8900,-33.3000,11.5438,0.0462,-385.2828
166,4,0.0000,0.0000,0.0000,0.0000,0.6058,0.0000
167,0,-0.8400,-4.7100,22.8700,10.9500,0.0470,250.2054
167,1,3.1500,15.3100,6.4600,11.3992,0.0466,74.3527
167,2,-7.6500,-25.9500,-63.5700,11.6977,0.0596,-745.1697
167,3,5.3400,15.3500,34.2400,10.8023,0.0493,370.6279
167,4,0.0000,0.0000,0.0000,0.0000,0.6266,0.0000
168,0,6.9200,7.7600,12.4700,10.3838,0.0484,129.8619
168,1,-15.2200,-18.3700,-33.6800,11.8938,0.0482,-401.4702
168,2,-5.2300,2.4200,28.3700,11.4915,0.0599,326.1598
168,3,13.5300,8.1900,-7.1600,10.8123,0.0490,-77.0150
168,4,0.0000,0.0000,0.0000,0.0000,0.6366,0.0000
169,0,-0.3900,-7.3100,-15.0700,9.4723,0.0514,-143.1231
169,1,-12.6300,2.5900,20.9600,12.6246,0.0482,264.7368
169,2,-11.1100,-5.8800,-8.3000,11.7754,0.0596,-98.0860
169,3,24.1300,10.6000,2.4100,12.0569,0.0510,29.5979
169,4,0.0000,0.0000,0.0000,0.0000,0.6527,0.0000
170,0,21.9700,22.3600,29.6700,10.7915,0.0492,321.2858
170,1,7.5200,20.1500,17.5600,12.9462,0.0467,228.2747
170,2,-26.3600,-15.2500,-9.3700,12.1885,0.0592,-115.1086
170,3,-3.1300,-27.2600,-37.8600,10.7969,0.0509,-410.1581
170,4,0.0000,0.0000,0.0000,0.0000,0.6386,0.0000
171,0,6.1900,-15.7800,-38.1400,10.3377,0.0494,-395.0594
171,1,-0.2300,-7.7500,-27.9000,10.6585,0.0517,-297.7719
171,2,7.1900,33.5500,48.8000,12.2315,0.0531,598.6794
171,3,-13.1500,-10.0200,17.2400,10.9431,0.0555,188.1024
171,4,0.0000,0.0000,0.0000,0.0000,0.6542,0.0000
172,0,11.5800,5.3900,21.1700,10.5454,0.0513,223.5224
172,1,-31.6200,-31.3900,-23.6400,12.4754,0.0495,-296.4710
172,2,1.2300,-5.9600,-39.5100,11.6892,0.0541,-462.1640
172,3,18.8100,31.9600,41.9800,10.4546,0.0515,440.5314
172,4,0.0000,0.0000,0.0000,0.0000,0.6444,0.0000
173,0,20.3500,8.7700,3.3800,11.4800,0.0528,39.2656
173,1,-18.8400,12.7800,44.1700,13.1069,0.0485,579.5529
173,2,4.1600,2.9300,8.8900,11.3992,0.0558,101.5026
173,3,-5.6700,-24.4800,-56.4400,10.4677,0.0526,-592.0846
173,4,0.0000,0.0000,0.0000,0.0000,0.6538,0.0000
174,0,8.2300,-12.1200,-20.8900,11.8938,0.0523,-249.0968
174,1,-0.6400,18.2000,5.4200,12.7308,0.0479,69.8732
174,2,-9.8000,-13.9600,-16.8900,10.2577,0.0564,-174.0395
174,3,2.2100,7.8800,32.3600,8.5362,0.0554,276.6661
174,4,0.0000,0.0000,0.0000,0.0000,0.6599,0.0000
175,0,2.1100,-6.1200,6.0000,10.1846,0.0551,60.7707
175,1,27.6600,28.3000,10.1000,13.8200,0.0455,140.8711
175,2,-27.2900,-17.4900,-3.5300,11.5262,0.0556,-41.6604
175,3,-2.4800,-4.6900,-12.5700,8.7246,0.0604,-109.9516
175,4,0.0000,0.0000,0.0000,0.0000,0.6698,0.0000
176,0,-1.2900,-3.4000,2.7200,9.6815,0.0566,26.1413
176,1,-5.1000,-32.7600,-61.0600,13.8677,0.0419,-848.1355
176,2,14.6700,41.9600,59.4500,12.3546,0.0469,736.4503
176,3,-8.2800,-5.8000,-1.1100,9.3192,0.0602,-10.6932
176,4,0.0000,0.0000,0.0000,0.0000,0.6294,0.0000
177,0,-1.6300,-0.3400,3.0600,8.9862,0.0592,27.4775
177,1,22.2900,27.3900,60.1500,13.6977,0.0422,825.0722
177,2,-10.5300,-25.2000,-67.1600,12.5262,0.0446,-842.3793
177,3,-10.1300,-1.8500,3.9500,9.6731,0.0604,38.0969
177,4,0.0000,0.0000,0.0000,0.0000,0.6281,0.0000
178,0,-10.5300,-8.9000,-8.5600,7.3769,0.0829,-63.8844
178,1,-7.1000,-29.3900,-56.7800,12.6277,0.0463,-718.3598
178,2,19.0500,29.5800,54.7800,12.5054,0.0425,686.3028
178,3,-1.4200,8.7100,10.5600,9.0992,0.0616,96.6245
178,4,0.0000,0.0000,0.0000,0.0000,0.6809,0.0000
179,0,7.3700,17.9000,26.8000,7.6462,0.0906,206.5378
179,1,-7.7400,-0.6400,28.7500,12.2877,0.0465,353.2414
179,2,3.2100,-15.8400,-45.4200,11.3446,0.0461,-516.0024
179,3,-2.8400,-1.4200,-10.1300,8.5477,0.0650,-86.6805
179,4,0.0000,0.0000,0.0000,0.0000,0.7181,0.0000
180,0,-0.7700,-8.1400,-26.0400,7.6408,0.0893,-199.6925
180,1,-10.2100,-2.4700,-1.8300,12.8308,0.0475,-23.5975
180,2,-16.0500,-19.2600,-3.4200,11.9908,0.0472,-41.9179
180,3,27.0300,29.8700,31.2900,10.2162,0.0593,321.4343
180,4,0.0000,0.0000,0.0000,0.0000,0.7111,0.0000
181,0,-6.5300,-5.7600,2.3800,7.6108,0.0904,17.5927
181,1,5.9400,16.1500,18.6200,12.1169,0.0479,226.3902
181,2,1.8000,17.8500,37.1100,11.7269,0.0460,436.0071
181,3,-1.2100,-28.2400,-58.1100,9.2685,0.0541,-540.1169
181,4,0.0000,0.0000,0.0000,0.0000,0.6926,0.0000
182,0,-9.3700,-2.8400,2.9200,8.3015,0.0915,23.9806
182,1,3.1500,-2.7900,-18.9400,11.3877,0.0478,-215.8163
182,2,4.4600,2.6600,-15.1900,11.2154,0.0462,-170.2389
182,3,1.7600,2.9700,31.2100,7.5477,0.0548,235.7263
182,4,0.0000,0.0000,0.0000,0.0000,0.6969,0.0000
183,0,-10.7900,-1.4200,1.4200,7.4415,0.1153,10.4032
183,1,-12.1500,-15.3000,-12.5100,11.7438,0.0486,-147.6589
183,2,10.7200,6.2600,3.6000,10.0123,0.0473,36.3401
183,3,12.2200,10.4600,7.4900,8.2469,0.0592,62.3886
183,4,0.0000,0.0000,0.0000,0.0000,0.7428,0.0000
184,0,-3.3600,7.4300,8.8500,7.2238,0.1230,64.8449
184,1,23.4700,35.6200,50.9200,13.5315,0.0440,690.5946
184,2,-15.9400,-26.6600,-32.9200,10.6854,0.0487,-353.0623
184,3,-4.1700,-16.3900,-26.8500,7.5562,0.0578,-203.8302
184,4,0.0000,0.0000,0.0000,0.0000,0.7283,0.0000
185,0,0.4300,3.7900,-3.6400,6.3662,0.1242,-22.7019
185,1,25.8200,2.3500,-33.2700,13.0854,0.0486,-435.2366
185,2,-29.0400,-13.1000,13.5600,12.8246,0.0483,173.2694
185,3,2.7900,6.9600,23.3500,6.3238,0.0669,148.1275
185,4,0.0000,0.0000,0.0000,0.0000,0.7776,0.0000
186,0,-7.3600,-7.7900,-11.5800,5.3669,0.1294,-63.1570
186,1,-8.3700,-34.1900,-36.5400,12.2800,0.0438,-450.2102
186,2,1.7800,30.8200,43.9200,12.6415,0.0444,556.5852
186,3,13.9500,11.1600,4.2000,6.9608,0.0733,30.0534
186,4,0.0000,0.0000,0.0000,0.0000,0.7497,0.0000
187,0,12.7700,20.1300,27.9200,5.7162,0.1091,161.7912
187,1,-1.4300,6.9400,41.1300,12.3408,0.0448,507.8865
187,2,-23.2900,-25.0700,-55.8900,13.6792,0.0431,-765.6118
187,3,11.9500,-2.0000,-13.1600,7.7100,0.0739,-101.6113
187,4,0.0000,0.0000,0.0000,0.0000,0.7324,0.0000
188,0,13.7900,1.0200,-19.1100,6.6146,0.1114,-126.2916
188,1,16.7500,18.1800,11.2400,11.5015,0.0465,130.1229
188,2,-21.2400,2.0500,27.1200,13.2138,0.0440,358.4497
188,3,-9.3000,-21.2500,-19.2500,8.2346,0.0679,-159.9600
188,4,0.0000,0.0000,0.0000,0.0000,0.7361,0.0000
189,0,7.0200,-6.7700,-7.7900,7.0554,0.1094,-55.7021
189,1,21.6200,4.8700,-13.3100,12.7723,0.0514,-169.7489
189,2,-10.7400,10.5000,8.4500,12.9115,0.0509,109.6367
189,3,-17.9000,-8.6000,12.6500,8.9746,0.0675,112.9484
189,4,0.0000,0.0000,0.0000,0.0000,0.7930,0.0000
190,0,14.5300,7.5100,14.2800,8.0477,0.1074,115.7273
190,1,-24.8700,-46.4900,-51.3600,12.9708,0.0458,-668.3060
190,2,-5.1500,5.5900,-4.9100,12.4977,0.0540,-61.0621
190,3,15.4900,33.3900,41.9900,9.3869,0.0576,396.0794
190,4,0.0000,0.0000,0.0000,0.0000,0.7455,0.0000
191,0,-30.1900,-44.7200,-52.2300,9.5600,0.0654,-502.2438
191,1,28.5200,53.3900,99.8800,14.6185,0.0396,1462.2089
191,2,20.3100,25.4600,19.8700,12.5946,0.0554,251.6646
191,3,-18.6400,-34.1300,-67.5200,10.7115,0.0508,-724.9768
191,4,0.0000,0.0000,0.0000,0.0000,0.6389,0.0000
192,0,1.4600,31.6500,76.3700,9.1054,0.0589,697.2424
192,1,27.9200,-0.6000,-53.9900,16.1708,0.0397,-873.0836
192,2,-8.8300,-29.1400,-54.6000,13.0269,0.0519,-712.7820
192,3,-20.5500,-1.9100,32.2200,12.0738,0.0508,388.9223
192,4,0.0000,0.0000,0.0000,0.0000,0.6161,0.0000
193,0,8.9300,7.4700,-24.1800,9.7331,0.0590,-234.9049
193,1,15.1700,-12.7500,-12.1500,16.5523,0.0392,-201.6099
193,2,-7.0500,1.7800,30.9200,12.3346,0.0540,381.4823
193,3,-17.0500,3.5000,5.4100,11.3062,0.0568,61.3650
193,4,0.0000,0.0000,0.0000,0.0000,0.6360,0.0000
194,0,-8.7100,-17.6400,-25.1100,9.9008,0.0569,-249.6118
194,1,4.2700,-10.9000,1.8500,16.4238,0.0394,29.9548
194,2,-11.7700,-4.7200,-6.5000,13.1015,0.0559,-85.4238
194,3,16.2100,33.2600,29.7600,12.4600,0.0539,372.6037
194,4,0.0000,0.0000,0.0000,0.0000,0.6297,0.0000
195,0,-0.8900,7.8200,25.4600,9.2485,0.0566,235.9081
195,1,27.0200,22.7500,33.6500,18.2600,0.0383,615.3211
195,2,-13.7300,-1.9600,2.7600,13.8146,0.0560,38.0186
195,3,-12.4000,-28.6100,-61.8700,13.2785,0.0496,-822.9573
195,4,0.0000,0.0000,0.0000,0.0000,0.6113,0.0000
196,0,13.5100,14.4000,6.5800,9.4577,0.0554,63.0299
196,1,-9.2500,-36.2700,-59.0200,18.0369,0.0361,-1065.8488
196,2,-3.2600,10.4700,12.4300,13.2408,0.0555,165.1633
196,3,-1.0000,11.4000,40.0100,12.4154,0.0495,497.3037
196,4,0.0000,0.0000,0.0000,0.0000,0.5954,0.0000
197,0,13.4500,-0.0600,-14.4600,10.2338,0.0556,-147.9848
197,1,-8.9400,0.3100,36.5800,16.9192,0.0388,618.9175
197,2,-14.2200,-10.9600,-21.4300,13.1085,0.0597,-281.5683
197,3,9.7100,10.7100,-0.6900,12.8415,0.0502,-8.3227
197,4,0.0000,0.0000,0.0000,0.0000,0.6219,0.0000
198,0,35.1900,21.7400,21.8000,12.9077,0.0532,282.5452
198,1,0.4900,9.4300,9.1200,14.9708,0.0386,136.8972
198,2,-0.7600,13.4600,24.4200,10.9331,0.0601,267.7946
198,3,-34.9200,-44.6300,-55.3400,15.3131,0.0431,-849.3488
198,4,0.0000,0.0000,0.0000,0.0000,0.5913,0.0000
199,0,-13.3200,-48.5100,-70.2500,13.3662,0.0432,-941.0675
199,1,-5.2500,-5.7400,-15.1700,14.7308,0.0412,-223.7024
199,2,-4.3800,-3.6200,-17.0800,11.1331,0.0691,-190.4031
199,3,22.9500,57.8700,102.5000,16.0054,0.0355,1642.6049
199,4,0.0000,0.0000,0.0000,0.0000,0.5551,0.0000
200,0,16.9900,30.3100,78.8200,13.6908,0.0417,1080.3697
200,1,-24.1900,-18.9400,-13.2000,16.4815,0.0405,-218.3236
200,2,24.6500,29.0300,32.6500,11.2377,0.0686,368.9022
200,3,-17.4500,-40.4000,-98.2700,16.4285,0.0331,-1615.7604
200,4,0.0000,0.0000,0.0000,0.0000,0.5347,0.0000
201,0,9.1500,-7.8400,-38.1500,13.3338,0.0415,-509.0117
201,1,-24.1000,0.0900,19.0300,17.0469,0.0416,324.4067
201,2,-12.3200,-36.9700,-66.0000,10.5515,0.0550,-698.4354
201,3,27.2700,44.7200,85.1200,17.8108,0.0311,1517.4451
201,4,0.0000,0.0000,0.0000,0.0000,0.5081,0.0000
202,0,-4.3700,-13.5200,-5.6800,13.1300,0.0412,-75.1349
202,1,-13.3600,10.7400,10.6500,16.4115,0.0413,175.2262
202,2,4.8600,17.1800,54.1500,10.0992,0.0539,547.8001
202,3,12.8700,-14.4000,-59.1200,17.4238,0.0309,-1030.5434
202,4,0.0000,0.0000,0.0000,0.0000,0.5032,0.0000
203,0,-2.1900,2.1800,15.7000,12.1808,0.0413,191.3282
203,1,-10.7400,2.6200,-8.1200,15.3246,0.0484,-124.3091
203,2,2.6500,-2.2100,-19.3900,9.9069,0.0540,-192.2146
203,3,10.2800,-2.5900,11.8100,17.0231,0.0322,200.9591
203,4,0.0000,0.0000,0.0000,0.0000,0.5295,0.0000
204,0,3.4500,5.6400,3.4600,10.1238,0.0483,35.3008
204,1,-22.9100,-12.1700,-14.7900,14.8931,0.0699,-221.1190
204,2,6.7000,4.0500,6.2600,8.8600,0.0584,55.7000
204,3,12.7600,2.4800,5.0700,16.5708,0.0339,84.0979
204,4,0.0000,0.0000,0.0000,0.0000,0.6125,0.0000
205,0,23.6900,20.2400,14.6000,11.8338,0.0508,173.8029
205,1,5.5800,28.4900,40.6600,13.1746,0.0598,537.3828
205,2,-1.1000,-7.8000,-11.8500,8.2654,0.0654,-98.4553
205,3,-28.1700,-40.9300,-43.4100,17.1569,0.0316,-746.0741
205,4,0.0000,0.0000,0.0000,0.0000,0.5998,0.0000
206,0,-5.6300,-29.3200,-49.5600,11.5800,0.0471,-575.2860
206,1,42.1500,36.5700,8.0800,15.2500,0.0521,125.1240
206,2,-20.4500,-19.3500,-11.5500,9.2962,0.0619,-108.5675
206,3,-16.0700,12.1000,53.0300,17.0815,0.0314,906.2139
206,4,0.0000,0.0000,0.0000,0.0000,0.5653,0.0000
207,0,-15.3500,-9.7200,19.6000,12.0908,0.0479,236.5130
207,1,-1.7400,-43.8900,-80.4600,15.0554,0.0442,-1213.2958
207,2,-0.6400,19.8100,39.1600,8.4400,0.0587,331.6734
207,3,17.7300,33.8000,21.7000,17.1985,0.0314,374.2665
207,4,0.0000,0.0000,0.0000,0.0000,0.5411,0.0000
208,0,-7.5000,7.8500,17.5700,12.5992,0.0479,221.7449
208,1,-21.5700,-19.8300,24.0600,14.6362,0.0452,351.2489
208,2,-3.0500,-2.4100,-22.2200,7.6185,0.0587,-169.4236
208,3,32.1200,14.3900,-19.4100,18.7154,0.0323,-362.8007
208,4,0.0000,0.0000,0.0000,0.0000,0.5497,0.0000
209,0,7.5100,15.0100,7.1600,12.1377,0.0479,87.6244
209,1,3.3600,24.9300,44.7600,14.1831,0.0472,636.0119
209,2,-13.0000,-9.9500,-7.5400,8.3677,0.0588,-63.6770
209,3,2.1300,-29.9900,-44.3800,18.8023,0.0312,-835.3813
209,4,0.0000,0.0000,0.0000,0.0000,0.5485,0.0000
210,0,0.3700,-7.1400,-22.1500,11.1315,0.0477,-246.9041
210,1,-23.2300,-26.5900,-51.5200,15.2823,0.0446,-788.5307
210,2,16.7400,29.7400,39.6900,8.5615,0.0540,341.4125
210,3,6.1200,3.9900,33.9800,18.5262,0.0313,629.6436
210,4,0.0000,0.0000,0.0000,0.0000,0.5326,0.0000
211,0,-6.8600,-7.2300,-0.0900,8.9523,0.0501,-1.1682
211,1,2.0000,25.2300,51.8200,15.3985,0.0428,799.0282
211,2,8.5700,-8.1700,-37.9100,9.1623,0.0543,-347.7864
211,3,-3.7100,-9.8300,-13.8200,16.1254,0.0339,-223.1861
211,4,0.0000,0.0000,0.0000,0.0000,0.5481,0.0000
212,0,-14.0400,-7.1800,0.0500,9.0077,0.0658,-0.0219
212,1,13.3700,11.3700,-13.8600,16.0231,0.0426,-221.5955
212,2,9.0000,0.4300,8.6000,9.5177,0.0544,81.8755
212,3,-8.3300,-4.6200,5.2100,15.0008,0.0404,77.9676
212,4,0.0000,0.0000,0.0000,0.0000,0.6109,0.0000
213,0,14.1400,28.1800,35.3600,8.7885,0.0672,312.6533
213,1,-3.1900,-16.5600,-27.9300,14.4077,0.0429,-403.1168
213,2,-14.6000,-23.6000,-24.0300,8.7446,0.0570,-211.4776
213,3,3.6500,11.9800,16.6000,13.9392,0.0446,231.9256
213,4,0.0000,0.0000,0.0000,0.0000,0.6395,0.0000
214,0,-14.6500,-28.7900,-56.9700,9.2115,0.0601,-526.5104
214,1,20.1300,23.3200,39.8800,14.1023,0.0416,563.3709
214,2,-0.9500,13.6500,37.2500,7.8700,0.0666,294.0662
214,3,-4.5300,-8.1800,-20.1600,12.1900,0.0534,-246.1873
214,4,0.0000,0.0000,0.0000,0.0000,0.6719,0.0000
215,0,-12.1300,2.5200,31.3100,9.8085,0.0612,307.2572
215,1,20.1900,0.0600,-23.2600,14.6277,0.0418,-340.2376
215,2,-7.2400,-6.2900,-19.9400,8.0531,0.0697,-161.0167
215,3,-0.8200,3.7100,11.8900,11.2631,0.0542,134.1190
215,4,0.0000,0.0000,0.0000,0.0000,0.6843,0.0000
216,0,-1.8500,10.2800,7.7600,9.7823,0.0603,76.5308
216,1,13.5200,-6.6700,-6.7300,14.8415,0.0416,-100.1607
216,2,-0.0800,7.1600,13.4500,7.8554,0.0690,106.1487
216,3,-11.5900,-10.7700,-14.4800,11.3638,0.0537,-165.1265
216,4,0.0000,0.0000,0.0000,0.0000,0.6777,0.0000
217,0,3.5000,5.3500,-4.9300,9.7862,0.0604,-47.9229
217,1,-12.3100,-25.8300,-19.1600,14.0262,0.0401,-269.7769
217,2,26.9900,27.0700,19.9100,9.4162,0.0617,189.1448
217,3,-18.1800,-6.5900,4.1800,11.7808,0.0537,48.8900
217,4,0.0000,0.0000,0.0000,0.0000,0.6548,0.0000
218,0,-3.0900,-6.5900,-11.9400,8.2015,0.0643,-98.3499
218,1,4.8700,17.1800,43.0100,13.9715,0.0414,601.6275
218,2,-6.9200,-33.9100,-60.9800,9.8638,0.0535,-603.3124
218,3,5.1400,23.3200,29.9100,10.0092,0.0621,300.8242
218,4,0.0000,0.0000,0.0000,0.0000,0.6713,0.0000
219,0,-29.2000,-26.1100,-19.5200,10.0146,0.0660,-197.2092
219,1,15.8300,10.9600,-6.2200,11.9469,0.0454,-73.8122
219,2,4.0300,10.9500,44.8600,8.6008,0.0554,386.4369
219,3,9.3400,4.2000,-19.1200,9.4915,0.0630,-181.2137
219,4,0.0000,0.0000,0.0000,0.0000,0.7032,0.0000
220,0,18.3900,47.5900,73.7000,10.2485,0.0504,757.7125
220,1,-23.9200,-39.7500,-50.7100,13.6531,0.0466,-694.2017
220,2,-3.2700,-7.3000,-18.2500,8.8031,0.0574,-161.0752
220,3,8.8000,-0.5400,-4.7400,8.8046,0.0772,-41.7756
220,4,0.0000,0.0000,0.0000,0.0000,0.6980,0.0000
221,0,-4.3500,-22.7400,-70.3300,10.0062,0.0480,-704.8236
221,1,16.8200,40.7400,80.4900,13.2877,0.0426,1071.2616
221,2,-21.2900,-18.0200,-10.7200,10.2062,0.0554,-110.4078
221,3,8.8200,0.0200,0.5600,7.0123,0.0819,3.9285
221,4,0.0000,0.0000,0.0000,0.0000,0.6703,0.0000
222,0,-30.3800,-26.0300,-3.2900,11.7654,0.0466,-39.9205
222,1,0.6400,-16.1800,-56.9200,13.0785,0.0433,-745.1274
222,2,16.2000,37.4900,55.5100,10.4523,0.0486,582.0293
222,3,13.5400,4.7200,4.7000,7.8900,0.1091,37.5981
222,4,0.0000,0.0000,0.0000,0.0000,0.6731,0.0000
223,0,-32.0800,-1.7000,24.3300,14.2046,0.0466,345.5190
223,1,5.0300,4.3900,20.5700,11.6785,0.0459,240.4275
223,2,13.4800,-2.7200,-40.2100,10.2015,0.0526,-410.3470
223,3,13.5700,0.0300,-4.6900,8.4631,0.1096,-39.6885
223,4,0.0000,0.0000,0.0000,0.0000,0.7008,0.0000
224,0,-13.6700,18.4100,20.1100,14.7285,0.0453,297.0231
224,1,14.9400,9.9100,5.5200,12.6738,0.0478,70.4337
224,2,-22.0200,-35.5000,-32.7800,11.2362,0.0473,-369.9995
224,3,20.7500,7.1800,7.1500,9.7738,0.1143,70.7039
224,4,0.0000,0.0000,0.0000,0.0000,0.6860,0.0000
225,0,3.5600,17.2300,-1.1800,13.9223,0.0445,-15.6615
225,1,-11.7200,-26.6600,-36.5700,12.5469,0.0457,-460.0592
225,2,-0.5600,21.4600,56.9600,10.5869,0.0453,604.0028
225,3,8.7200,-12.0300,-19.2100,9.8038,0.1067,-189.6157
225,4,0.0000,0.0000,0.0000,0.0000,0.6595,0.0000
226,0,-4.3500,-7.9100,-25.1400,13.1692,0.0472,-331.4480
226,1,-0.1200,11.6000,38.2600,12.3108,0.0460,471.5440
226,2,-1.5400,-0.9800,-22.4400,9.5823,0.0474,-215.0735
226,3,6.0100,-2.7100,9.3200,9.9854,0.1125,92.7589
226,4,0.0000,0.0000,0.0000,0.0000,0.6861,0.0000
227,0,-20.7300,-16.3800,-8.4700,13.6369,0.0496,-116.3166
227,1,-4.2100,-4.0900,-15.6900,11.0862,0.0483,-174.1395
227,2,19.5000,21.0400,22.0200,11.0092,0.0465,243.4013
227,3,5.4400,-0.5700,2.1400,10.0554,0.1168,21.4520
227,4,0.0000,0.0000,0.0000,0.0000,0.7048,0.0000
228,0,-11.7400,8.9900,25.3700,13.6069,0.0492,345.6500
228,1,8.9200,13.1300,17.2200,10.2192,0.0475,176.5983
228,2,11.3700,-8.1300,-29.1700,11.3269,0.0464,-330.7833
228,3,-8.5500,-13.9900,-13.4200,10.6500,0.1069,-144.4179
228,4,0.0000,0.0000,0.0000,0.0000,0.6914,0.0000
229,0,-7.5400,4.2000,-4.7900,14.0446,0.0496,-67.0653
229,1,23.3200,14.4000,1.2700,10.9731,0.0468,14.6097
229,2,-8.4600,-19.8300,-11.7000,11.9715,0.0450,-140.9599
229,3,-7.3200,1.2300,15.2200,10.3215,0.1125,157.2322
229,4,0.0000,0.0000,0.0000,0.0000,0.6885,0.0000
230,0,-18.0300,-10.4900,-14.6900,15.1623,0.0494,-223.2525
230,1,1.8000,-21.5200,-35.9200,10.1646,0.0477,-366.1386
230,2,5.2000,13.6600,33.4900,10.2954,0.0472,345.4372
230,3,11.0300,18.3500,17.1200,9.7715,0.1017,169.1554
230,4,0.0000,0.0000,0.0000,0.0000,0.6921,0.0000
231,0,-12.8700,5.1600,15.6500,15.9146,0.0493,249.3184
231,1,1.0400,-0.7600,20.7600,9.8700,0.0489,204.8641
231,2,2.1900,-3.0100,-16.6700,9.9315,0.0525,-165.7166
231,3,9.6400,-1.3900,-19.7400,10.1177,0.1292,-199.9029
231,4,0.0000,0.0000,0.0000,0.0000,0.7404,0.0000
232,0,-0.0700,12.8000,7.6400,13.6738,0.0522,105.1369
232,1,16.4000,15.3600,16.1200,9.9138,0.0484,160.5539
232,2,9.6000,7.4100,10.4200,10.3600,0.0528,108.3425
