t_idx,time_label,src_idx,src_label,tgt_idx,tgt_label,weight,stress
1767,E_001768,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,619.87,0.3368
1768,E_001769,2,ACC_Inventory,3,ACC_COGS,299.06,0.1835
1769,E_001770,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,646.91,0.4291
1770,E_001771,2,ACC_Inventory,3,ACC_COGS,410.28,0.5106
1771,E_001772,1,ACC_Accounts_Receivable,5,ACC_Cash,616.39,1.8241
1772,E_001773,1,ACC_Accounts_Receivable,5,ACC_Cash,718.42,1.8365
1773,E_001774,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,640.61,0.4543
1774,E_001775,2,ACC_Inventory,3,ACC_COGS,405.21,0.4927
1775,E_001776,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,619.96,0.3381
1776,E_001777,2,ACC_Inventory,3,ACC_COGS,348.8,0.2623
1777,E_001778,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1287.19,1.4928
1778,E_001779,2,ACC_Inventory,3,ACC_COGS,792.52,1.4628
1779,E_001780,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1412.07,2.6527
1780,E_001781,2,ACC_Inventory,3,ACC_COGS,744.93,2.2313
1781,E_001782,1,ACC_Accounts_Receivable,5,ACC_Cash,1133.5,4.0957
1782,E_001783,1,ACC_Accounts_Receivable,5,ACC_Cash,1694.82,3.988
1783,E_001784,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,573.45,0.476
1784,E_001785,2,ACC_Inventory,3,ACC_COGS,289.35,0.3356
1785,E_001786,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,966.01,1.1645
1786,E_001787,2,ACC_Inventory,3,ACC_COGS,637.17,1.464
1787,E_001788,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,641.44,0.4491
1788,E_001789,2,ACC_Inventory,3,ACC_COGS,302.17,0.2204
1789,E_001790,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1030.48,1.1825
1790,E_001791,2,ACC_Inventory,3,ACC_COGS,625.23,1.2883
1791,E_001792,1,ACC_Accounts_Receivable,5,ACC_Cash,553.21,0.5887
1792,E_001793,1,ACC_Accounts_Receivable,5,ACC_Cash,392.73,0.2051
1793,E_001794,1,ACC_Accounts_Receivable,5,ACC_Cash,1039.36,1.3557
1794,E_001795,1,ACC_Accounts_Receivable,5,ACC_Cash,1069.47,1.4581
1795,E_001796,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,436.29,0.4266
1796,E_001797,2,ACC_Inventory,3,ACC_COGS,220.43,0.2759
1797,E_001798,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1485.66,3.1663
1798,E_001799,2,ACC_Inventory,3,ACC_COGS,669.31,2.201
1799,E_001800,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1640.84,2.7796
1800,E_001801,2,ACC_Inventory,3,ACC_COGS,938.27,3.2494
1801,E_001802,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,626.09,0.4021
1802,E_001803,2,ACC_Inventory,3,ACC_COGS,435.54,0.7114
1803,E_001804,5,ACC_Cash,6,ACC_Travel_Exp,907.61,0.0
1804,E_001805,1,ACC_Accounts_Receivable,5,ACC_Cash,1117.54,2.3111
1805,E_001806,1,ACC_Accounts_Receivable,5,ACC_Cash,1293.49,2.1989
1806,E_001807,1,ACC_Accounts_Receivable,5,ACC_Cash,1056.9,1.5195
1807,E_001808,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,896.91,0.9466
1808,E_001809,2,ACC_Inventory,3,ACC_COGS,547.5,1.1645
1809,E_001810,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,914.52,0.881
1810,E_001811,2,ACC_Inventory,3,ACC_COGS,560.98,1.0656
1811,E_001812,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1041.1,1.3294
1812,E_001813,2,ACC_Inventory,3,ACC_COGS,679.91,1.5143
1813,E_001814,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1787.71,3.5735
1814,E_001815,2,ACC_Inventory,3,ACC_COGS,1024.76,3.1461
1815,E_001816,5,ACC_Cash,6,ACC_Travel_Exp,118.35,0.1703
1816,E_001817,1,ACC_Accounts_Receivable,5,ACC_Cash,628.3,0.6745
1817,E_001818,1,ACC_Accounts_Receivable,5,ACC_Cash,658.24,0.9082
1818,E_001819,1,ACC_Accounts_Receivable,5,ACC_Cash,722.43,1.4973
1819,E_001820,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,581.32,0.3319
1820,E_001821,2,ACC_Inventory,3,ACC_COGS,353.68,0.341
1821,E_001822,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,460.76,0.1762
1822,E_001823,2,ACC_Inventory,3,ACC_COGS,315.66,0.2871
1823,E_001824,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,597.19,0.5027
1824,E_001825,2,ACC_Inventory,3,ACC_COGS,394.55,0.6053
1825,E_001826,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,789.47,0.9876
1826,E_001827,2,ACC_Inventory,3,ACC_COGS,488.9,1.0559
1827,E_001828,4,ACC_Accounts_Payable,2,ACC_Inventory,14691.84,0.0
1828,E_001829,5,ACC_Cash,6,ACC_Travel_Exp,655.28,0.0
1829,E_001830,5,ACC_Cash,4,ACC_Accounts_Payable,11811.32,0.0
1830,E_001831,1,ACC_Accounts_Receivable,5,ACC_Cash,455.6,1.9803
1831,E_001832,1,ACC_Accounts_Receivable,5,ACC_Cash,1063.15,8.1415
1832,E_001833,1,ACC_Accounts_Receivable,5,ACC_Cash,941.91,2.6388
1833,E_001834,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,874.92,2.6213
1834,E_001835,2,ACC_Inventory,3,ACC_COGS,567.39,2.6461
1835,E_001836,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,794.76,1.8286
1836,E_001837,2,ACC_Inventory,3,ACC_COGS,349.04,1.0742
1837,E_001838,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1286.87,3.0436
1838,E_001839,2,ACC_Inventory,3,ACC_COGS,647.45,2.5521
1839,E_001840,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,2198.18,4.4345
1840,E_001841,2,ACC_Inventory,3,ACC_COGS,909.57,3.3249
1841,E_001842,1,ACC_Accounts_Receivable,5,ACC_Cash,823.81,1.6341
1842,E_001843,1,ACC_Accounts_Receivable,5,ACC_Cash,490.66,0.5308
1843,E_001844,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,657.76,0.332
1844,E_001845,2,ACC_Inventory,3,ACC_COGS,263.24,0.1821
1845,E_001846,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1214.73,1.0786
1846,E_001847,2,ACC_Inventory,3,ACC_COGS,736.83,1.654
1847,E_001848,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1050.86,0.7692
1848,E_001849,2,ACC_Inventory,3,ACC_COGS,515.51,0.838
1849,E_001850,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1674.54,1.6025
1850,E_001851,2,ACC_Inventory,3,ACC_COGS,807.47,1.6515
1851,E_001852,5,ACC_Cash,6,ACC_Travel_Exp,807.48,0.0
1852,E_001853,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,692.91,0.5329
1853,E_001854,2,ACC_Inventory,3,ACC_COGS,287.93,0.3144
1854,E_001855,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1013.2,0.9957
1855,E_001856,2,ACC_Inventory,3,ACC_COGS,617.88,1.3566
1856,E_001857,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1246.5,1.3064
1857,E_001858,2,ACC_Inventory,3,ACC_COGS,532.7,0.9059
1858,E_001859,1,ACC_Accounts_Receivable,9,UNKNOWN_LEAK,362.39,0.0
1859,E_001860,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1110.77,1.0674
1860,E_001861,2,ACC_Inventory,3,ACC_COGS,488.53,0.8817
1861,E_001862,5,ACC_Cash,7,ACC_Payroll_Exp,8507.27,0.0
1862,E_001863,5,ACC_Cash,7,ACC_Payroll_Exp,7280.01,2.7947
1863,E_001864,5,ACC_Cash,7,ACC_Payroll_Exp,4935.44,1.2261
1864,E_001865,5,ACC_Cash,8,ACC_Rent_Exp,6658.59,0.0
1865,E_001866,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,748.27,0.9562
1866,E_001867,2,ACC_Inventory,3,ACC_COGS,376.43,1.0073
1867,E_001868,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,848.35,1.2805
1868,E_001869,2,ACC_Inventory,3,ACC_COGS,446.82,1.6162
1869,E_001870,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1296.23,2.6888
1870,E_001871,2,ACC_Inventory,3,ACC_COGS,607.52,2.6119
1871,E_001872,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,577.0,0.4987
1872,E_001873,2,ACC_Inventory,3,ACC_COGS,248.53,0.383
1873,E_001874,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,927.12,1.4606
1874,E_001875,2,ACC_Inventory,3,ACC_COGS,454.08,1.4847
1875,E_001876,1,ACC_Accounts_Receivable,5,ACC_Cash,479.52,0.0
1876,E_001877,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,809.25,0.9623
1877,E_001878,2,ACC_Inventory,3,ACC_COGS,358.38,0.8083
1878,E_001879,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1334.07,2.0715
1879,E_001880,2,ACC_Inventory,3,ACC_COGS,777.89,2.7081
1880,E_001881,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,863.55,0.865
1881,E_001882,2,ACC_Inventory,3,ACC_COGS,532.58,1.2195
1882,E_001883,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,815.0,0.9296
1883,E_001884,2,ACC_Inventory,3,ACC_COGS,550.91,1.3544
1884,E_001885,1,ACC_Accounts_Receivable,5,ACC_Cash,911.77,6.5781
1885,E_001886,1,ACC_Accounts_Receivable,5,ACC_Cash,330.35,0.7829
1886,E_001887,1,ACC_Accounts_Receivable,5,ACC_Cash,699.45,2.0043
1887,E_001888,5,ACC_Cash,4,ACC_Accounts_Payable,14773.43,0.0
1888,E_001889,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1078.27,1.6238
1889,E_001890,2,ACC_Inventory,3,ACC_COGS,555.54,1.3456
1890,E_001891,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1035.67,1.3994
1891,E_001892,2,ACC_Inventory,3,ACC_COGS,457.71,0.8817
1892,E_001893,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1900.58,3.5092
1893,E_001894,2,ACC_Inventory,3,ACC_COGS,901.73,2.9298
1894,E_001895,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,707.33,0.4941
1895,E_001896,2,ACC_Inventory,3,ACC_COGS,411.86,0.6731
1896,E_001897,5,ACC_Cash,6,ACC_Travel_Exp,1021.07,0.0
1897,E_001898,1,ACC_Accounts_Receivable,5,ACC_Cash,823.23,3.577
1898,E_001899,1,ACC_Accounts_Receivable,5,ACC_Cash,919.33,2.7819
1899,E_001900,5,ACC_Cash,4,ACC_Accounts_Payable,14498.21,3.2492
1900,E_001901,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,883.92,0.8018
1901,E_001902,2,ACC_Inventory,3,ACC_COGS,403.59,0.709
1902,E_001903,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1503.56,1.8907
1903,E_001904,2,ACC_Inventory,3,ACC_COGS,626.04,1.5718
1904,E_001905,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,770.08,0.544
1905,E_001906,2,ACC_Inventory,3,ACC_COGS,363.33,0.5602
1906,E_001907,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,894.46,1.1662
1907,E_001908,2,ACC_Inventory,3,ACC_COGS,491.84,1.5464
1908,E_001909,4,ACC_Accounts_Payable,2,ACC_Inventory,12911.84,0.0
1909,E_001910,1,ACC_Accounts_Receivable,5,ACC_Cash,1612.47,4.5105
1910,E_001911,1,ACC_Accounts_Receivable,5,ACC_Cash,966.47,1.5339
1911,E_001912,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,669.17,0.6557
1912,E_001913,2,ACC_Inventory,3,ACC_COGS,381.77,0.9786
1913,E_001914,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,864.58,1.1131
1914,E_001915,2,ACC_Inventory,3,ACC_COGS,390.64,1.0336
1915,E_001916,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1229.13,2.5309
1916,E_001917,2,ACC_Inventory,3,ACC_COGS,775.72,3.2999
1917,E_001918,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,530.6,0.5059
1918,E_001919,2,ACC_Inventory,3,ACC_COGS,214.44,0.1726
1919,E_001920,5,ACC_Cash,6,ACC_Travel_Exp,953.47,0.0
1920,E_001921,1,ACC_Accounts_Receivable,5,ACC_Cash,1698.37,2.9769
1921,E_001922,1,ACC_Accounts_Receivable,5,ACC_Cash,1272.0,1.4337
1922,E_001923,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,604.6,0.7923
1923,E_001924,2,ACC_Inventory,3,ACC_COGS,317.19,0.7117
1924,E_001925,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1290.3,2.479
1925,E_001926,2,ACC_Inventory,3,ACC_COGS,764.07,2.6533
1926,E_001927,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,435.0,0.2745
1927,E_001928,2,ACC_Inventory,3,ACC_COGS,210.21,0.1319
1928,E_001929,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,639.73,1.0308
1929,E_001930,2,ACC_Inventory,3,ACC_COGS,432.63,1.3903
1930,E_001931,5,ACC_Cash,6,ACC_Travel_Exp,716.13,2.416
1931,E_001932,1,ACC_Accounts_Receivable,5,ACC_Cash,751.0,0.8986
1932,E_001933,1,ACC_Accounts_Receivable,5,ACC_Cash,1237.95,1.625
1933,E_001934,1,ACC_Accounts_Receivable,5,ACC_Cash,485.01,0.4393
1934,E_001935,1,ACC_Accounts_Receivable,5,ACC_Cash,1243.81,2.6632
1935,E_001936,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1496.41,3.3574
1936,E_001937,2,ACC_Inventory,3,ACC_COGS,1026.58,3.9065
1937,E_001938,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,779.23,1.2942
1938,E_001939,2,ACC_Inventory,3,ACC_COGS,331.85,0.6506
1939,E_001940,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,640.68,0.8632
1940,E_001941,2,ACC_Inventory,3,ACC_COGS,373.96,0.7477
1941,E_001942,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1697.78,3.1569
1942,E_001943,2,ACC_Inventory,3,ACC_COGS,1056.88,3.0794
1943,E_001944,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,448.27,0.1057
1944,E_001945,2,ACC_Inventory,3,ACC_COGS,181.01,0.1338
1945,E_001946,5,ACC_Cash,6,ACC_Travel_Exp,1145.03,0.0
1946,E_001947,1,ACC_Accounts_Receivable,5,ACC_Cash,968.94,2.5171
1947,E_001948,1,ACC_Accounts_Receivable,5,ACC_Cash,769.64,2.5724
1948,E_001949,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,953.96,1.3046
1949,E_001950,2,ACC_Inventory,3,ACC_COGS,429.37,0.8893
1950,E_001951,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,654.45,0.6598
1951,E_001952,2,ACC_Inventory,3,ACC_COGS,433.27,0.8588
1952,E_001953,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,531.72,0.4207
1953,E_001954,2,ACC_Inventory,3,ACC_COGS,335.74,0.5182
1954,E_001955,1,ACC_Accounts_Receivable,5,ACC_Cash,1030.42,2.7121
1955,E_001956,1,ACC_Accounts_Receivable,5,ACC_Cash,840.01,1.5098
1956,E_001957,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,881.95,2.1894
1957,E_001958,2,ACC_Inventory,3,ACC_COGS,518.82,2.4018
1958,E_001959,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,638.41,1.0464
1959,E_001960,2,ACC_Inventory,3,ACC_COGS,324.34,0.8807
1960,E_001961,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,479.38,0.4646
1961,E_001962,2,ACC_Inventory,3,ACC_COGS,215.75,0.2209
1962,E_001963,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1134.1,2.6591
1963,E_001964,2,ACC_Inventory,3,ACC_COGS,488.65,1.7506
1964,E_001965,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1037.63,1.8575
1965,E_001966,2,ACC_Inventory,3,ACC_COGS,450.95,1.4749
1966,E_001967,5,ACC_Cash,6,ACC_Travel_Exp,1039.63,0.0
1967,E_001968,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1674.49,3.0125
1968,E_001969,2,ACC_Inventory,3,ACC_COGS,906.79,3.5216
1969,E_001970,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,521.43,0.1928
1970,E_001971,2,ACC_Inventory,3,ACC_COGS,236.57,0.1346
1971,E_001972,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,434.59,0.0552
1972,E_001973,2,ACC_Inventory,3,ACC_COGS,278.54,0.313
1973,E_001974,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,606.59,0.3714
1974,E_001975,2,ACC_Inventory,3,ACC_COGS,318.95,0.438
1975,E_001976,1,ACC_Accounts_Receivable,5,ACC_Cash,583.14,0.0
1976,E_001977,1,ACC_Accounts_Receivable,5,ACC_Cash,1067.72,6.3232
1977,E_001978,1,ACC_Accounts_Receivable,5,ACC_Cash,622.55,1.5009
1978,E_001979,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,881.78,1.2763
1979,E_001980,2,ACC_Inventory,3,ACC_COGS,530.83,1.4894
1980,E_001981,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,726.41,1.72
1981,E_001982,2,ACC_Inventory,3,ACC_COGS,465.85,2.0278
1982,E_001983,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,920.98,2.1463
1983,E_001984,2,ACC_Inventory,3,ACC_COGS,387.44,1.2915
1984,E_001985,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,484.93,0.5938
1985,E_001986,2,ACC_Inventory,3,ACC_COGS,306.5,0.7992
1986,E_001987,4,ACC_Accounts_Payable,2,ACC_Inventory,14165.65,0.0
1987,E_001988,5,ACC_Cash,6,ACC_Travel_Exp,371.17,0.0
1988,E_001989,1,ACC_Accounts_Receivable,5,ACC_Cash,755.11,1.8738
1989,E_001990,1,ACC_Accounts_Receivable,5,ACC_Cash,635.46,2.017
1990,E_001991,1,ACC_Accounts_Receivable,5,ACC_Cash,426.89,1.195
1991,E_001992,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1250.79,3.3489
1992,E_001993,2,ACC_Inventory,3,ACC_COGS,864.99,4.5055
1993,E_001994,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,917.55,1.6804
1994,E_001995,2,ACC_Inventory,3,ACC_COGS,568.64,1.7102
1995,E_001996,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,960.36,1.7865
1996,E_001997,2,ACC_Inventory,3,ACC_COGS,454.77,1.1229
1997,E_001998,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1004.77,1.6259
1998,E_001999,2,ACC_Inventory,3,ACC_COGS,409.12,0.8804
1999,E_002000,1,ACC_Accounts_Receivable,5,ACC_Cash,792.32,2.3652
2000,E_002001,5,ACC_Cash,4,ACC_Accounts_Payable,13869.13,0.0
2001,E_002002,1,ACC_Accounts_Receivable,5,ACC_Cash,509.57,1.2772
2001,E_002002,1,ACC_Accounts_Receivable,9,UNKNOWN_LEAK,351.82,0.0
2002,E_002003,1,ACC_Accounts_Receivable,5,ACC_Cash,1025.91,3.3722
2003,E_002004,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1034.53,1.4003
2004,E_002005,2,ACC_Inventory,3,ACC_COGS,639.51,1.5476
2005,E_002006,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1361.41,2.2385
2006,E_002007,2,ACC_Inventory,3,ACC_COGS,946.09,3.0963
2007,E_002008,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,865.42,0.9616
2008,E_002009,2,ACC_Inventory,3,ACC_COGS,361.72,0.5029
2009,E_002010,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1062.32,1.3762
2010,E_002011,2,ACC_Inventory,3,ACC_COGS,454.58,0.8379
2011,E_002012,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,771.79,0.7915
2012,E_002013,2,ACC_Inventory,3,ACC_COGS,504.48,0.9785
2013,E_002014,5,ACC_Cash,6,ACC_Travel_Exp,1170.23,0.0
2014,E_002015,5,ACC_Cash,4,ACC_Accounts_Payable,10839.32,0.0
2015,E_002016,1,ACC_Accounts_Receivable,5,ACC_Cash,706.83,0.0
2016,E_002017,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,610.36,0.5483
2017,E_002018,2,ACC_Inventory,3,ACC_COGS,268.59,0.2683
2018,E_002019,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1644.16,3.4096
2019,E_002020,2,ACC_Inventory,3,ACC_COGS,949.62,4.203
2020,E_002021,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,787.25,0.838
2021,E_002022,2,ACC_Inventory,3,ACC_COGS,542.62,1.2269
2022,E_002023,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,451.38,0.2637
2023,E_002024,2,ACC_Inventory,3,ACC_COGS,295.78,0.3542
2024,E_002025,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,842.06,1.1242
2025,E_002026,2,ACC_Inventory,3,ACC_COGS,513.84,1.1843
2026,E_002027,1,ACC_Accounts_Receivable,5,ACC_Cash,1061.79,5.1336
2027,E_002028,1,ACC_Accounts_Receivable,5,ACC_Cash,638.82,1.4564
2028,E_002029,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1119.76,1.5064
2029,E_002030,2,ACC_Inventory,3,ACC_COGS,706.62,1.6496
2030,E_002031,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,616.19,0.3915
2031,E_002032,2,ACC_Inventory,3,ACC_COGS,276.86,0.0797
2032,E_002033,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,669.24,0.8707
2033,E_002034,2,ACC_Inventory,3,ACC_COGS,291.94,0.3848
2034,E_002035,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,375.7,0.1717
2035,E_002036,2,ACC_Inventory,3,ACC_COGS,173.68,0.0003
2036,E_002037,1,ACC_Accounts_Receivable,5,ACC_Cash,819.18,2.0627
2037,E_002038,1,ACC_Accounts_Receivable,5,ACC_Cash,1185.23,2.6085
2038,E_002039,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,303.4,0.1976
2039,E_002040,2,ACC_Inventory,3,ACC_COGS,185.5,0.3121
2040,E_002041,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,424.56,0.4704
2041,E_002042,2,ACC_Inventory,3,ACC_COGS,276.29,0.6841
2042,E_002043,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1084.4,3.5055
2043,E_002044,2,ACC_Inventory,3,ACC_COGS,665.11,4.5866
2044,E_002045,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1095.46,2.5496
2045,E_002046,2,ACC_Inventory,3,ACC_COGS,454.27,1.6475
2046,E_002047,1,ACC_Accounts_Receivable,5,ACC_Cash,466.54,0.7863
2047,E_002048,1,ACC_Accounts_Receivable,5,ACC_Cash,1000.77,2.0611
2048,E_002049,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,543.39,0.7481
2049,E_002050,2,ACC_Inventory,3,ACC_COGS,339.31,0.9684
2050,E_002051,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,784.88,1.2333
2051,E_002052,2,ACC_Inventory,3,ACC_COGS,337.95,0.8183
2052,E_002053,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,798.85,1.1057
2053,E_002054,2,ACC_Inventory,3,ACC_COGS,322.41,0.6714
2054,E_002055,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,503.34,0.3243
2055,E_002056,2,ACC_Inventory,3,ACC_COGS,234.9,0.2591
2056,E_002057,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1459.68,2.93
2057,E_002058,2,ACC_Inventory,3,ACC_COGS,746.88,3.5135
2058,E_002059,5,ACC_Cash,6,ACC_Travel_Exp,715.76,0.0
2059,E_002060,1,ACC_Accounts_Receivable,5,ACC_Cash,804.47,2.6069
2060,E_002061,1,ACC_Accounts_Receivable,5,ACC_Cash,1157.74,4.9055
2061,E_002062,1,ACC_Accounts_Receivable,5,ACC_Cash,1025.44,2.3128
2062,E_002063,5,ACC_Cash,4,ACC_Accounts_Payable,11536.24,0.0
2063,E_002064,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,732.33,1.1261
2064,E_002065,2,ACC_Inventory,3,ACC_COGS,434.85,1.4898
2065,E_002066,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,808.65,1.3297
2066,E_002067,2,ACC_Inventory,3,ACC_COGS,543.03,1.8476
2067,E_002068,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,869.54,1.3385
2068,E_002069,2,ACC_Inventory,3,ACC_COGS,379.78,0.9177
2069,E_002070,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,353.51,0.4373
2070,E_002071,2,ACC_Inventory,3,ACC_COGS,159.22,0.2317
2071,E_002072,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,724.69,1.4297
2072,E_002073,2,ACC_Inventory,3,ACC_COGS,447.37,1.6361
2073,E_002074,4,ACC_Accounts_Payable,2,ACC_Inventory,10977.02,0.0
2074,E_002075,5,ACC_Cash,6,ACC_Travel_Exp,1092.72,0.0
2075,E_002076,1,ACC_Accounts_Receivable,5,ACC_Cash,465.88,0.0
2076,E_002077,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,714.92,1.4071
2077,E_002078,2,ACC_Inventory,3,ACC_COGS,317.85,0.9624
2078,E_002079,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1642.03,4.2713
2079,E_002080,2,ACC_Inventory,3,ACC_COGS,777.89,4.0416
2080,E_002081,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1033.75,1.5274
2081,E_002082,2,ACC_Inventory,3,ACC_COGS,687.27,2.2743
2082,E_002083,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,636.6,0.5525
2083,E_002084,2,ACC_Inventory,3,ACC_COGS,308.07,0.4311
2084,E_002085,1,ACC_Accounts_Receivable,5,ACC_Cash,1460.03,11.0374
2085,E_002086,1,ACC_Accounts_Receivable,5,ACC_Cash,585.98,1.0321
2086,E_002087,1,ACC_Accounts_Receivable,5,ACC_Cash,559.35,0.8238
2087,E_002088,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1400.18,2.021
2088,E_002089,2,ACC_Inventory,3,ACC_COGS,568.28,1.4316
2089,E_002090,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1158.02,1.2815
