Transaction_ID,Timestamp,Debit_Account,Credit_Account,Asset_Type,Amount,Price,Memo
M_002898,2021-03-01T15:10:00,USR_004_Stock,USR_003_Stock,STK_005,1093,3.59,MM_Balance
M_002898,2021-03-01T15:10:00,USR_003_Cash,USR_004_Cash,CASH,3923.87,1.00,MM_Balance
M_002897,2021-03-01T15:15:00,USR_003_Stock,USR_004_Stock,STK_004,1586,1.91,MM_Balance
M_002897,2021-03-01T15:15:00,USR_004_Cash,USR_003_Cash,CASH,3029.26,1.00,MM_Balance
M_002893,2021-03-01T15:19:00,USR_003_Stock,USR_004_Stock,STK_005,1093,3.59,MM_Balance
M_002893,2021-03-01T15:19:00,USR_004_Cash,USR_003_Cash,CASH,3923.87,1.00,MM_Balance
M_002892,2021-03-01T15:21:00,USR_004_Stock,USR_003_Stock,STK_004,1062,1.91,MM_Balance
M_002892,2021-03-01T15:21:00,USR_003_Cash,USR_004_Cash,CASH,2028.42,1.00,MM_Balance
M_002890,2021-03-01T15:25:00,USR_004_Stock,USR_003_Stock,STK_002,1892,1.03,MM_Balance
M_002890,2021-03-01T15:25:00,USR_003_Cash,USR_004_Cash,CASH,1948.76,1.00,MM_Balance
M_002895,2021-03-01T15:25:00,USR_003_Stock,USR_004_Stock,STK_002,2900,1.03,MM_Balance
M_002895,2021-03-01T15:25:00,USR_004_Cash,USR_003_Cash,CASH,2987.00,1.00,MM_Balance
M_002891,2021-03-01T15:26:00,USR_004_Stock,USR_003_Stock,STK_003,1315,16.47,MM_Balance
M_002891,2021-03-01T15:26:00,USR_003_Cash,USR_004_Cash,CASH,21658.05,1.00,MM_Balance
M_002896,2021-03-01T15:27:00,USR_003_Stock,USR_004_Stock,STK_003,1830,16.47,MM_Balance
M_002896,2021-03-01T15:27:00,USR_004_Cash,USR_003_Cash,CASH,30140.10,1.00,MM_Balance
M_002889,2021-03-01T15:56:00,USR_003_Stock,USR_004_Stock,STK_001,1541,11448.42,MM_Balance
M_002889,2021-03-01T15:56:00,USR_004_Cash,USR_003_Cash,CASH,17642015.22,1.00,MM_Balance
M_002894,2021-03-01T15:56:00,USR_004_Stock,USR_003_Stock,STK_001,1541,11448.42,MM_Balance
M_002894,2021-03-01T15:56:00,USR_003_Cash,USR_004_Cash,CASH,17642015.22,1.00,MM_Balance
M_002899,2021-03-02T09:47:51,USR_006_Stock,USR_003_Stock,STK_002,11,1.00,Normal
M_002899,2021-03-02T09:47:51,USR_003_Cash,USR_006_Cash,CASH,11.00,1.00,Normal
M_002900,2021-03-02T11:00:13,USR_005_Stock,USR_004_Stock,STK_003,302,15.37,Normal
M_002900,2021-03-02T11:00:13,USR_004_Cash,USR_005_Cash,CASH,4641.74,1.00,Normal
M_002905,2021-03-02T15:04:00,USR_003_Stock,USR_004_Stock,STK_005,1093,3.62,MM_Balance
M_002905,2021-03-02T15:04:00,USR_004_Cash,USR_003_Cash,CASH,3956.66,1.00,MM_Balance
M_002902,2021-03-02T15:17:00,USR_004_Stock,USR_003_Stock,STK_002,1220,1.04,MM_Balance
M_002902,2021-03-02T15:17:00,USR_003_Cash,USR_004_Cash,CASH,1268.80,1.00,MM_Balance
M_002909,2021-03-02T15:18:00,USR_003_Stock,USR_004_Stock,STK_004,2411,1.88,MM_Balance
M_002909,2021-03-02T15:18:00,USR_004_Cash,USR_003_Cash,CASH,4532.68,1.00,MM_Balance
M_002901,2021-03-02T15:25:00,USR_003_Stock,USR_004_Stock,STK_001,1541,11370.86,MM_Balance
M_002901,2021-03-02T15:25:00,USR_004_Cash,USR_003_Cash,CASH,17522495.26,1.00,MM_Balance
M_002908,2021-03-02T15:38:00,USR_003_Stock,USR_004_Stock,STK_003,2016,17.27,MM_Balance
M_002908,2021-03-02T15:38:00,USR_004_Cash,USR_003_Cash,CASH,34816.32,1.00,MM_Balance
M_002904,2021-03-02T15:39:00,USR_004_Stock,USR_003_Stock,STK_004,2703,1.88,MM_Balance
M_002904,2021-03-02T15:39:00,USR_003_Cash,USR_004_Cash,CASH,5081.64,1.00,MM_Balance
M_002907,2021-03-02T15:41:00,USR_003_Stock,USR_004_Stock,STK_002,1322,1.04,MM_Balance
M_002907,2021-03-02T15:41:00,USR_004_Cash,USR_003_Cash,CASH,1374.88,1.00,MM_Balance
M_002903,2021-03-02T15:53:00,USR_004_Stock,USR_003_Stock,STK_003,2260,17.27,MM_Balance
M_002903,2021-03-02T15:53:00,USR_003_Cash,USR_004_Cash,CASH,39030.20,1.00,MM_Balance
M_002906,2021-03-02T15:54:00,USR_004_Stock,USR_003_Stock,STK_001,1541,11370.86,MM_Balance
M_002906,2021-03-02T15:54:00,USR_003_Cash,USR_004_Cash,CASH,17522495.26,1.00,MM_Balance
M_002910,2021-03-02T15:54:00,USR_004_Stock,USR_003_Stock,STK_005,1093,3.62,MM_Balance
M_002910,2021-03-02T15:54:00,USR_003_Cash,USR_004_Cash,CASH,3956.66,1.00,MM_Balance
M_002911,2021-03-03T15:03:00,USR_003_Stock,USR_004_Stock,STK_001,1162,11263.13,MM_Balance
M_002911,2021-03-03T15:03:00,USR_004_Cash,USR_003_Cash,CASH,13087757.06,1.00,MM_Balance
M_002912,2021-03-03T15:06:00,USR_004_Stock,USR_003_Stock,STK_002,1302,1.04,MM_Balance
M_002912,2021-03-03T15:06:00,USR_003_Cash,USR_004_Cash,CASH,1354.08,1.00,MM_Balance
M_002917,2021-03-03T15:07:00,USR_003_Stock,USR_004_Stock,STK_002,1839,1.04,MM_Balance
M_002917,2021-03-03T15:07:00,USR_004_Cash,USR_003_Cash,CASH,1912.56,1.00,MM_Balance
M_002913,2021-03-03T15:09:00,USR_004_Stock,USR_003_Stock,STK_003,1258,17.48,MM_Balance
M_002913,2021-03-03T15:09:00,USR_003_Cash,USR_004_Cash,CASH,21989.84,1.00,MM_Balance
M_002920,2021-03-03T15:10:00,USR_004_Stock,USR_003_Stock,STK_005,1093,3.64,MM_Balance
M_002920,2021-03-03T15:10:00,USR_003_Cash,USR_004_Cash,CASH,3978.52,1.00,MM_Balance
M_002915,2021-03-03T15:20:00,USR_003_Stock,USR_004_Stock,STK_005,1093,3.64,MM_Balance
M_002915,2021-03-03T15:20:00,USR_004_Cash,USR_003_Cash,CASH,3978.52,1.00,MM_Balance
M_002916,2021-03-03T15:30:00,USR_004_Stock,USR_003_Stock,STK_001,1162,11263.13,MM_Balance
M_002916,2021-03-03T15:30:00,USR_003_Cash,USR_004_Cash,CASH,13087757.06,1.00,MM_Balance
M_002919,2021-03-03T15:30:00,USR_003_Stock,USR_004_Stock,STK_004,2834,1.88,MM_Balance
M_002919,2021-03-03T15:30:00,USR_004_Cash,USR_003_Cash,CASH,5327.92,1.00,MM_Balance
M_002918,2021-03-03T15:45:00,USR_003_Stock,USR_004_Stock,STK_003,2919,17.48,MM_Balance
M_002918,2021-03-03T15:45:00,USR_004_Cash,USR_003_Cash,CASH,51024.12,1.00,MM_Balance
M_002914,2021-03-03T15:49:00,USR_004_Stock,USR_003_Stock,STK_004,1578,1.88,MM_Balance
M_002914,2021-03-03T15:49:00,USR_003_Cash,USR_004_Cash,CASH,2966.64,1.00,MM_Balance
EX_OUT_002924,2021-03-04T09:11:02,ACC_Output_To_Outside_Cash,USR_010_Cash,CASH,10985.78,1.00,External_Outflow
EX_OUT_002925,2021-03-04T09:15:20,ACC_Output_To_Outside_Cash,USR_009_Cash,CASH,10985.78,1.00,External_Outflow
EX_OUT_002922,2021-03-04T09:24:12,ACC_Output_To_Outside_Cash,USR_006_Cash,CASH,10985.78,1.00,External_Outflow
EX_OUT_002921,2021-03-04T09:26:45,ACC_Output_To_Outside_Cash,USR_001_Cash,CASH,10985.78,1.00,External_Outflow
EX_OUT_002923,2021-03-04T09:29:26,ACC_Output_To_Outside_Cash,USR_008_Cash,CASH,10985.78,1.00,External_Outflow
M_002926,2021-03-04T12:32:42,USR_002_Stock,USR_004_Stock,STK_002,11812,1.00,Normal
M_002926,2021-03-04T12:32:42,USR_004_Cash,USR_002_Cash,CASH,11812.00,1.00,Normal
M_002930,2021-03-04T15:00:00,USR_004_Stock,USR_003_Stock,STK_004,1690,1.87,MM_Balance
M_002930,2021-03-04T15:00:00,USR_003_Cash,USR_004_Cash,CASH,3160.30,1.00,MM_Balance
M_002932,2021-03-04T15:09:00,USR_004_Stock,USR_003_Stock,STK_001,1078,11229.94,MM_Balance
M_002932,2021-03-04T15:09:00,USR_003_Cash,USR_004_Cash,CASH,12105875.32,1.00,MM_Balance
M_002928,2021-03-04T15:23:00,USR_004_Stock,USR_003_Stock,STK_002,2293,3.48,MM_Balance
M_002928,2021-03-04T15:23:00,USR_003_Cash,USR_004_Cash,CASH,7979.64,1.00,MM_Balance
M_002934,2021-03-04T15:25:00,USR_003_Stock,USR_004_Stock,STK_003,2087,17.29,MM_Balance
M_002934,2021-03-04T15:25:00,USR_004_Cash,USR_003_Cash,CASH,36084.23,1.00,MM_Balance
M_002929,2021-03-04T15:39:00,USR_004_Stock,USR_003_Stock,STK_003,2638,17.29,MM_Balance
M_002929,2021-03-04T15:39:00,USR_003_Cash,USR_004_Cash,CASH,45611.02,1.00,MM_Balance
M_002933,2021-03-04T15:42:00,USR_003_Stock,USR_004_Stock,STK_002,2393,3.48,MM_Balance
M_002933,2021-03-04T15:42:00,USR_004_Cash,USR_003_Cash,CASH,8327.64,1.00,MM_Balance
M_002936,2021-03-04T15:46:00,USR_004_Stock,USR_003_Stock,STK_005,1093,3.56,MM_Balance
M_002936,2021-03-04T15:46:00,USR_003_Cash,USR_004_Cash,CASH,3891.08,1.00,MM_Balance
M_002927,2021-03-04T15:49:00,USR_003_Stock,USR_004_Stock,STK_001,1078,11229.94,MM_Balance
M_002927,2021-03-04T15:49:00,USR_004_Cash,USR_003_Cash,CASH,12105875.32,1.00,MM_Balance
M_002931,2021-03-04T15:49:00,USR_003_Stock,USR_004_Stock,STK_005,1093,3.56,MM_Balance
M_002931,2021-03-04T15:49:00,USR_004_Cash,USR_003_Cash,CASH,3891.08,1.00,MM_Balance
M_002935,2021-03-04T15:49:00,USR_003_Stock,USR_004_Stock,STK_004,1890,1.87,MM_Balance
M_002935,2021-03-04T15:49:00,USR_004_Cash,USR_003_Cash,CASH,3534.30,1.00,MM_Balance
M_002943,2021-03-05T15:03:00,USR_003_Stock,USR_004_Stock,STK_002,1880,3.47,MM_Balance
M_002943,2021-03-05T15:03:00,USR_004_Cash,USR_003_Cash,CASH,6523.60,1.00,MM_Balance
M_002938,2021-03-05T15:14:00,USR_004_Stock,USR_003_Stock,STK_002,2672,3.47,MM_Balance
M_002938,2021-03-05T15:14:00,USR_003_Cash,USR_004_Cash,CASH,9271.84,1.00,MM_Balance
M_002940,2021-03-05T15:14:00,USR_004_Stock,USR_003_Stock,STK_004,2086,1.87,MM_Balance
M_002940,2021-03-05T15:14:00,USR_003_Cash,USR_004_Cash,CASH,3900.82,1.00,MM_Balance
M_002939,2021-03-05T15:16:00,USR_004_Stock,USR_003_Stock,STK_003,1808,17.22,MM_Balance
M_002939,2021-03-05T15:16:00,USR_003_Cash,USR_004_Cash,CASH,31133.76,1.00,MM_Balance
M_002937,2021-03-05T15:19:00,USR_003_Stock,USR_004_Stock,STK_001,1541,11181.95,MM_Balance
M_002937,2021-03-05T15:19:00,USR_004_Cash,USR_003_Cash,CASH,17231384.95,1.00,MM_Balance
M_002942,2021-03-05T15:25:00,USR_004_Stock,USR_003_Stock,STK_001,1489,11181.95,MM_Balance
M_002942,2021-03-05T15:25:00,USR_003_Cash,USR_004_Cash,CASH,16649923.55,1.00,MM_Balance
M_002946,2021-03-05T15:32:00,USR_004_Stock,USR_003_Stock,STK_005,1033,3.58,MM_Balance
M_002946,2021-03-05T15:32:00,USR_003_Cash,USR_004_Cash,CASH,3698.14,1.00,MM_Balance
M_002944,2021-03-05T15:51:00,USR_003_Stock,USR_004_Stock,STK_003,2643,17.22,MM_Balance
M_002944,2021-03-05T15:51:00,USR_004_Cash,USR_003_Cash,CASH,45512.46,1.00,MM_Balance
M_002941,2021-03-05T15:52:00,USR_003_Stock,USR_004_Stock,STK_005,1093,3.58,MM_Balance
M_002941,2021-03-05T15:52:00,USR_004_Cash,USR_003_Cash,CASH,3912.94,1.00,MM_Balance
M_002945,2021-03-05T15:52:00,USR_003_Stock,USR_004_Stock,STK_004,2096,1.87,MM_Balance
M_002945,2021-03-05T15:52:00,USR_004_Cash,USR_003_Cash,CASH,3919.52,1.00,MM_Balance
M_002947,2021-03-06T11:44:07,USR_007_Stock,USR_003_Stock,STK_002,229,3.06,Normal
M_002947,2021-03-06T11:44:07,USR_003_Cash,USR_007_Cash,CASH,700.74,1.00,Normal
M_002958,2021-03-06T12:00:00.050000,USR_003_Stock,USR_004_Stock,STK_002,5000,3.59,Wash_Trade
M_002958,2021-03-06T12:00:00.050000,USR_004_Cash,USR_003_Cash,CASH,17950.00,1.00,Wash_Trade
M_002959,2021-03-06T12:00:00.100000,USR_004_Stock,USR_003_Stock,STK_002,5000,3.59,Wash_Trade
M_002959,2021-03-06T12:00:00.100000,USR_003_Cash,USR_004_Cash,CASH,17950.00,1.00,Wash_Trade
M_002960,2021-03-06T12:00:00.150000,USR_003_Stock,USR_004_Stock,STK_002,5000,3.59,Wash_Trade
M_002960,2021-03-06T12:00:00.150000,USR_004_Cash,USR_003_Cash,CASH,17950.00,1.00,Wash_Trade
M_002961,2021-03-06T12:00:00.200000,USR_004_Stock,USR_003_Stock,STK_002,5000,3.59,Wash_Trade
M_002961,2021-03-06T12:00:00.200000,USR_003_Cash,USR_004_Cash,CASH,17950.00,1.00,Wash_Trade
M_002962,2021-03-06T12:00:00.250000,USR_003_Stock,USR_004_Stock,STK_002,5000,3.59,Wash_Trade
M_002962,2021-03-06T12:00:00.250000,USR_004_Cash,USR_003_Cash,CASH,17950.00,1.00,Wash_Trade
M_002963,2021-03-06T12:00:00.300000,USR_004_Stock,USR_003_Stock,STK_002,5000,3.59,Wash_Trade
M_002963,2021-03-06T12:00:00.300000,USR_003_Cash,USR_004_Cash,CASH,17950.00,1.00,Wash_Trade
M_002964,2021-03-06T12:00:00.350000,USR_003_Stock,USR_004_Stock,STK_002,5000,3.59,Wash_Trade
M_002964,2021-03-06T12:00:00.350000,USR_004_Cash,USR_003_Cash,CASH,17950.00,1.00,Wash_Trade
M_002965,2021-03-06T12:00:00.400000,USR_004_Stock,USR_003_Stock,STK_002,5000,3.59,Wash_Trade
M_002965,2021-03-06T12:00:00.400000,USR_003_Cash,USR_004_Cash,CASH,17950.00,1.00,Wash_Trade
M_002966,2021-03-06T12:00:00.450000,USR_003_Stock,USR_004_Stock,STK_002,5000,3.59,Wash_Trade
M_002966,2021-03-06T12:00:00.450000,USR_004_Cash,USR_003_Cash,CASH,17950.00,1.00,Wash_Trade
M_002967,2021-03-06T12:00:00.500000,USR_004_Stock,USR_003_Stock,STK_002,5000,3.59,Wash_Trade
M_002967,2021-03-06T12:00:00.500000,USR_003_Cash,USR_004_Cash,CASH,17950.00,1.00,Wash_Trade
M_002968,2021-03-06T12:00:00.550000,USR_003_Stock,USR_004_Stock,STK_002,5000,3.59,Wash_Trade
M_002968,2021-03-06T12:00:00.550000,USR_004_Cash,USR_003_Cash,CASH,17950.00,1.00,Wash_Trade
M_002969,2021-03-06T12:00:00.600000,USR_004_Stock,USR_003_Stock,STK_002,5000,3.59,Wash_Trade
M_002969,2021-03-06T12:00:00.600000,USR_003_Cash,USR_004_Cash,CASH,17950.00,1.00,Wash_Trade
M_002970,2021-03-06T12:00:00.650000,USR_003_Stock,USR_004_Stock,STK_002,5000,3.59,Wash_Trade
M_002970,2021-03-06T12:00:00.650000,USR_004_Cash,USR_003_Cash,CASH,17950.00,1.00,Wash_Trade
M_002971,2021-03-06T12:00:00.700000,USR_004_Stock,USR_003_Stock,STK_002,5000,3.59,Wash_Trade
M_002971,2021-03-06T12:00:00.700000,USR_003_Cash,USR_004_Cash,CASH,17950.00,1.00,Wash_Trade
M_002972,2021-03-06T12:00:00.750000,USR_003_Stock,USR_004_Stock,STK_002,5000,3.59,Wash_Trade
M_002972,2021-03-06T12:00:00.750000,USR_004_Cash,USR_003_Cash,CASH,17950.00,1.00,Wash_Trade
M_002973,2021-03-06T12:00:00.800000,USR_004_Stock,USR_003_Stock,STK_002,5000,3.59,Wash_Trade
M_002973,2021-03-06T12:00:00.800000,USR_003_Cash,USR_004_Cash,CASH,17950.00,1.00,Wash_Trade
M_002974,2021-03-06T12:00:00.850000,USR_003_Stock,USR_004_Stock,STK_002,5000,3.59,Wash_Trade
M_002974,2021-03-06T12:00:00.850000,USR_004_Cash,USR_003_Cash,CASH,17950.00,1.00,Wash_Trade
M_002975,2021-03-06T12:00:00.900000,USR_004_Stock,USR_003_Stock,STK_002,5000,3.59,Wash_Trade
M_002975,2021-03-06T12:00:00.900000,USR_003_Cash,USR_004_Cash,CASH,17950.00,1.00,Wash_Trade
M_002976,2021-03-06T12:00:00.950000,USR_003_Stock,USR_004_Stock,STK_002,5000,3.59,Wash_Trade
M_002976,2021-03-06T12:00:00.950000,USR_004_Cash,USR_003_Cash,CASH,17950.00,1.00,Wash_Trade
M_002977,2021-03-06T12:00:01,USR_004_Stock,USR_003_Stock,STK_002,5000,3.59,Wash_Trade
M_002977,2021-03-06T12:00:01,USR_003_Cash,USR_004_Cash,CASH,17950.00,1.00,Wash_Trade
M_002948,2021-03-06T15:06:00,USR_003_Stock,USR_004_Stock,STK_001,1042,11328.63,MM_Balance
M_002948,2021-03-06T15:06:00,USR_004_Cash,USR_003_Cash,CASH,11804432.46,1.00,MM_Balance
M_002954,2021-03-06T15:06:00,USR_003_Stock,USR_004_Stock,STK_002,1740,3.59,MM_Balance
M_002954,2021-03-06T15:06:00,USR_004_Cash,USR_003_Cash,CASH,6246.60,1.00,MM_Balance
M_002956,2021-03-06T15:09:00,USR_003_Stock,USR_004_Stock,STK_004,1156,1.84,MM_Balance
M_002956,2021-03-06T15:09:00,USR_004_Cash,USR_003_Cash,CASH,2127.04,1.00,MM_Balance
M_002951,2021-03-06T15:16:00,USR_004_Stock,USR_003_Stock,STK_004,2375,1.84,MM_Balance
M_002951,2021-03-06T15:16:00,USR_003_Cash,USR_004_Cash,CASH,4370.00,1.00,MM_Balance
M_002955,2021-03-06T15:34:00,USR_003_Stock,USR_004_Stock,STK_003,1633,16.91,MM_Balance
M_002955,2021-03-06T15:34:00,USR_004_Cash,USR_003_Cash,CASH,27614.03,1.00,MM_Balance
M_002950,2021-03-06T15:42:00,USR_004_Stock,USR_003_Stock,STK_003,1346,16.91,MM_Balance
M_002950,2021-03-06T15:42:00,USR_003_Cash,USR_004_Cash,CASH,22760.86,1.00,MM_Balance
M_002953,2021-03-06T15:46:00,USR_004_Stock,USR_003_Stock,STK_001,1094,11328.63,MM_Balance
M_002953,2021-03-06T15:46:00,USR_003_Cash,USR_004_Cash,CASH,12393521.22,1.00,MM_Balance
M_002949,2021-03-06T15:47:00,USR_004_Stock,USR_003_Stock,STK_002,2906,3.59,MM_Balance
M_002949,2021-03-06T15:47:00,USR_003_Cash,USR_004_Cash,CASH,10432.54,1.00,MM_Balance
M_002952,2021-03-06T15:57:00,USR_003_Stock,USR_004_Stock,STK_005,1033,3.56,MM_Balance
M_002952,2021-03-06T15:57:00,USR_004_Cash,USR_003_Cash,CASH,3677.48,1.00,MM_Balance
M_002957,2021-03-06T15:59:00,USR_004_Stock,USR_003_Stock,STK_005,1093,3.56,MM_Balance
M_002957,2021-03-06T15:59:00,USR_003_Cash,USR_004_Cash,CASH,3891.08,1.00,MM_Balance
EX_OUT_002978,2021-03-07T09:04:10,ACC_Output_To_Outside_Cash,USR_010_Cash,CASH,21833.14,1.00,External_Outflow
EX_OUT_002982,2021-03-07T09:09:29,ACC_Output_To_Outside_Cash,USR_008_Cash,CASH,21833.14,1.00,External_Outflow
EX_OUT_002979,2021-03-07T09:16:25,ACC_Output_To_Outside_Cash,USR_005_Cash,CASH,21833.14,1.00,External_Outflow
EX_OUT_002981,2021-03-07T09:20:58,ACC_Output_To_Outside_Cash,USR_002_Cash,CASH,21833.14,1.00,External_Outflow
EX_OUT_002980,2021-03-07T09:22:48,ACC_Output_To_Outside_Cash,USR_009_Cash,CASH,21833.14,1.00,External_Outflow
EX_OUT_002983,2021-03-07T09:26:48,ACC_Output_To_Outside_Cash,USR_007_Cash,CASH,21833.14,1.00,External_Outflow
M_002987,2021-03-07T15:10:00,USR_004_Stock,USR_003_Stock,STK_004,1434,1.86,MM_Balance
M_002987,2021-03-07T15:10:00,USR_003_Cash,USR_004_Cash,CASH,2667.24,1.00,MM_Balance
M_002993,2021-03-07T15:20:00,USR_004_Stock,USR_003_Stock,STK_005,1093,3.53,MM_Balance
M_002993,2021-03-07T15:20:00,USR_003_Cash,USR_004_Cash,CASH,3858.29,1.00,MM_Balance
M_002984,2021-03-07T15:21:00,USR_003_Stock,USR_004_Stock,STK_001,1061,11108.39,MM_Balance
M_002984,2021-03-07T15:21:00,USR_004_Cash,USR_003_Cash,CASH,11786001.79,1.00,MM_Balance
M_002989,2021-03-07T15:37:00,USR_004_Stock,USR_003_Stock,STK_001,1061,11108.39,MM_Balance
M_002989,2021-03-07T15:37:00,USR_003_Cash,USR_004_Cash,CASH,11786001.79,1.00,MM_Balance
M_002988,2021-03-07T15:40:00,USR_003_Stock,USR_004_Stock,STK_005,1093,3.53,MM_Balance
M_002988,2021-03-07T15:40:00,USR_004_Cash,USR_003_Cash,CASH,3858.29,1.00,MM_Balance
M_002991,2021-03-07T15:42:00,USR_003_Stock,USR_004_Stock,STK_003,2709,16.96,MM_Balance
M_002991,2021-03-07T15:42:00,USR_004_Cash,USR_003_Cash,CASH,45944.64,1.00,MM_Balance
M_002990,2021-03-07T15:47:00,USR_003_Stock,USR_004_Stock,STK_002,2999,3.57,MM_Balance
M_002990,2021-03-07T15:47:00,USR_004_Cash,USR_003_Cash,CASH,10706.43,1.00,MM_Balance
M_002985,2021-03-07T15:48:00,USR_004_Stock,USR_003_Stock,STK_002,2623,3.57,MM_Balance
M_002985,2021-03-07T15:48:00,USR_003_Cash,USR_004_Cash,CASH,9364.11,1.00,MM_Balance
M_002992,2021-03-07T15:49:00,USR_003_Stock,USR_004_Stock,STK_004,2141,1.86,MM_Balance
M_002992,2021-03-07T15:49:00,USR_004_Cash,USR_003_Cash,CASH,3982.26,1.00,MM_Balance
M_002986,2021-03-07T15:51:00,USR_004_Stock,USR_003_Stock,STK_003,1212,16.96,MM_Balance
M_002986,2021-03-07T15:51:00,USR_003_Cash,USR_004_Cash,CASH,20555.52,1.00,MM_Balance
EX_OUT_002996,2021-03-08T09:11:33,ACC_Output_To_Outside_Cash,USR_009_Cash,CASH,29668.25,1.00,External_Outflow
EX_OUT_002994,2021-03-08T09:12:42,ACC_Output_To_Outside_Cash,USR_008_Cash,CASH,29668.25,1.00,External_Outflow
EX_OUT_002997,2021-03-08T09:14:11,ACC_Output_To_Outside_Cash,USR_007_Cash,CASH,29668.25,1.00,External_Outflow
EX_OUT_002995,2021-03-08T09:22:08,ACC_Output_To_Outside_Cash,USR_005_Cash,CASH,29668.25,1.00,External_Outflow
EX_OUT_002998,2021-03-08T09:25:35,ACC_Output_To_Outside_Cash,USR_001_Cash,CASH,29668.25,1.00,External_Outflow
EX_OUT_002999,2021-03-08T09:28:35,ACC_Output_To_Outside_Cash,USR_010_Cash,CASH,29668.25,1.00,External_Outflow
M_003000,2021-03-08T13:22:27,USR_006_Stock,USR_004_Stock,STK_001,135,11194.25,Normal
M_003000,2021-03-08T13:22:27,USR_004_Cash,USR_006_Cash,CASH,1511223.75,1.00,Normal
M_003008,2021-03-08T15:01:00,USR_003_Stock,USR_004_Stock,STK_003,1046,17.11,MM_Balance
M_003008,2021-03-08T15:01:00,USR_004_Cash,USR_003_Cash,CASH,17897.06,1.00,MM_Balance
M_003010,2021-03-08T15:08:00,USR_004_Stock,USR_003_Stock,STK_005,1093,3.51,MM_Balance
M_003010,2021-03-08T15:08:00,USR_003_Cash,USR_004_Cash,CASH,3836.43,1.00,MM_Balance
M_003009,2021-03-08T15:11:00,USR_003_Stock,USR_004_Stock,STK_004,1671,1.81,MM_Balance
M_003009,2021-03-08T15:11:00,USR_004_Cash,USR_003_Cash,CASH,3024.51,1.00,MM_Balance
M_003002,2021-03-08T15:16:00,USR_004_Stock,USR_003_Stock,STK_002,2425,3.52,MM_Balance
M_003002,2021-03-08T15:16:00,USR_003_Cash,USR_004_Cash,CASH,8536.00,1.00,MM_Balance
M_003003,2021-03-08T15:17:00,USR_004_Stock,USR_003_Stock,STK_003,1313,17.11,MM_Balance
M_003003,2021-03-08T15:17:00,USR_003_Cash,USR_004_Cash,CASH,22465.43,1.00,MM_Balance
M_003001,2021-03-08T15:19:00,USR_003_Stock,USR_004_Stock,STK_001,1406,11402.93,MM_Balance
M_003001,2021-03-08T15:19:00,USR_004_Cash,USR_003_Cash,CASH,16032519.58,1.00,MM_Balance
M_003007,2021-03-08T15:19:00,USR_003_Stock,USR_004_Stock,STK_002,2512,3.52,MM_Balance
M_003007,2021-03-08T15:19:00,USR_004_Cash,USR_003_Cash,CASH,8842.24,1.00,MM_Balance
M_003004,2021-03-08T15:26:00,USR_004_Stock,USR_003_Stock,STK_004,2740,1.81,MM_Balance
M_003004,2021-03-08T15:26:00,USR_003_Cash,USR_004_Cash,CASH,4959.40,1.00,MM_Balance
M_003006,2021-03-08T15:31:00,USR_004_Stock,USR_003_Stock,STK_001,1153,11402.93,MM_Balance
M_003006,2021-03-08T15:31:00,USR_003_Cash,USR_004_Cash,CASH,13147578.29,1.00,MM_Balance
M_003005,2021-03-08T15:33:00,USR_003_Stock,USR_004_Stock,STK_005,1093,3.51,MM_Balance
M_003005,2021-03-08T15:33:00,USR_004_Cash,USR_003_Cash,CASH,3836.43,1.00,MM_Balance
M_003018,2021-03-09T15:04:00,USR_003_Stock,USR_004_Stock,STK_003,1280,17.20,MM_Balance
M_003018,2021-03-09T15:04:00,USR_004_Cash,USR_003_Cash,CASH,22016.00,1.00,MM_Balance
M_003012,2021-03-09T15:35:00,USR_004_Stock,USR_003_Stock,STK_002,2856,3.67,MM_Balance
M_003012,2021-03-09T15:35:00,USR_003_Cash,USR_004_Cash,CASH,10481.52,1.00,MM_Balance
M_003019,2021-03-09T15:37:00,USR_003_Stock,USR_004_Stock,STK_004,2943,1.78,MM_Balance
M_003019,2021-03-09T15:37:00,USR_004_Cash,USR_003_Cash,CASH,5238.54,1.00,MM_Balance
M_003016,2021-03-09T15:42:00,USR_004_Stock,USR_003_Stock,STK_001,1190,11434.38,MM_Balance
M_003016,2021-03-09T15:42:00,USR_003_Cash,USR_004_Cash,CASH,13606912.20,1.00,MM_Balance
M_003011,2021-03-09T15:45:00,USR_003_Stock,USR_004_Stock,STK_001,1153,11434.38,MM_Balance
M_003011,2021-03-09T15:45:00,USR_004_Cash,USR_003_Cash,CASH,13183840.14,1.00,MM_Balance
M_003017,2021-03-09T15:47:00,USR_003_Stock,USR_004_Stock,STK_002,1551,3.67,MM_Balance
M_003017,2021-03-09T15:47:00,USR_004_Cash,USR_003_Cash,CASH,5692.17,1.00,MM_Balance
M_003013,2021-03-09T15:57:00,USR_004_Stock,USR_003_Stock,STK_003,1205,17.20,MM_Balance
M_003013,2021-03-09T15:57:00,USR_003_Cash,USR_004_Cash,CASH,20726.00,1.00,MM_Balance
M_003020,2021-03-09T15:57:00,USR_004_Stock,USR_003_Stock,STK_005,1093,3.50,MM_Balance
M_003020,2021-03-09T15:57:00,USR_003_Cash,USR_004_Cash,CASH,3825.50,1.00,MM_Balance
M_003015,2021-03-09T15:58:00,USR_003_Stock,USR_004_Stock,STK_005,1093,3.50,MM_Balance
