t_idx,time_label,node_idx,node_label,z_score_X,z_score_v,local_kl_drift,micro_anomaly_flag
116,2010-06,7,US_Unemployment,1.0554,0.9864,0.0,0
117,2010-07,0,US_Economy,4.5033,2.1542,,1
117,2010-07,1,Copper,1.6967,1.6924,0.0,0
117,2010-07,2,Oil,0.2276,0.2282,0.0,0
117,2010-07,3,SP500,5.2714,2.2258,0.0,1
117,2010-07,4,US10Y,0.2961,0.315,0.0,0
117,2010-07,5,US_Inflation,1.0379,1.0724,0.0,0
117,2010-07,6,US_Production,0.1934,0.2185,0.0,0
117,2010-07,7,US_Unemployment,1.8156,1.5213,0.0,0
118,2010-08,0,US_Economy,0.8708,1.757,,0
118,2010-08,1,Copper,1.0159,1.0638,0.0,0
118,2010-08,2,Oil,0.4753,0.4599,0.0,0
118,2010-08,3,SP500,0.8411,1.8018,0.0,0
118,2010-08,4,US10Y,0.5406,0.5514,0.0,0
118,2010-08,5,US_Inflation,0.2349,0.3488,0.0,0
118,2010-08,6,US_Production,0.0483,0.0767,0.0,0
118,2010-08,7,US_Unemployment,0.5788,0.6325,0.0,0
119,2010-09,0,US_Economy,2.3221,1.9019,,0
119,2010-09,1,Copper,1.1376,0.9799,0.0,0
119,2010-09,2,Oil,0.2047,0.1335,0.0,0
119,2010-09,3,SP500,2.3414,1.986,0.0,0
119,2010-09,4,US10Y,1.2696,1.3938,0.0,0
119,2010-09,5,US_Inflation,0.3209,0.2342,0.0,0
119,2010-09,6,US_Production,0.1756,0.0291,0.0,0
119,2010-09,7,US_Unemployment,0.6468,0.6325,0.0,0
120,2010-10,0,US_Economy,0.6184,0.6,,0
120,2010-10,1,Copper,0.7724,0.759,0.0,0
120,2010-10,2,Oil,0.0265,0.0514,0.0,0
120,2010-10,3,SP500,0.6202,0.6259,0.0,0
120,2010-10,4,US10Y,0.372,0.3376,0.0,0
120,2010-10,5,US_Inflation,1.5,1.4951,0.0,0
120,2010-10,6,US_Production,1.226,0.9592,0.0,0
120,2010-10,7,US_Unemployment,0.5972,0.53,0.0,0
121,2010-11,0,US_Economy,0.6534,0.5213,,0
121,2010-11,1,Copper,0.0217,0.0249,0.0,0
121,2010-11,2,Oil,0.2445,0.2096,0.0,0
121,2010-11,3,SP500,0.6665,0.578,0.0,0
121,2010-11,4,US10Y,1.7833,1.6367,0.0,0
121,2010-11,5,US_Inflation,0.853,0.7319,0.0,0
121,2010-11,6,US_Production,0.4931,0.7451,0.0,0
121,2010-11,7,US_Unemployment,3.5188,3.3066,0.0,1
122,2010-12,0,US_Economy,0.0919,1.0144,,0
122,2010-12,1,Copper,1.5648,1.3836,0.0,0
122,2010-12,2,Oil,0.6014,0.5764,0.0,0
122,2010-12,3,SP500,0.0468,1.0073,0.0,0
122,2010-12,4,US10Y,1.1852,1.2885,0.0,0
122,2010-12,5,US_Inflation,1.3487,1.1458,0.0,0
122,2010-12,6,US_Production,1.5012,1.6191,0.0,0
122,2010-12,7,US_Unemployment,3.5456,4.8673,0.0,1
123,2011-01,0,US_Economy,0.6487,0.6796,,0
123,2011-01,1,Copper,1.3094,1.6089,0.0,0
123,2011-01,2,Oil,0.5237,0.8976,0.0,0
123,2011-01,3,SP500,0.6243,0.616,0.0,0
123,2011-01,4,US10Y,1.4612,1.9308,0.0,0
123,2011-01,5,US_Inflation,1.2951,0.9248,0.0,0
123,2011-01,6,US_Production,1.8841,1.996,0.0,0
123,2011-01,7,US_Unemployment,1.0147,1.059,0.0,0
124,2011-02,0,US_Economy,0.4179,0.1125,,0
124,2011-02,1,Copper,0.0879,0.0234,0.0,0
124,2011-02,2,Oil,0.7447,0.4521,0.0,0
124,2011-02,3,SP500,0.4406,0.0792,0.0,0
124,2011-02,4,US10Y,0.3582,0.347,0.0,0
124,2011-02,5,US_Inflation,0.1343,0.201,0.0,0
124,2011-02,6,US_Production,0.1427,0.1226,0.0,0
124,2011-02,7,US_Unemployment,0.3444,0.3231,0.0,0
125,2011-03,0,US_Economy,0.5576,0.4194,,0
125,2011-03,1,Copper,0.7574,0.5364,0.0,0
125,2011-03,2,Oil,0.6649,0.7889,0.0,0
125,2011-03,3,SP500,0.5939,0.5178,0.0,0
125,2011-03,4,US10Y,1.4738,1.4335,0.0,0
125,2011-03,5,US_Inflation,2.2393,1.5679,0.0,0
125,2011-03,6,US_Production,1.7132,2.2933,0.0,0
125,2011-03,7,US_Unemployment,0.304,0.3231,0.0,0
126,2011-04,0,US_Economy,0.1849,0.4614,,0
126,2011-04,1,Copper,0.158,0.2296,0.0,0
126,2011-04,2,Oil,0.2643,0.4557,0.0,0
126,2011-04,3,SP500,0.17,0.5329,0.0,0
126,2011-04,4,US10Y,0.8836,0.8382,0.0,0
126,2011-04,5,US_Inflation,0.7778,0.7777,0.0,0
126,2011-04,6,US_Production,1.741,1.8096,0.0,0
126,2011-04,7,US_Unemployment,0.2705,0.3231,0.0,0
127,2011-05,0,US_Economy,0.6793,0.7524,,0
127,2011-05,1,Copper,0.3369,0.391,0.0,0
127,2011-05,2,Oil,0.7805,1.1474,0.0,0
127,2011-05,3,SP500,0.6602,0.6919,0.0,0
127,2011-05,4,US10Y,1.3311,1.1526,0.0,0
127,2011-05,5,US_Inflation,1.92,1.6743,0.0,0
127,2011-05,6,US_Production,0.4906,0.5835,0.0,0
127,2011-05,7,US_Unemployment,0.7503,0.6213,0.0,0
128,2011-06,0,US_Economy,0.6689,0.3999,,0
128,2011-06,1,Copper,0.2468,0.2621,0.0,0
128,2011-06,2,Oil,9.7981,3.5778,0.0,1
128,2011-06,3,SP500,0.5216,0.1625,0.0,0
128,2011-06,4,US10Y,0.3884,0.4143,0.0,0
128,2011-06,5,US_Inflation,3.1987,2.928,0.0,1
128,2011-06,6,US_Production,0.4162,0.3456,0.0,0
128,2011-06,7,US_Unemployment,0.6056,0.5577,0.0,0
129,2011-07,0,US_Economy,0.1517,0.1818,,0
129,2011-07,1,Copper,0.1791,0.2216,0.0,0
129,2011-07,2,Oil,0.8548,3.2137,0.0,1
129,2011-07,3,SP500,0.4149,0.0855,0.0,0
129,2011-07,4,US10Y,0.6724,0.6454,0.0,0
129,2011-07,5,US_Inflation,1.2477,1.6904,0.0,0
129,2011-07,6,US_Production,0.3673,0.2412,0.0,0
129,2011-07,7,US_Unemployment,0.8303,0.6778,0.0,0
130,2011-08,0,US_Economy,0.9074,0.6338,,0
130,2011-08,1,Copper,1.7906,1.6139,0.0,0
130,2011-08,2,Oil,1.0035,0.8122,0.0,0
130,2011-08,3,SP500,0.7983,0.5427,0.0,0
130,2011-08,4,US10Y,3.2831,2.7426,0.0,1
130,2011-08,5,US_Inflation,0.3986,0.3002,0.0,0
130,2011-08,6,US_Production,0.3887,0.2339,0.0,0
130,2011-08,7,US_Unemployment,0.3097,0.3255,0.0,0
131,2011-09,0,US_Economy,2.6691,0.2531,,0
131,2011-09,1,Copper,2.2363,2.376,0.0,0
131,2011-09,2,Oil,0.0309,0.2467,0.0,0
131,2011-09,3,SP500,1.3293,0.2066,0.0,0
131,2011-09,4,US10Y,0.8946,1.2613,0.0,0
131,2011-09,5,US_Inflation,0.6766,0.7115,0.0,0
131,2011-09,6,US_Production,1.2895,1.0487,0.0,0
131,2011-09,7,US_Unemployment,0.0697,0.025,0.0,0
132,2011-10,0,US_Economy,16.78,5.7722,,1
132,2011-10,1,Copper,2.9063,4.7388,0.0,1
132,2011-10,2,Oil,1.8558,2.8142,0.0,0
132,2011-10,3,SP500,46.955,5.5683,0.0,1
132,2011-10,4,US10Y,1.4098,1.5185,0.0,0
132,2011-10,5,US_Inflation,0.8023,0.9656,0.0,0
132,2011-10,6,US_Production,1.0796,1.0425,0.0,0
132,2011-10,7,US_Unemployment,0.7916,0.603,0.0,0
133,2011-11,0,US_Economy,0.3468,1.7885,,0
133,2011-11,1,Copper,1.0709,1.0296,0.0,0
133,2011-11,2,Oil,0.0649,0.7126,0.0,0
133,2011-11,3,SP500,0.3509,1.8619,0.0,0
133,2011-11,4,US10Y,0.8653,0.9121,0.0,0
133,2011-11,5,US_Inflation,0.7975,0.8979,0.0,0
133,2011-11,6,US_Production,1.1795,0.9965,0.0,0
133,2011-11,7,US_Unemployment,0.0667,0.0249,0.0,0
134,2011-12,0,US_Economy,0.1896,0.0967,,0
134,2011-12,1,Copper,0.0795,0.089,0.0,0
134,2011-12,2,Oil,0.2579,0.8068,0.0,0
134,2011-12,3,SP500,0.2415,0.2145,0.0,0
134,2011-12,4,US10Y,0.4502,0.3851,0.0,0
134,2011-12,5,US_Inflation,0.7874,0.9842,0.0,0
134,2011-12,6,US_Production,0.7413,0.6804,0.0,0
134,2011-12,7,US_Unemployment,0.5923,0.5023,0.0,0
135,2012-01,0,US_Economy,0.0909,0.6182,0.0765,0
135,2012-01,1,Copper,0.5675,0.3424,0.0,0
135,2012-01,2,Oil,0.6835,0.198,0.0,0
135,2012-01,3,SP500,0.2017,0.644,0.0,0
135,2012-01,4,US10Y,0.2376,0.1894,0.0,0
135,2012-01,5,US_Inflation,1.4464,1.7812,0.0,0
135,2012-01,6,US_Production,0.2115,0.133,0.0,0
135,2012-01,7,US_Unemployment,0.9861,0.8627,0.0,0
136,2012-02,0,US_Economy,0.1994,0.0562,,0
136,2012-02,1,Copper,1.4214,0.8095,0.0,0
136,2012-02,2,Oil,1.4305,0.7346,0.0,0
136,2012-02,3,SP500,0.271,0.0484,0.0,0
136,2012-02,4,US10Y,0.1225,0.0576,0.0,0
136,2012-02,5,US_Inflation,0.2427,0.3143,0.0,0
136,2012-02,6,US_Production,0.5673,0.4861,0.0,0
136,2012-02,7,US_Unemployment,1.6765,1.4771,0.0,0
137,2012-03,0,US_Economy,0.2426,0.2981,,0
137,2012-03,1,Copper,0.9847,0.9333,0.0,0
137,2012-03,2,Oil,0.4084,1.0941,0.0,0
137,2012-03,3,SP500,0.2779,0.1491,0.0,0
137,2012-03,4,US10Y,0.7894,0.6515,0.0,0
137,2012-03,5,US_Inflation,0.1309,0.0244,0.0,0
137,2012-03,6,US_Production,1.6532,1.2892,0.0,0
137,2012-03,7,US_Unemployment,0.7885,0.7518,0.0,0
138,2012-04,0,US_Economy,0.2933,0.5996,,0
138,2012-04,1,Copper,0.1566,0.0621,0.0,0
138,2012-04,2,Oil,0.8352,0.4372,0.0,0
138,2012-04,3,SP500,0.3245,0.7498,0.0,0
138,2012-04,4,US10Y,0.9642,1.1007,0.0,0
138,2012-04,5,US_Inflation,0.0214,0.1134,0.0,0
138,2012-04,6,US_Production,1.6786,2.2295,0.0,0
138,2012-04,7,US_Unemployment,0.7202,0.7518,0.0,0
139,2012-05,0,US_Economy,0.4636,1.0673,0.0312,0
139,2012-05,1,Copper,1.2173,0.8261,0.0,0
139,2012-05,2,Oil,2.2327,1.3276,0.0,0
139,2012-05,3,SP500,0.395,0.9509,0.0,0
139,2012-05,4,US10Y,0.3218,0.3544,0.0,0
139,2012-05,5,US_Inflation,1.9277,2.1482,0.0,0
139,2012-05,6,US_Production,0.9102,0.944,0.0,0
139,2012-05,7,US_Unemployment,0.01,0.0578,0.0,0
140,2012-06,0,US_Economy,1.3443,1.8583,,0
140,2012-06,1,Copper,1.212,1.0724,0.0,0
140,2012-06,2,Oil,0.6014,1.288,0.0,0
140,2012-06,3,SP500,2.0831,1.8578,0.0,0
140,2012-06,4,US10Y,0.2551,0.2121,0.0,0
140,2012-06,5,US_Inflation,0.7652,0.8976,0.0,0
140,2012-06,6,US_Production,0.3355,0.3839,0.0,0
140,2012-06,7,US_Unemployment,0.1204,0.0631,0.0,0
141,2012-07,0,US_Economy,0.345,0.413,,0
141,2012-07,1,Copper,0.2068,0.212,0.0,0
141,2012-07,2,Oil,0.4587,0.0129,0.0,0
141,2012-07,3,SP500,0.4201,0.4672,0.0,0
141,2012-07,4,US10Y,0.345,0.2901,0.0,0
141,2012-07,5,US_Inflation,0.6519,0.6836,0.0,0
141,2012-07,6,US_Production,0.4853,0.3731,0.0,0
141,2012-07,7,US_Unemployment,0.0102,0.0702,0.0,0
142,2012-08,0,US_Economy,0.2427,0.1896,,0
142,2012-08,1,Copper,0.0435,0.0314,0.0,0
142,2012-08,2,Oil,1.728,1.0411,0.0,0
142,2012-08,3,SP500,0.379,0.0712,0.0,0
142,2012-08,4,US10Y,0.9246,0.7978,0.0,0
142,2012-08,5,US_Inflation,3.2896,3.5973,0.0,1
142,2012-08,6,US_Production,1.0455,1.0074,0.0,0
142,2012-08,7,US_Unemployment,1.0028,1.0442,0.0,0
143,2012-09,0,US_Economy,0.3207,0.1935,,0
143,2012-09,1,Copper,0.9382,0.563,0.0,0
143,2012-09,2,Oil,0.6904,1.5364,0.0,0
143,2012-09,3,SP500,0.3932,0.0178,0.0,0
143,2012-09,4,US10Y,0.7921,0.7694,0.0,0
143,2012-09,5,US_Inflation,0.5272,0.5513,0.0,0
143,2012-09,6,US_Production,0.7187,0.7065,0.0,0
143,2012-09,7,US_Unemployment,1.8864,1.8474,0.0,0
144,2012-10,0,US_Economy,0.4878,0.7783,,0
144,2012-10,1,Copper,1.4212,1.2331,0.0,0
144,2012-10,2,Oil,0.4248,0.1729,0.0,0
144,2012-10,3,SP500,0.477,0.8354,0.0,0
144,2012-10,4,US10Y,0.2034,0.1819,0.0,0
144,2012-10,5,US_Inflation,1.3109,1.0228,0.0,0
144,2012-10,6,US_Production,0.7965,0.6869,0.0,0
144,2012-10,7,US_Unemployment,2.7163,2.7928,0.0,0
145,2012-11,0,US_Economy,0.1807,0.769,,0
145,2012-11,1,Copper,1.0355,1.0771,0.0,0
145,2012-11,2,Oil,0.8177,1.0246,0.0,0
145,2012-11,3,SP500,0.1484,0.6954,0.0,0
145,2012-11,4,US10Y,0.793,0.6937,0.0,0
145,2012-11,5,US_Inflation,2.4728,2.0112,0.0,0
145,2012-11,6,US_Production,0.2401,0.0827,0.0,0
145,2012-11,7,US_Unemployment,0.8246,0.8682,0.0,0
146,2012-12,0,US_Economy,0.2115,0.1031,,0
146,2012-12,1,Copper,0.3243,0.2882,0.0,0
146,2012-12,2,Oil,0.1195,0.0598,0.0,0
146,2012-12,3,SP500,0.2713,0.0925,0.0,0
146,2012-12,4,US10Y,1.1398,1.1081,0.0,0
146,2012-12,5,US_Inflation,0.663,0.7244,0.0,0
146,2012-12,6,US_Production,0.2362,0.2932,0.0,0
146,2012-12,7,US_Unemployment,2.0571,2.1106,0.0,0
147,2013-01,0,US_Economy,0.0701,1.0479,,0
147,2013-01,1,Copper,0.201,0.1619,0.0,0
147,2013-01,2,Oil,0.0371,0.2398,0.0,0
147,2013-01,3,SP500,0.1538,1.1214,0.0,0
147,2013-01,4,US10Y,0.7063,0.7213,0.0,0
147,2013-01,5,US_Inflation,0.8184,0.8285,0.0,0
147,2013-01,6,US_Production,0.296,0.3603,0.0,0
147,2013-01,7,US_Unemployment,0.6746,0.7873,0.0,0
148,2013-02,0,US_Economy,0.4466,1.0761,,0
148,2013-02,1,Copper,0.91,0.7846,0.0,0
148,2013-02,2,Oil,0.7466,1.1601,0.0,0
148,2013-02,3,SP500,0.3537,1.0024,0.0,0
148,2013-02,4,US10Y,0.836,0.8657,0.0,0
148,2013-02,5,US_Inflation,1.6467,1.3812,0.0,0
148,2013-02,6,US_Production,1.1385,0.9336,0.0,0
148,2013-02,7,US_Unemployment,2.3392,2.6768,0.0,0
149,2013-03,0,US_Economy,0.0057,0.773,,0
149,2013-03,1,Copper,0.3731,0.3361,0.0,0
149,2013-03,2,Oil,1.2287,1.1574,0.0,0
149,2013-03,3,SP500,0.206,0.6974,0.0,0
149,2013-03,4,US10Y,0.6372,0.5903,0.0,0
149,2013-03,5,US_Inflation,3.4064,3.147,0.0,1
149,2013-03,6,US_Production,0.042,0.1408,0.0,0
149,2013-03,7,US_Unemployment,0.6581,0.6662,0.0,0
150,2013-04,0,US_Economy,0.3774,0.5537,,0
150,2013-04,1,Copper,0.1748,0.211,0.0,0
150,2013-04,2,Oil,0.6494,0.9683,0.0,0
150,2013-04,3,SP500,0.3235,0.4533,0.0,0
150,2013-04,4,US10Y,1.2268,1.0569,0.0,0
150,2013-04,5,US_Inflation,0.3383,0.3172,0.0,0
150,2013-04,6,US_Production,1.5963,1.1976,0.0,0
150,2013-04,7,US_Unemployment,1.8607,1.6304,0.0,0
151,2013-05,0,US_Economy,0.2299,0.0833,,0
151,2013-05,1,Copper,1.0543,1.0146,0.0,0
151,2013-05,2,Oil,0.3727,0.2513,0.0,0
151,2013-05,3,SP500,0.2829,0.0266,0.0,0
151,2013-05,4,US10Y,2.606,2.8188,0.0,0
151,2013-05,5,US_Inflation,0.6292,0.7804,0.0,0
151,2013-05,6,US_Production,0.7035,0.6623,0.0,0
151,2013-05,7,US_Unemployment,0.9497,1.0114,0.0,0
152,2013-06,0,US_Economy,0.5459,1.0546,,0
152,2013-06,1,Copper,1.4537,1.2775,0.0,0
152,2013-06,2,Oil,1.9892,0.5306,0.0,0
152,2013-06,3,SP500,0.4073,1.2788,0.0,0
152,2013-06,4,US10Y,0.9291,1.0103,0.0,0
152,2013-06,5,US_Inflation,0.536,0.4989,0.0,0
152,2013-06,6,US_Production,0.5282,0.4312,0.0,0
152,2013-06,7,US_Unemployment,0.463,0.5064,0.0,0
153,2013-07,0,US_Economy,3.7902,2.6513,,1
153,2013-07,1,Copper,1.1751,1.2411,0.0,0
153,2013-07,2,Oil,0.1945,0.4062,0.0,0
153,2013-07,3,SP500,4.6835,2.8282,0.0,1
153,2013-07,4,US10Y,0.6836,0.8015,0.0,0
153,2013-07,5,US_Inflation,0.0656,0.1926,0.0,0
153,2013-07,6,US_Production,1.593,1.6482,0.0,0
153,2013-07,7,US_Unemployment,0.9514,0.9258,0.0,0
154,2013-08,0,US_Economy,1.6327,2.7608,,0
154,2013-08,1,Copper,0.1502,0.1153,0.0,0
154,2013-08,2,Oil,0.776,0.7863,0.0,0
154,2013-08,3,SP500,1.6198,2.8446,0.0,0
154,2013-08,4,US10Y,0.7749,0.8727,0.0,0
154,2013-08,5,US_Inflation,0.2163,0.0833,0.0,0
154,2013-08,6,US_Production,2.1018,2.6577,0.0,0
154,2013-08,7,US_Unemployment,0.5234,0.5232,0.0,0
155,2013-09,0,US_Economy,3.9518,1.6302,,1
155,2013-09,1,Copper,0.4429,0.4159,0.0,0
155,2013-09,2,Oil,0.6136,0.2401,0.0,0
155,2013-09,3,SP500,4.9531,1.7605,0.0,1
155,2013-09,4,US10Y,0.5312,0.5505,0.0,0
155,2013-09,5,US_Inflation,0.4751,0.5479,0.0,0
155,2013-09,6,US_Production,0.2855,0.3867,0.0,0
155,2013-09,7,US_Unemployment,0.3976,0.4472,0.0,0
156,2013-10,0,US_Economy,0.2289,0.1814,,0
156,2013-10,1,Copper,0.4387,0.3609,0.0,0
156,2013-10,2,Oil,2.8319,1.8051,0.0,0
156,2013-10,3,SP500,0.1597,0.3692,0.0,0
156,2013-10,4,US10Y,1.6665,1.6009,0.0,0
156,2013-10,5,US_Inflation,0.2663,0.1627,0.0,0
156,2013-10,6,US_Production,1.9855,1.6764,0.0,0
156,2013-10,7,US_Unemployment,0.1948,0.1155,0.0,0
157,2013-11,0,US_Economy,0.5395,0.378,,0
157,2013-11,1,Copper,0.778,0.7558,0.0,0
157,2013-11,2,Oil,0.2883,1.1193,0.0,0
157,2013-11,3,SP500,0.5488,0.5227,0.0,0
157,2013-11,4,US10Y,1.6885,1.7188,0.0,0
157,2013-11,5,US_Inflation,0.497,0.4727,0.0,0
157,2013-11,6,US_Production,0.9219,0.8726,0.0,0
157,2013-11,7,US_Unemployment,1.5319,1.5,0.0,0
158,2013-12,0,US_Economy,0.3528,0.0878,,0
158,2013-12,1,Copper,0.4687,0.4073,0.0,0
158,2013-12,2,Oil,0.7897,0.5903,0.0,0
158,2013-12,3,SP500,0.3859,0.1592,0.0,0
158,2013-12,4,US10Y,0.3307,0.3256,0.0,0
158,2013-12,5,US_Inflation,0.2782,0.1765,0.0,0
158,2013-12,6,US_Production,0.0792,0.053,0.0,0
158,2013-12,7,US_Unemployment,0.492,0.5417,0.0,0
159,2014-01,0,US_Economy,1.1913,1.5768,,0
159,2014-01,1,Copper,0.0089,0.0474,0.0,0
159,2014-01,2,Oil,0.679,0.6974,0.0,0
159,2014-01,3,SP500,1.1019,1.683,0.0,0
159,2014-01,4,US10Y,1.1419,1.2052,0.0,0
159,2014-01,5,US_Inflation,0.0708,0.1543,0.0,0
159,2014-01,6,US_Production,1.3478,1.3634,0.0,0
159,2014-01,7,US_Unemployment,0.6823,0.6761,0.0,0
160,2014-02,0,US_Economy,5.8444,2.1966,,1
160,2014-02,1,Copper,0.2511,0.1884,0.0,0
160,2014-02,2,Oil,0.1829,0.0556,0.0,0
160,2014-02,3,SP500,7.2175,2.2046,0.0,1
160,2014-02,4,US10Y,0.5402,0.4617,0.0,0
160,2014-02,5,US_Inflation,0.437,0.4829,0.0,0
160,2014-02,6,US_Production,2.1239,2.6423,0.0,0
160,2014-02,7,US_Unemployment,1.0692,1.0871,0.0,0
161,2014-03,0,US_Economy,0.61,0.9404,,0
161,2014-03,1,Copper,1.4632,1.3315,0.0,0
161,2014-03,2,Oil,0.7016,1.0793,0.0,0
161,2014-03,3,SP500,0.54,0.8602,0.0,0
161,2014-03,4,US10Y,0.9428,0.9083,0.0,0
161,2014-03,5,US_Inflation,0.5349,0.492,0.0,0
161,2014-03,6,US_Production,0.5663,0.3724,0.0,0
161,2014-03,7,US_Unemployment,0.7749,0.7845,0.0,0
162,2014-04,0,US_Economy,0.356,0.0055,,0
162,2014-04,1,Copper,0.9767,0.992,0.0,0
162,2014-04,2,Oil,0.3528,0.0523,0.0,0
162,2014-04,3,SP500,0.3615,0.0268,0.0,0
162,2014-04,4,US10Y,0.1147,0.112,0.0,0
162,2014-04,5,US_Inflation,0.3546,0.4738,0.0,0
162,2014-04,6,US_Production,1.4744,1.7574,0.0,0
162,2014-04,7,US_Unemployment,2.896,2.9969,0.0,0
163,2014-05,0,US_Economy,0.1564,0.4283,,0
163,2014-05,1,Copper,0.6891,0.5772,0.0,0
163,2014-05,2,Oil,1.9894,0.8521,0.0,0
163,2014-05,3,SP500,0.2484,0.3614,0.0,0
163,2014-05,4,US10Y,0.9087,0.8055,0.0,0
163,2014-05,5,US_Inflation,0.1042,0.2332,0.0,0
163,2014-05,6,US_Production,0.6583,0.4854,0.0,0
163,2014-05,7,US_Unemployment,2.8723,3.2167,0.0,1
164,2014-06,0,US_Economy,0.3887,0.0888,,0
164,2014-06,1,Copper,0.6183,0.6352,0.0,0
164,2014-06,2,Oil,0.5222,0.5987,0.0,0
164,2014-06,3,SP500,0.3812,0.0428,0.0,0
164,2014-06,4,US10Y,1.3474,1.314,0.0,0
164,2014-06,5,US_Inflation,0.6151,0.6816,0.0,0
164,2014-06,6,US_Production,0.0446,0.1141,0.0,0
164,2014-06,7,US_Unemployment,1.1506,1.1993,0.0,0
165,2014-07,0,US_Economy,0.6991,0.9355,,0
165,2014-07,1,Copper,0.5877,0.4838,0.0,0
165,2014-07,2,Oil,0.9715,0.7748,0.0,0
165,2014-07,3,SP500,0.6053,0.8926,0.0,0
165,2014-07,4,US10Y,0.4864,0.4427,0.0,0
165,2014-07,5,US_Inflation,0.0372,0.1238,0.0,0
165,2014-07,6,US_Production,0.2155,0.2359,0.0,0
165,2014-07,7,US_Unemployment,1.3796,1.1457,0.0,0
166,2014-08,0,US_Economy,0.8049,1.4835,,0
166,2014-08,1,Copper,1.5801,1.583,0.0,0
166,2014-08,2,Oil,0.4403,0.6426,0.0,0
166,2014-08,3,SP500,0.4338,1.4629,0.0,0
166,2014-08,4,US10Y,0.2234,0.193,0.0,0
166,2014-08,5,US_Inflation,1.1497,1.3804,0.0,0
166,2014-08,6,US_Production,0.9451,0.8442,0.0,0
166,2014-08,7,US_Unemployment,0.7821,0.7945,0.0,0
167,2014-09,0,US_Economy,0.7813,1.6049,,0
167,2014-09,1,Copper,0.1729,0.2092,0.0,0
167,2014-09,2,Oil,1.5815,0.4222,0.0,0
167,2014-09,3,SP500,0.6647,1.5871,0.0,0
167,2014-09,4,US10Y,1.6283,1.5625,0.0,0
167,2014-09,5,US_Inflation,0.4677,0.4739,0.0,0
167,2014-09,6,US_Production,1.1119,1.0975,0.0,0
167,2014-09,7,US_Unemployment,0.4156,0.3464,0.0,0
168,2014-10,0,US_Economy,0.5391,1.0591,,0
168,2014-10,1,Copper,1.5553,1.6574,0.0,0
168,2014-10,2,Oil,0.8635,1.0463,0.0,0
168,2014-10,3,SP500,0.3211,1.148,0.0,0
168,2014-10,4,US10Y,1.9124,1.9641,0.0,0
168,2014-10,5,US_Inflation,0.2043,0.3195,0.0,0
168,2014-10,6,US_Production,0.5643,0.5034,0.0,0
168,2014-10,7,US_Unemployment,0.0297,0.0578,0.0,0
169,2014-11,0,US_Economy,0.3213,0.0383,,0
169,2014-11,1,Copper,2.0683,1.9865,0.0,0
169,2014-11,2,Oil,0.3003,0.8721,0.0,0
169,2014-11,3,SP500,0.31,0.0815,0.0,0
169,2014-11,4,US10Y,1.3409,1.4166,0.0,0
169,2014-11,5,US_Inflation,1.6276,2.1198,0.0,0
169,2014-11,6,US_Production,1.3986,1.2175,0.0,0
169,2014-11,7,US_Unemployment,1.289,1.0988,0.0,0
170,2014-12,0,US_Economy,0.5998,0.7486,,0
170,2014-12,1,Copper,1.2065,1.337,0.0,0
170,2014-12,2,Oil,0.094,0.6252,0.0,0
170,2014-12,3,SP500,0.5052,0.77,0.0,0
170,2014-12,4,US10Y,0.8354,0.7917,0.0,0
170,2014-12,5,US_Inflation,0.6605,1.1522,0.0,0
170,2014-12,6,US_Production,1.5037,1.2825,0.0,0
170,2014-12,7,US_Unemployment,1.1232,1.1625,0.0,0
171,2015-01,0,US_Economy,0.7415,0.5621,,0
171,2015-01,1,Copper,1.9186,1.8996,0.0,0
171,2015-01,2,Oil,0.5555,2.4277,0.0,0
171,2015-01,3,SP500,0.6126,0.6597,0.0,0
171,2015-01,4,US10Y,1.0299,1.0047,0.0,0
171,2015-01,5,US_Inflation,2.2289,3.8219,0.0,1
171,2015-01,6,US_Production,1.3518,1.4049,0.0,0
171,2015-01,7,US_Unemployment,1.1504,1.0,0.0,0
172,2015-02,0,US_Economy,7.0608,2.4859,,1
172,2015-02,1,Copper,1.6577,1.964,0.0,0
172,2015-02,2,Oil,1.0839,1.4083,0.0,0
172,2015-02,3,SP500,3.4612,2.3875,0.0,1
172,2015-02,4,US10Y,2.1767,2.478,0.0,0
172,2015-02,5,US_Inflation,5.9128,9.0945,0.0,1
172,2015-02,6,US_Production,0.3202,0.3335,0.0,0
172,2015-02,7,US_Unemployment,0.9898,1.02,0.0,0
173,2015-03,0,US_Economy,0.5137,1.8534,,0
173,2015-03,1,Copper,0.0731,0.0077,0.0,0
173,2015-03,2,Oil,0.0717,0.0955,0.0,0
173,2015-03,3,SP500,0.5986,1.9104,0.0,0
173,2015-03,4,US10Y,0.2455,0.2773,0.0,0
173,2015-03,5,US_Inflation,0.2131,0.0164,0.0,0
173,2015-03,6,US_Production,0.7489,0.9067,0.0,0
173,2015-03,7,US_Unemployment,0.3965,0.3949,0.0,0
174,2015-04,0,US_Economy,0.052,0.7904,,0
174,2015-04,1,Copper,2.1078,1.8615,0.0,0
174,2015-04,2,Oil,2.4193,2.7515,0.0,0
174,2015-04,3,SP500,0.1288,0.6739,0.0,0
174,2015-04,4,US10Y,0.7743,0.7608,0.0,0
174,2015-04,5,US_Inflation,1.2937,0.599,0.0,0
174,2015-04,6,US_Production,0.054,0.2148,0.0,0
174,2015-04,7,US_Unemployment,0.3065,0.3413,0.0,0
175,2015-05,0,US_Economy,0.3495,0.0816,,0
175,2015-05,1,Copper,2.0866,2.5433,0.0,0
