t_idx,node_idx,fk_total_ripple,fk_max_impact,fk_max_impact_node,ik_strain_energy,ik_max_adjust,ik_max_adjust_node
191,3,41.5234,8.7400,2,0.1597,-6.2225,1
191,4,41.5234,8.4807,2,0.1543,-4.6980,2
192,0,41.5234,8.3947,4,0.1527,-7.0341,1
192,1,41.5234,8.0484,4,0.0225,-2.8727,0
192,2,41.5234,8.5022,4,0.1412,-4.9342,1
192,3,41.5234,8.5607,0,0.1614,-6.2114,1
192,4,41.5234,8.3546,0,0.1596,-4.6142,1
193,0,41.5234,8.3978,3,0.1674,-6.2252,1
193,1,41.5234,8.2159,0,0.0226,-2.8497,0
193,2,41.5234,8.4545,0,0.1553,-5.3695,1
193,3,41.5234,8.4570,0,0.1596,-6.3626,1
193,4,41.5234,8.5733,0,0.1577,-5.2310,1
194,0,41.5234,8.5817,2,0.1528,-6.3935,1
194,1,41.5234,7.9925,2,0.0226,-2.8617,0
194,2,41.5234,8.3986,3,0.1624,-5.5765,1
194,3,41.5234,8.5875,2,0.1568,-6.2192,1
194,4,41.5234,8.5355,2,0.1641,-4.9844,1
195,0,41.5234,8.5123,4,0.1514,-6.4920,1
195,1,41.5234,8.0008,2,0.0225,-2.8581,0
195,2,41.5234,8.4162,0,0.1654,-5.3608,1
195,3,41.5234,8.6156,4,0.1528,-5.9167,1
195,4,41.5234,8.5574,2,0.1621,-5.2581,1
196,0,41.5234,8.5798,3,0.1545,-6.4061,1
196,1,41.5234,7.8858,3,0.0224,-2.8479,0
196,2,41.5234,8.4111,4,0.1647,-5.0227,1
196,3,41.5234,8.3209,4,0.1533,-6.2676,1
196,4,41.5234,8.6402,3,0.1597,-5.3674,1
197,0,41.5234,8.5987,4,0.1466,-6.9259,1
197,1,41.5234,8.0559,3,0.0224,-2.8595,0
197,2,41.5234,8.6110,0,0.1581,-5.1665,1
197,3,41.5234,8.6880,0,0.1604,-5.8472,1
197,4,41.5234,8.5726,3,0.1648,-5.0641,1
198,0,41.5234,8.9174,4,0.1596,-6.8011,1
198,1,41.5234,8.2431,4,0.0224,-2.8535,0
198,2,41.5234,8.7440,0,0.1631,-5.0739,1
198,3,41.5234,8.7616,0,0.1466,-5.9278,1
198,4,41.5234,8.6357,0,0.1656,-5.2744,1
199,0,41.5234,8.7011,3,0.1608,-6.5525,1
199,1,41.5234,7.9358,3,0.0225,-2.8243,0
199,2,41.5234,8.7497,3,0.1645,-5.1800,1
199,3,41.5234,8.4178,4,0.1412,-6.1415,1
199,4,41.5234,8.4979,3,0.1589,-5.1997,1
200,0,41.5234,8.5750,2,0.1601,-6.6089,1
200,1,41.5234,8.0563,2,0.0227,-2.8448,0
200,2,41.5234,8.5343,4,0.1606,-5.6563,1
200,3,41.5234,8.6996,2,0.1418,-5.4111,1
200,4,41.5234,8.5713,2,0.1583,-5.4155,1
201,0,41.5234,8.7932,3,0.1647,-6.1710,1
201,1,41.5234,8.2742,3,0.0226,-2.8373,0
201,2,41.5234,8.8201,3,0.1509,-5.6276,1
201,3,41.5234,8.5214,4,0.1445,-5.7942,1
201,4,41.5234,8.8322,3,0.1574,-5.4430,1
202,0,41.5234,8.5478,2,0.1544,-6.9760,1
202,1,41.5234,7.9391,2,0.0227,-2.8411,0
202,2,41.5234,8.4318,0,0.1567,-5.3753,1
202,3,41.5234,8.4865,4,0.1433,-5.3275,1
202,4,41.5234,8.3565,2,0.1586,-5.3456,1
203,0,41.5234,8.8831,2,0.1577,-6.7055,1
203,1,41.5234,8.0836,2,0.0227,-2.8295,0
203,2,41.5234,8.6083,3,0.1538,-5.9742,1
203,3,41.5234,8.9328,2,0.1417,-5.7214,1
203,4,41.5234,8.7100,2,0.1579,-4.5846,1
204,0,41.5234,8.3256,2,0.1590,-7.2290,1
204,1,41.5234,8.1071,0,0.0227,-2.8352,0
204,2,41.5234,8.7391,0,0.1531,-5.4299,1
204,3,41.5234,8.8373,0,0.1429,-5.2695,1
204,4,41.5234,8.8190,0,0.1589,-5.1688,1
205,0,41.5234,8.7874,4,0.1631,-6.7257,1
205,1,41.5234,8.1202,0,0.0227,-2.8289,0
205,2,41.5234,8.6817,0,0.1554,-5.6107,1
205,3,41.5234,8.4907,2,0.1382,-5.4362,1
205,4,41.5234,8.7180,0,0.1546,-5.2032,1
206,0,41.5234,8.6564,2,0.1550,-6.8879,1
206,1,41.5234,8.0244,4,0.0227,-2.8162,0
206,2,41.5234,8.2275,0,0.1525,-5.9560,1
206,3,41.5234,8.7049,2,0.1390,-5.5632,1
206,4,41.5234,8.6875,2,0.1617,-4.5143,1
207,0,41.5234,8.4893,2,0.1519,-7.0125,1
207,1,41.5234,8.2024,3,0.0227,-2.8316,0
207,2,41.5234,8.7332,3,0.1545,-5.3914,1
207,3,41.5234,8.3724,2,0.1414,-5.4668,1
207,4,41.5234,8.7132,3,0.1553,-4.9525,1
208,0,41.5234,8.9385,3,0.1655,-6.4552,1
208,1,41.5234,8.2771,3,0.0228,-2.8583,0
208,2,41.5234,8.9671,3,0.1549,-5.6206,1
208,3,41.5234,8.6089,2,0.1430,-5.9637,1
208,4,41.5234,8.8361,3,0.1510,-5.0200,1
209,0,41.5234,8.4879,2,0.1562,-7.1263,1
209,1,41.5234,7.8475,4,0.0229,-2.8611,0
209,2,41.5234,8.3910,0,0.1517,-5.4184,1
209,3,41.5234,8.5103,0,0.1353,-5.6598,1
209,4,41.5234,8.3918,2,0.1553,-4.7005,1
210,0,41.5234,8.6846,3,0.1641,-6.7500,1
210,1,41.5234,7.9302,3,0.0229,-2.8671,0
210,2,41.5234,8.6923,3,0.1509,-5.3331,1
210,3,41.5234,8.3313,2,0.1344,-6.0083,1
210,4,41.5234,8.5827,3,0.1492,-4.8261,1
211,0,41.5234,8.6738,4,0.1568,-6.8539,1
211,1,41.5234,8.1779,4,0.0228,-2.8857,0
211,2,41.5234,8.5778,4,0.1488,-5.2561,1
211,3,41.5234,8.7821,4,0.1348,-5.7288,1
211,4,41.5234,8.4046,3,0.1490,-4.9479,1
212,0,41.5234,8.5975,2,0.1657,-6.8744,1
212,1,41.5234,7.9204,4,0.0228,-2.8874,0
212,2,41.5234,8.6108,4,0.1497,-5.7333,1
212,3,41.5234,8.5462,2,0.1366,-5.2381,1
212,4,41.5234,8.7167,2,0.1463,-4.9527,1
213,0,41.5234,8.6161,3,0.1572,-7.4474,1
213,1,41.5234,8.0963,3,0.0228,-2.8854,0
213,2,41.5234,8.5566,0,0.1486,-4.7592,1
213,3,41.5234,8.6109,0,0.1377,-5.5718,1
213,4,41.5234,8.6392,3,0.1428,-5.0148,1
214,0,41.5234,8.4315,4,0.1615,-7.4491,1
214,1,41.5234,7.9034,0,0.0228,-2.9103,0
214,2,41.5234,8.4305,0,0.1463,-5.0672,1
214,3,41.5234,8.4686,0,0.1344,-5.3571,1
214,4,41.5234,8.7289,0,0.1506,-4.8428,1
215,0,41.5234,8.2099,3,0.1621,-7.6376,1
215,1,41.5234,8.1657,0,0.0228,-2.9039,0
215,2,41.5234,8.8971,0,0.1484,-5.0297,1
215,3,41.5234,8.8723,0,0.1334,-5.3084,1
215,4,41.5234,8.8142,0,0.1499,-4.8049,1
216,0,41.5234,8.4864,2,0.1590,-7.4101,1
216,1,41.5234,8.0037,2,0.0228,-2.8943,0
216,2,41.5234,8.3170,0,0.1554,-5.3103,1
216,3,41.5234,8.5498,2,0.1405,-5.1278,1
216,4,41.5234,8.4621,2,0.1505,-4.9726,1
217,0,41.5234,8.4789,2,0.1639,-7.4056,1
217,1,41.5234,8.0460,0,0.0228,-2.8941,0
217,2,41.5234,8.5378,0,0.1563,-5.2219,1
217,3,41.5234,8.7398,0,0.1336,-5.1786,1
217,4,41.5234,8.7527,0,0.1531,-5.0455,1
218,0,41.5234,8.3409,2,0.1641,-7.0797,1
218,1,41.5234,7.8486,4,0.0230,-2.9028,0
218,2,41.5234,8.4053,4,0.1562,-5.2965,1
218,3,41.5234,8.5180,4,0.1388,-5.4631,1
218,4,41.5234,8.3877,0,0.1568,-5.0549,1
219,0,41.5234,8.5231,2,0.1540,-6.9685,1
219,1,41.5234,7.9029,2,0.0230,-2.9025,0
219,2,41.5234,8.2975,0,0.1546,-5.6163,1
219,3,41.5234,8.5066,2,0.1384,-5.3899,1
219,4,41.5234,8.6027,2,0.1579,-4.8632,1
220,0,41.5234,8.4700,2,0.1485,-6.7951,1
220,1,41.5234,7.9867,2,0.0229,-2.9136,0
220,2,41.5234,8.5000,3,0.1579,-5.3935,1
220,3,41.5234,8.5655,0,0.1318,-5.8588,1
220,4,41.5234,8.5361,0,0.1553,-4.7199,1
221,0,41.5234,8.4854,3,0.1538,-6.6606,1
221,1,41.5234,7.9671,0,0.0229,-2.9025,0
221,2,41.5234,8.3795,0,0.1469,-5.5516,1
221,3,41.5234,8.3881,0,0.1361,-5.8293,1
221,4,41.5234,8.5201,0,0.1607,-4.7595,1
222,0,41.5234,8.5779,3,0.1436,-6.5991,1
222,1,41.5234,8.0107,2,0.0230,-2.9076,0
222,2,41.5234,8.6679,3,0.1528,-5.2039,1
222,3,41.5234,8.4429,2,0.1374,-5.9834,1
222,4,41.5234,8.4490,3,0.1599,-5.1158,1
223,0,41.5234,8.6416,3,0.1422,-6.8856,1
223,1,41.5234,8.1140,3,0.0230,-2.9080,0
223,2,41.5234,8.7214,3,0.1503,-5.1021,1
223,3,41.5234,8.3790,0,0.1384,-5.9125,1
223,4,41.5234,8.7104,3,0.1701,-5.0149,1
224,0,41.5234,8.4779,4,0.1474,-6.5744,1
224,1,41.5234,8.0136,4,0.0230,-2.9082,0
224,2,41.5234,8.4486,3,0.1491,-5.4708,1
224,3,41.5234,8.4198,2,0.1365,-5.7340,1
224,4,41.5234,8.4553,2,0.1721,-5.1320,1
225,0,41.5234,8.4081,3,0.1467,-6.8981,1
225,1,41.5234,7.8645,2,0.0230,-2.9049,0
225,2,41.5234,8.3115,4,0.1540,-5.2076,1
225,3,41.5234,8.3941,0,0.1370,-5.6181,1
225,4,41.5234,8.4399,2,0.1678,-5.2647,1
226,0,41.5234,8.3029,2,0.1479,-6.7492,1
226,1,41.5234,7.8859,2,0.0231,-2.8950,0
226,2,41.5234,8.4470,0,0.1543,-5.2684,1
226,3,41.5234,8.4225,4,0.1359,-5.5535,1
226,4,41.5234,8.5111,0,0.1675,-5.4278,1
227,0,41.5234,8.7339,2,0.1500,-6.1868,1
227,1,41.5234,8.2007,2,0.0231,-2.9047,0
227,2,41.5234,8.4157,4,0.1559,-5.4322,1
227,3,41.5234,8.6971,2,0.1348,-5.7747,1
227,4,41.5234,8.6687,2,0.1648,-5.6267,1
228,0,41.5234,8.5158,4,0.1449,-6.5820,1
228,1,41.5234,8.0039,4,0.0232,-2.9027,0
228,2,41.5234,8.4324,4,0.1517,-5.5037,1
228,3,41.5234,8.4256,4,0.1385,-5.6469,1
228,4,41.5234,8.3276,2,0.1706,-5.2377,1
229,0,41.5234,8.3255,3,0.1458,-6.7052,1
229,1,41.5234,7.9334,0,0.0231,-2.8964,0
229,2,41.5234,8.4221,0,0.1503,-5.5239,1
229,3,41.5234,8.5122,0,0.1402,-5.7099,1
229,4,41.5234,8.6667,0,0.1704,-5.0674,1
230,0,41.5234,8.6451,3,0.1414,-6.4460,1
230,1,41.5234,8.0768,4,0.0232,-2.8982,0
230,2,41.5234,8.5856,3,0.1564,-5.2768,1
230,3,41.5234,8.6067,4,0.1380,-6.0351,1
230,4,41.5234,8.5848,3,0.1711,-5.2492,1
231,0,41.5234,8.5592,2,0.1448,-6.2681,1
231,1,41.5234,7.9135,2,0.0233,-2.9176,0
231,2,41.5234,8.3295,4,0.1557,-5.6465,1
231,3,41.5234,8.5984,4,0.1418,-5.5675,1
231,4,41.5234,8.6257,2,0.1702,-5.5401,1
232,0,41.5234,8.5169,4,0.1454,-6.3909,1
232,1,41.5234,7.9631,4,0.0232,-2.8845,0
232,2,41.5234,8.4008,0,0.1560,-5.3376,1
232,3,41.5234,8.4583,0,0.1363,-5.9021,1
232,4,41.5234,8.4472,0,0.1802,-5.3088,1
233,0,41.5234,8.6148,3,0.1441,-6.2253,1
233,1,41.5234,7.9636,3,0.0232,-2.8866,0
233,2,41.5234,8.5350,3,0.1525,-5.6459,1
233,3,41.5234,8.3318,2,0.1400,-6.0357,1
233,4,41.5234,8.4919,2,0.1824,-5.1685,1
234,0,41.5234,8.6200,3,0.1445,-6.1238,1
234,1,41.5234,8.0926,3,0.0233,-2.8919,0
234,2,41.5234,8.7359,4,0.1542,-5.1310,1
234,3,41.5234,8.7599,4,0.1401,-5.8100,1
234,4,41.5234,8.6065,3,0.1749,-6.0353,1
235,0,41.5234,8.6121,3,0.1469,-6.3151,1
235,1,41.5234,7.9513,0,0.0232,-2.9078,0
235,2,41.5234,8.4298,3,0.1520,-4.8622,1
235,3,41.5234,8.4042,0,0.1289,-6.2560,1
235,4,41.5234,8.5882,3,0.1791,-5.5065,1
236,0,41.5234,8.6018,2,0.1400,-6.3072,1
236,1,41.5234,7.9287,2,0.0233,-2.9134,0
236,2,41.5234,8.4705,4,0.1497,-5.6943,1
236,3,41.5234,8.5568,2,0.1397,-5.5567,1
236,4,41.5234,8.6876,2,0.1806,-5.4257,1
237,0,41.5234,8.8625,2,0.1504,-6.2439,1
237,1,41.5234,8.1053,2,0.0235,-2.8609,0
237,2,41.5234,8.5452,0,0.1625,-6.0726,1
237,3,41.5234,8.6475,2,0.1338,-5.6123,1
237,4,41.5234,8.7327,2,0.1768,-5.2775,1
238,0,41.5234,8.5385,4,0.1588,-6.3498,1
238,1,41.5234,7.9978,0,0.0236,-2.8060,0
238,2,41.5234,8.7142,4,0.1798,-5.6568,1
238,3,41.5234,8.6823,4,0.1418,-5.3400,1
238,4,41.5234,8.5438,0,0.1690,-5.9811,1
239,0,41.5234,8.7630,2,0.1621,-6.0939,1
239,1,41.5234,8.0574,2,0.0235,-2.8200,0
239,2,41.5234,8.2876,4,0.1781,-6.6171,1
239,3,41.5234,8.7349,2,0.1377,-5.5354,1
239,4,41.5234,8.8655,2,0.1779,-4.9720,1
240,0,41.5234,8.7061,2,0.1657,-6.4210,1
240,1,41.5234,7.9436,4,0.0234,-2.8275,0
240,2,41.5234,8.5932,4,0.1774,-6.2153,1
240,3,41.5234,8.4901,4,0.1397,-5.3001,1
240,4,41.5234,8.5983,2,0.1792,-5.2850,1
241,0,41.5234,8.3474,3,0.1832,-6.9752,1
241,1,41.5234,7.9986,0,0.0234,-2.8222,0
241,2,41.5234,8.4857,3,0.1755,-5.9063,1
241,3,41.5234,8.6811,0,0.1427,-5.2303,1
241,4,41.5234,8.4812,3,0.1922,-5.3305,1
242,0,41.5234,8.4919,3,0.1609,-6.9380,1
242,1,41.5234,8.0354,2,0.0233,-2.8024,0
242,2,41.5234,8.4492,3,0.1749,-5.7231,1
242,3,41.5234,8.5741,2,0.1435,-5.2591,1
242,4,41.5234,8.5521,2,0.2013,-5.4250,1
243,0,41.5234,8.4370,2,0.1714,-6.8646,1
243,1,41.5234,7.9706,2,0.0235,-2.8267,0
243,2,41.5234,8.3951,3,0.1762,-5.5549,1
243,3,41.5234,8.4121,0,0.1349,-5.6992,1
243,4,41.5234,8.4972,2,0.2063,-5.2209,1
244,0,41.5234,8.4993,2,0.1667,-6.7994,1
244,1,41.5234,8.0054,2,0.0235,-2.8310,0
244,2,41.5234,8.4823,3,0.1754,-5.5709,1
244,3,41.5234,8.4930,2,0.1408,-5.3556,1
244,4,41.5234,8.3274,3,0.2027,-5.6094,1
245,0,41.5234,8.4058,4,0.1825,-6.4933,1
245,1,41.5234,7.9814,0,0.0235,-2.8441,0
245,2,41.5234,8.5346,4,0.1686,-5.7422,1
245,3,41.5234,8.3766,4,0.1394,-5.4560,1
245,4,41.5234,8.3654,0,0.2039,-5.7460,1
246,0,41.5234,8.6384,2,0.1751,-6.9808,1
246,1,41.5234,7.8944,2,0.0235,-2.8591,0
246,2,41.5234,8.5942,0,0.1707,-6.0225,1
246,3,41.5234,8.4915,4,0.1436,-4.5681,1
246,4,41.5234,8.6606,2,0.2148,-5.9724,1
247,0,41.5234,8.6267,2,0.1757,-6.8042,1
247,1,41.5234,8.0366,0,0.0236,-2.8492,0
247,2,41.5234,8.6676,0,0.1732,-6.2546,1
247,3,41.5234,8.6183,2,0.1412,-4.8526,1
247,4,41.5234,8.7021,2,0.2238,-5.5999,1
248,0,41.5234,8.5855,3,0.1787,-6.7265,1
248,1,41.5234,8.0775,3,0.0236,-2.8546,0
248,2,41.5234,8.7053,3,0.1732,-5.6084,1
248,3,41.5234,8.3920,0,0.1400,-5.0863,1
248,4,41.5234,8.4355,0,0.2140,-6.0379,1
249,0,41.5234,8.4018,4,0.1798,-6.6767,1
249,1,41.5234,7.9334,4,0.0237,-2.8516,0
249,2,41.5234,8.4021,4,0.1794,-5.6817,1
249,3,41.5234,8.4777,0,0.1377,-5.3372,1
249,4,41.5234,8.4754,2,0.2257,-5.8165,1
250,0,41.5234,8.5389,4,0.2103,-4.7342,3
250,1,41.5234,8.0731,4,0.1690,-3.6008,0
250,2,41.5234,8.5469,4,0.2030,-4.0409,1
250,3,41.5234,8.6604,4,0.1674,-3.5311,0
250,4,41.5234,8.3785,2,0.2854,-4.8351,2
251,0,41.5234,8.6356,4,0.2138,-4.3883,3
251,1,41.5234,7.8768,2,0.1688,-3.5942,0
251,2,41.5234,8.4499,4,0.2083,-3.8410,1
251,3,41.5234,8.5187,4,0.1656,-3.4968,0
251,4,41.5234,8.3289,2,0.2784,-4.9219,3
252,0,41.5234,8.3650,2,0.2137,-4.5532,1
252,1,41.5234,7.9556,2,0.1639,-3.4945,0
252,2,41.5234,8.4841,0,0.2037,-4.1095,1
252,3,41.5234,8.3964,2,0.1644,-3.6398,4
252,4,41.5234,8.4920,2,0.2728,-4.8178,3
253,0,41.5234,8.3239,2,0.2267,-4.5850,1
253,1,41.5234,8.1088,0,0.1644,-3.5323,2
253,2,41.5234,8.8110,0,0.1992,-4.2843,1
253,3,41.5234,8.6737,0,0.1644,-3.4538,4
253,4,41.5234,8.8596,0,0.2727,-4.7610,3
254,0,41.5234,8.4555,2,0.2209,-4.5884,1
254,1,41.5234,7.9831,2,0.1662,-3.5156,0
254,2,41.5234,8.3332,4,0.2067,-4.1660,1
254,3,41.5234,8.5009,2,0.1733,-3.4140,4
254,4,41.5234,8.4743,2,0.2776,-4.4386,3
255,0,41.5234,8.5184,4,0.2264,-4.4464,1
255,1,41.5234,7.9468,2,0.1627,-3.5716,2
255,2,41.5234,8.4140,3,0.2072,-4.3974,1
255,3,41.5234,8.5301,2,0.1732,-3.3869,0
255,4,41.5234,8.4197,2,0.2933,-5.0570,3
256,0,41.5234,8.5424,3,0.2237,-4.4222,1
256,1,41.5234,7.8911,3,0.1631,-3.5966,2
256,2,41.5234,8.5935,3,0.2056,-4.3732,1
256,3,41.5234,8.4471,2,0.1755,-3.3808,2
256,4,41.5234,8.5473,3,0.2931,-4.6499,3
257,0,41.5234,8.5502,3,0.2200,-4.6415,1
257,1,41.5234,7.9994,3,0.1576,-3.5185,2
257,2,41.5234,8.5090,3,0.2052,-4.4492,1
257,3,41.5234,8.3876,2,0.1786,-3.5213,2
257,4,41.5234,8.5386,3,0.2908,-4.6403,3
258,0,41.5234,8.3424,3,0.2154,-4.5972,1
258,1,41.5234,7.9324,4,0.1578,-3.5580,0
258,2,41.5234,8.3492,4,0.2078,-4.5679,1
258,3,41.5234,8.4053,2,0.1755,-3.4821,2
258,4,41.5234,8.3807,3,0.2783,-4.9271,3
259,0,41.5234,8.5149,2,0.2128,-4.6271,1
259,1,41.5234,7.9999,2,0.1597,-3.6541,2
259,2,41.5234,8.3374,3,0.2065,-4.4503,1
259,3,41.5234,8.3945,2,0.1758,-3.4295,4
259,4,41.5234,8.4968,2,0.2728,-4.3288,3
260,0,41.5234,8.4937,3,0.2142,-4.5755,1
260,1,41.5234,8.0051,4,0.1591,-3.5993,2
260,2,41.5234,8.4487,3,0.2032,-4.2628,1
260,3,41.5234,8.5082,4,0.1753,-3.3782,1
260,4,41.5234,8.5045,3,0.2688,-4.3797,3
261,0,41.5234,8.3959,2,0.2146,-4.6388,1
261,1,41.5234,7.8768,2,0.1513,-3.8779,2
261,2,41.5234,8.4718,4,0.2039,-4.8743,1
261,3,41.5234,8.4514,4,0.1759,-3.6370,4
261,4,41.5234,8.4963,2,0.2757,-4.7364,3
262,0,41.5234,8.5600,3,0.2160,-4.5845,1
262,1,41.5234,8.1028,3,0.1551,-3.8633,2
262,2,41.5234,8.4523,3,0.2026,-4.9146,1
262,3,41.5234,8.3892,2,0.1787,-3.6267,4
262,4,41.5234,8.4758,3,0.2731,-4.9493,3
263,0,41.5234,8.4440,3,0.2139,-4.8080,1
263,1,41.5234,7.9196,3,0.1528,-3.7685,2
263,2,41.5234,8.5453,3,0.2067,-4.6939,1
263,3,41.5234,8.5343,0,0.1765,-3.5756,4
263,4,41.5234,8.4728,3,0.2696,-4.9987,3
264,0,41.5234,8.4346,3,0.2144,-4.6771,1
264,1,41.5234,7.8578,3,0.1517,-3.7301,2
264,2,41.5234,8.4076,3,0.2095,-4.7240,1
264,3,41.5234,8.3572,4,0.1768,-3.6977,4
264,4,41.5234,8.3437,0,0.2742,-4.9291,3
265,0,41.5234,8.6358,3,0.2231,-4.4423,1
265,1,41.5234,8.0136,3,0.1528,-3.6515,2
265,2,41.5234,8.6185,3,0.2009,-4.6105,1
265,3,41.5234,8.5164,4,0.1768,-3.4794,1
265,4,41.5234,8.6426,3,0.2750,-4.6399,3
266,0,41.5234,8.4234,3,0.2224,-4.7800,1
266,1,41.5234,7.9416,3,0.1534,-3.7246,2
266,2,41.5234,8.4517,0,0.2005,-4.6478,1
266,3,41.5234,8.6027,0,0.1757,-3.5512,4
266,4,41.5234,8.5088,0,0.2517,-4.6325,3
267,0,41.5234,8.6365,2,0.2217,-4.3706,1
267,1,41.5234,8.0726,2,0.1483,-3.8290,2
267,2,41.5234,8.4830,3,0.2007,-4.9827,1
267,3,41.5234,8.7092,2,0.1748,-3.5199,4
267,4,41.5234,8.6529,2,0.2505,-4.5450,3
268,0,41.5234,8.4097,2,0.2200,-4.5216,1
268,1,41.5234,7.9613,3,0.1482,-3.8316,2
268,2,41.5234,8.5652,3,0.1996,-4.8679,1
268,3,41.5234,8.4214,2,0.1767,-3.3645,4
268,4,41.5234,8.4911,3,0.2521,-4.4941,3
269,0,41.5234,8.4320,2,0.2185,-4.5473,1
269,1,41.5234,7.8758,2,0.1480,-3.8400,2
269,2,41.5234,8.3883,0,0.1988,-4.9515,1
269,3,41.5234,8.5028,2,0.1775,-3.4008,1
269,4,41.5234,8.3723,0,0.2502,-4.4696,3
270,0,41.5234,8.4578,3,0.2226,-4.4309,1
270,1,41.5234,7.9113,4,0.1416,-3.6530,2
270,2,41.5234,8.4890,4,0.1966,-4.8682,1
270,3,41.5234,8.4414,4,0.1811,-3.4001,1
270,4,41.5234,8.4026,3,0.2377,-4.1635,3
271,0,41.5234,8.4114,4,0.2164,-4.8111,1
271,1,41.5234,7.9256,4,0.1349,-3.2650,2
271,2,41.5234,8.3427,4,0.1968,-4.6049,1
271,3,41.5234,8.4457,4,0.1770,-3.6104,1
271,4,41.5234,8.3826,0,0.2369,-3.8182,3
272,0,41.5234,8.4933,4,0.2095,-5.3296,1
272,1,41.5234,7.8766,4,0.1245,-3.3244,0
272,2,41.5234,8.4219,4,0.1911,-3.8557,1
272,3,41.5234,8.4523,4,0.1785,-3.8863,1
272,4,41.5234,8.4676,0,0.2255,-3.6410,2
273,0,41.5234,8.2624,2,0.2095,-5.0045,1
273,1,41.5234,8.0386,0,0.1251,-3.2177,0
273,2,41.5234,8.5612,0,0.1901,-4.1515,1
273,3,41.5234,8.4207,0,0.1771,-3.7874,1
273,4,41.5234,8.5986,0,0.2187,-3.4783,2
274,0,41.5234,8.4510,4,0.1966,-4.8451,1
274,1,41.5234,7.8754,3,0.1256,-3.1643,0
274,2,41.5234,8.3878,3,0.1898,-4.0518,1
274,3,41.5234,8.3532,4,0.1776,-3.7392,1
274,4,41.5234,8.2841,0,0.2193,-3.4972,2
275,0,41.5234,8.3709,3,0.1999,-4.8495,1
275,1,41.5234,7.8788,0,0.1256,-3.1659,0
275,2,41.5234,8.4626,3,0.1924,-4.0035,1
275,3,41.5234,8.4526,0,0.1773,-3.9705,1
275,4,41.5234,8.5163,0,0.2166,-3.5422,2
276,0,41.5234,8.5070,4,0.1997,-4.6979,1
276,1,41.5234,7.9626,4,0.1249,-3.1118,0
276,2,41.5234,8.4782,4,0.1928,-4.1984,1
276,3,41.5234,8.4699,4,0.1745,-3.9258,1
276,4,41.5234,8.2844,0,0.2286,-3.5952,3
277,0,41.5234,8.4232,4,0.1982,-4.8022,1
277,1,41.5234,7.8527,4,0.1281,-3.1154,0
277,2,41.5234,8.3732,0,0.1958,-4.1766,1
277,3,41.5234,8.4572,0,0.1779,-3.5908,1
277,4,41.5234,8.4077,0,0.2261,-3.6171,3
278,0,41.5234,8.3466,2,0.1968,-4.7388,1
278,1,41.5234,7.9129,2,0.1284,-3.1454,0
278,2,41.5234,8.4529,0,0.1948,-3.9786,1
278,3,41.5234,8.4393,0,0.1707,-3.5527,1
278,4,41.5234,8.4551,0,0.2227,-3.3932,3
279,0,41.5234,8.4393,2,0.1882,-4.2149,1
279,1,41.5234,7.9396,2,0.1278,-3.0207,0
279,2,41.5234,8.3955,4,0.1974,-4.1933,1
279,3,41.5234,8.5266,2,0.1690,-3.6524,1
279,4,41.5234,8.4544,2,0.2344,-3.4447,3
280,0,41.5234,8.3200,2,0.1849,-4.3244,1
280,1,41.5234,7.8705,3,0.1283,-2.9281,0
280,2,41.5234,8.4382,0,0.1951,-4.0138,1
280,3,41.5234,8.3789,0,0.1706,-3.6357,1
280,4,41.5234,8.4283,0,0.2352,-3.3390,1
281,0,41.5234,8.5271,3,0.1745,-3.9450,1
281,1,41.5234,7.9352,3,0.1327,-3.0308,0
281,2,41.5234,8.5540,3,0.1960,-3.9398,1
281,3,41.5234,8.4477,2,0.1729,-3.6374,0
281,4,41.5234,8.5645,3,0.2361,-3.5330,1
282,0,41.5234,8.3912,3,0.1671,-3.9920,3
282,1,41.5234,7.8625,0,0.1325,-3.1169,0
282,2,41.5234,8.3884,0,0.1951,-3.9047,1
282,3,41.5234,8.3727,0,0.1665,-3.8080,0
282,4,41.5234,8.3936,2,0.2368,-3.7501,1
283,0,41.5234,8.4292,3,0.1671,-4.1527,3
283,1,41.5234,7.9277,0,0.1324,-3.1247,0
283,2,41.5234,8.4616,0,0.1909,-3.7267,1
283,3,41.5234,8.4647,4,0.1659,-3.8376,0
283,4,41.5234,8.4306,3,0.2422,-3.7723,1
284,0,41.5234,8.6698,2,0.1648,-3.9208,3
284,1,41.5234,7.9222,2,0.1376,-3.2584,0
284,2,41.5234,8.3890,4,0.1924,-3.7904,1
284,3,41.5234,8.5405,2,0.1615,-3.8232,0
284,4,41.5234,8.6550,2,0.2440,-3.4533,1
285,0,41.5234,8.4556,3,0.1660,-3.9384,1
285,1,41.5234,7.8854,3,0.1378,-3.2955,0
285,2,41.5234,8.3844,3,0.1891,-3.6738,3
285,3,41.5234,8.3860,0,0.1547,-3.5845,0
285,4,41.5234,8.3968,0,0.2365,-3.9265,3
286,0,41.5234,8.4089,3,0.1660,-3.9482,1
286,1,41.5234,7.8485,3,0.1362,-3.4047,0
286,2,41.5234,8.5888,3,0.1946,-3.9490,3
286,3,41.5234,8.3845,4,0.1547,-3.7851,0
286,4,41.5234,8.4660,3,0.2393,-3.5132,3
287,0,41.5234,8.4606,4,0.1658,-4.1362,1
287,1,41.5234,7.8844,4,0.1389,-3.4449,0
287,2,41.5234,8.5063,4,0.2054,-3.7710,3
